id,district_id,electoral_district_id,eligible_voters,voters,invalid_votes,valid_votes,vote_yes,vote_no,voter_turnout,invalid_votes_percentage,valid_votes_percentage,vote_yes_percentage,vote_no_percentage
02125,02,125,3440,714,1,713,698,15,0.20755813953488372,0.0014005602240896359,0.9985994397759104,0.9775910364145658,0.02100840336134454
02126,02,126,1114,238,0,238,234,4,0.21364452423698385,0.0,1.0,0.9831932773109243,0.01680672268907563
02127,02,127,1374,345,0,345,344,1,0.25109170305676853,0.0,1.0,0.9971014492753624,0.002898550724637681
02128,02,128,876,206,0,206,197,9,0.23515981735159816,0.0,1.0,0.9563106796116505,0.043689320388349516
02129,02,129,1013,284,0,284,279,5,0.28035538005923,0.0,1.0,0.9823943661971831,0.017605633802816902
02130,02,130,1951,292,0,292,286,6,0.1496668375192209,0.0,1.0,0.9794520547945206,0.02054794520547945
02131,02,131,1733,248,0,248,235,13,0.14310444316214657,0.0,1.0,0.9475806451612904,0.05241935483870968
02132,02,132,1033,233,0,234,230,4,0.22555663117134558,0.0,1.0042918454935623,0.9871244635193133,0.017167381974248927
02133,02,133,957,156,1,155,148,7,0.16300940438871472,0.00641025641025641,0.9935897435897436,0.9487179487179487,0.04487179487179487
02134,02,134,2399,535,0,535,522,13,0.22300958732805334,0.0,1.0,0.9757009345794393,0.024299065420560748
02135,02,135,1099,254,0,254,252,2,0.2311191992720655,0.0,1.0,0.9921259842519685,0.007874015748031496
02136,02,136,1208,258,0,258,257,1,0.21357615894039736,0.0,1.0,0.9961240310077519,0.003875968992248062
02137,02,137,1390,339,0,339,335,4,0.24388489208633093,0.0,1.0,0.9882005899705014,0.011799410029498525
02138,02,138,3155,782,0,782,770,12,0.2478605388272583,0.0,1.0,0.9846547314578005,0.015345268542199489
02139,02,139,1113,332,0,332,327,5,0.29829290206648695,0.0,1.0,0.9849397590361446,0.015060240963855422
02140,02,140,1813,462,1,460,448,12,0.2548262548262548,0.0021645021645021645,0.9956709956709957,0.9696969696969697,0.025974025974025976
02141,02,141,2541,721,1,724,714,10,0.2837465564738292,0.0013869625520110957,1.0041608876560333,0.9902912621359223,0.013869625520110958
02142,02,142,2284,487,2,485,477,8,0.21322241681260945,0.004106776180698152,0.9958932238193019,0.9794661190965093,0.01642710472279261
02143,02,143,1374,356,0,356,353,3,0.2590975254730713,0.0,1.0,0.9915730337078652,0.008426966292134831
02144,02,144,2368,627,0,627,619,8,0.26478040540540543,0.0,1.0,0.9872408293460925,0.012759170653907496
02145,02,145,1082,244,1,243,236,7,0.2255083179297597,0.004098360655737705,0.9959016393442623,0.9672131147540983,0.028688524590163935
02146,02,146,2139,583,0,583,576,7,0.27255726975222067,0.0,1.0,0.9879931389365352,0.012006861063464836
02147,02,147,632,173,1,172,169,3,0.2737341772151899,0.005780346820809248,0.9942196531791907,0.976878612716763,0.017341040462427744
02148,02,148,1092,238,0,238,235,3,0.21794871794871795,0.0,1.0,0.9873949579831933,0.012605042016806723
02149,02,149,2436,500,0,500,496,4,0.20525451559934318,0.0,1.0,0.992,0.008
02150,02,150,1269,245,1,244,242,2,0.19306540583136328,0.004081632653061225,0.9959183673469387,0.9877551020408163,0.00816326530612245
02151,02,151,1206,296,0,296,292,4,0.24543946932006633,0.0,1.0,0.9864864864864865,0.013513513513513514
02152,02,152,887,169,1,168,165,3,0.19052987598647125,0.005917159763313609,0.9940828402366864,0.9763313609467456,0.01775147928994083
02153,02,153,2218,487,0,487,485,2,0.21956717763751127,0.0,1.0,0.9958932238193019,0.004106776180698152
02154,02,154,1319,248,1,247,238,9,0.18802122820318423,0.004032258064516129,0.9959677419354839,0.9596774193548387,0.036290322580645164
02155,02,155,1483,317,0,317,315,2,0.21375590020229265,0.0,1.0,0.9936908517350158,0.006309148264984227
02156,02,156,2476,601,1,600,578,22,0.24273021001615508,0.0016638935108153079,0.9983361064891847,0.961730449251248,0.036605657237936774
02157,02,157,1164,245,0,245,237,8,0.2104810996563574,0.0,1.0,0.9673469387755103,0.0326530612244898
02158,02,158,1200,244,0,244,243,1,0.20333333333333334,0.0,1.0,0.9959016393442623,0.004098360655737705
02159,02,159,1902,533,0,533,529,4,0.28023133543638273,0.0,1.0,0.9924953095684803,0.0075046904315197
02160,02,160,1458,446,2,444,438,6,0.3058984910836763,0.004484304932735426,0.9955156950672646,0.9820627802690582,0.013452914798206279
02161,02,161,1377,305,0,305,303,2,0.2214960058097313,0.0,1.0,0.9934426229508196,0.006557377049180328
02162,02,162,3917,869,1,868,863,5,0.22185345928006128,0.0011507479861910242,0.998849252013809,0.9930955120828538,0.005753739930955121
02163,02,163,1145,229,0,229,227,2,0.2,0.0,1.0,0.9912663755458515,0.008733624454148471
02164,02,164,5392,1313,1,1312,1299,13,0.24350890207715134,0.0007616146230007616,0.9992383853769993,0.9893373952779894,0.009900990099009901
02165,02,165,2572,547,1,546,539,7,0.21267496111975118,0.0018281535648994515,0.9981718464351006,0.9853747714808044,0.012797074954296161
02166,02,166,4071,991,0,991,981,10,0.24342913289118154,0.0,1.0,0.9899091826437941,0.010090817356205853
02167,02,167,2521,638,0,638,634,4,0.25307417691392303,0.0,1.0,0.9937304075235109,0.006269592476489028
02168,02,168,3736,793,1,793,785,8,0.21225910064239828,0.0012610340479192938,1.0,0.9899117276166457,0.01008827238335435
02169,02,169,1410,315,1,314,306,8,0.22340425531914893,0.0031746031746031746,0.9968253968253968,0.9714285714285714,0.025396825396825397
02170,02,170,2542,573,0,574,561,13,0.22541306058221872,0.0,1.0017452006980803,0.9790575916230366,0.02268760907504363
02171,02,171,1376,319,0,319,317,2,0.2318313953488372,0.0,1.0,0.9937304075235109,0.006269592476489028
02172,02,172,4134,861,0,860,845,15,0.20827285921625543,0.0,0.9988385598141696,0.9814169570267132,0.017421602787456445
02173,02,173,3910,800,0,800,793,7,0.20460358056265984,0.0,1.0,0.99125,0.00875
02174,02,174,1457,341,1,340,335,5,0.23404255319148937,0.002932551319648094,0.9970674486803519,0.9824046920821115,0.01466275659824047
02175,02,175,2542,590,0,589,576,13,0.23210070810385522,0.0,0.9983050847457627,0.976271186440678,0.022033898305084745
02176,02,176,3606,683,0,683,675,8,0.1894065446478092,0.0,1.0,0.9882869692532943,0.01171303074670571
02177,02,177,2816,556,5,551,542,9,0.19744318181818182,0.008992805755395683,0.9910071942446043,0.9748201438848921,0.01618705035971223
02178,02,178,1214,336,0,336,330,6,0.27677100494233936,0.0,1.0,0.9821428571428571,0.017857142857142856
02179,02,179,1530,373,0,373,369,4,0.2437908496732026,0.0,1.0,0.9892761394101877,0.010723860589812333
02180,02,180,4265,914,0,914,904,10,0.21430246189917937,0.0,1.0,0.9890590809628009,0.010940919037199124
02181,02,181,907,251,0,251,248,3,0.27673649393605293,0.0,1.0,0.9880478087649402,0.01195219123505976
02182,02,182,1292,279,0,279,275,4,0.21594427244582043,0.0,1.0,0.985663082437276,0.014336917562724014
02183,02,183,2602,497,0,497,488,9,0.19100691775557263,0.0,1.0,0.9818913480885312,0.018108651911468814
02184,02,184,1251,279,0,279,267,12,0.22302158273381295,0.0,1.0,0.956989247311828,0.043010752688172046
02185,02,185,2363,590,1,589,575,14,0.2496826068556919,0.001694915254237288,0.9983050847457627,0.9745762711864406,0.023728813559322035
02186,02,186,1998,582,0,582,559,23,0.2912912912912913,0.0,1.0,0.9604810996563574,0.03951890034364261
02187,02,187,2317,474,1,473,464,9,0.20457488131204143,0.002109704641350211,0.9978902953586498,0.9789029535864979,0.0189873417721519
031A,03,1A,0,870,1,869,854,15,inf,0.0011494252873563218,0.9988505747126437,0.9816091954022989,0.017241379310344827
031B,03,1B,0,868,1,867,852,15,inf,0.001152073732718894,0.9988479262672811,0.9815668202764977,0.01728110599078341
032A,03,2A,0,857,1,856,842,14,inf,0.0011668611435239206,0.9988331388564761,0.9824970828471412,0.01633605600933489
032B,03,2B,0,846,0,846,824,22,inf,0.0,1.0,0.9739952718676123,0.026004728132387706
033A,03,3A,0,950,0,950,926,24,inf,0.0,1.0,0.9747368421052631,0.02526315789473684
033B,03,3B,0,844,1,843,827,16,inf,0.001184834123222749,0.9988151658767772,0.9798578199052133,0.018957345971563982
034A,03,4A,0,850,0,850,829,21,inf,0.0,1.0,0.9752941176470589,0.024705882352941175
034B,03,4B,0,859,1,858,838,20,inf,0.0011641443538998836,0.9988358556461001,0.9755529685681025,0.023282887077997673
035A,03,5A,0,857,0,857,835,22,inf,0.0,1.0,0.9743290548424738,0.025670945157526253
035B,03,5B,0,886,0,886,862,24,inf,0.0,1.0,0.9729119638826185,0.02708803611738149
036A,03,6A,0,851,0,851,830,21,inf,0.0,1.0,0.9753231492361927,0.024676850763807285
036B,03,6B,0,849,0,849,836,13,inf,0.0,1.0,0.9846878680800942,0.015312131919905771
037A,03,7A,0,852,2,850,836,14,inf,0.002347417840375587,0.9976525821596244,0.9812206572769953,0.01643192488262911
037B,03,7B,0,855,1,854,841,13,inf,0.0011695906432748538,0.9988304093567252,0.9836257309941521,0.0152046783625731
038A,03,8A,0,862,2,860,847,13,inf,0.002320185614849188,0.9976798143851509,0.9825986078886311,0.015081206496519721
038B,03,8B,0,854,0,854,832,22,inf,0.0,1.0,0.9742388758782201,0.02576112412177986
039A,03,9A,0,857,0,857,844,13,inf,0.0,1.0,0.9848308051341891,0.015169194865810968
039B,03,9B,0,855,5,850,839,11,inf,0.005847953216374269,0.9941520467836257,0.9812865497076023,0.012865497076023392
03101,03,101,2050,423,1,422,421,1,0.20634146341463414,0.002364066193853428,0.9976359338061466,0.9952718676122931,0.002364066193853428
03102,03,102,2162,391,0,391,385,6,0.18085106382978725,0.0,1.0,0.9846547314578005,0.015345268542199489
03103,03,103,1550,342,0,342,339,3,0.22064516129032258,0.0,1.0,0.9912280701754386,0.008771929824561403
03104,03,104,3201,583,1,582,565,17,0.18213058419243985,0.0017152658662092624,0.9982847341337907,0.9691252144082333,0.029159519725557463
03105,03,105,1885,340,0,340,334,6,0.18037135278514588,0.0,1.0,0.9823529411764705,0.01764705882352941
03106,03,106,1911,269,0,269,264,5,0.14076399790685504,0.0,1.0,0.9814126394052045,0.01858736059479554
03107,03,107,4262,860,1,859,851,8,0.20178320037541062,0.0011627906976744186,0.9988372093023256,0.9895348837209302,0.009302325581395349
03108,03,108,3494,941,0,941,933,8,0.2693188322839153,0.0,1.0,0.9914984059511158,0.008501594048884165
03109,03,109,1967,479,2,477,463,14,0.2435180477885104,0.0041753653444676405,0.9958246346555324,0.9665970772442589,0.029227557411273485
03110,03,110,3480,1216,1,1215,1195,20,0.34942528735632183,0.0008223684210526315,0.9991776315789473,0.9827302631578947,0.01644736842105263
03111,03,111,1987,452,0,452,442,10,0.22747861097131353,0.0,1.0,0.9778761061946902,0.022123893805309734
03112,03,112,4029,1130,0,1130,1120,10,0.28046661702655745,0.0,1.0,0.9911504424778761,0.008849557522123894
03113,03,113,1920,424,0,424,418,6,0.22083333333333333,0.0,1.0,0.9858490566037735,0.014150943396226415
03201,03,201,810,303,0,303,300,3,0.37407407407407406,0.0,1.0,0.9900990099009901,0.009900990099009901
03202,03,202,630,177,0,177,174,3,0.28095238095238095,0.0,1.0,0.9830508474576272,0.01694915254237288
03203,03,203,3735,848,0,848,837,11,0.22704149933065595,0.0,1.0,0.9870283018867925,0.012971698113207548
03204,03,204,1758,403,0,403,396,7,0.22923777019340158,0.0,1.0,0.9826302729528535,0.017369727047146403
03205,03,205,4296,1075,1,1074,1066,8,0.2502327746741155,0.0009302325581395349,0.9990697674418605,0.9916279069767442,0.0074418604651162795
03206,03,206,2115,611,0,611,605,6,0.28888888888888886,0.0,1.0,0.9901800327332242,0.009819967266775777
03207,03,207,3760,960,0,960,948,12,0.2553191489361702,0.0,1.0,0.9875,0.0125
03208,03,208,1820,461,0,461,459,2,0.2532967032967033,0.0,1.0,0.9956616052060737,0.004338394793926247
03209,03,209,2021,543,1,542,538,4,0.268678871845621,0.001841620626151013,0.998158379373849,0.990791896869245,0.007366482504604052
03210,03,210,3791,872,0,872,863,9,0.23001846478501714,0.0,1.0,0.9896788990825688,0.010321100917431193
03211,03,211,1914,501,0,501,488,13,0.2617554858934169,0.0,1.0,0.9740518962075848,0.02594810379241517
03212,03,212,1876,464,1,463,458,5,0.24733475479744135,0.0021551724137931034,0.9978448275862069,0.9870689655172413,0.010775862068965518
03213,03,213,1581,376,0,376,370,6,0.23782416192283365,0.0,1.0,0.9840425531914894,0.015957446808510637
03214,03,214,1628,332,0,332,325,7,0.20393120393120392,0.0,1.0,0.9789156626506024,0.02108433734939759
03301,03,301,4014,1115,0,1115,1102,13,0.2777777777777778,0.0,1.0,0.9883408071748879,0.011659192825112108
03302,03,302,4037,1006,2,1004,981,23,0.24919494674263068,0.0019880715705765406,0.9980119284294234,0.9751491053677932,0.02286282306163022
03303,03,303,1931,541,0,541,533,8,0.2801657172449508,0.0,1.0,0.9852125693160814,0.014787430683918669
03304,03,304,3507,917,0,917,912,5,0.26147704590818366,0.0,1.0,0.9945474372955289,0.0054525627044711015
03305,03,305,3491,912,0,912,901,11,0.26124319679175023,0.0,1.0,0.9879385964912281,0.01206140350877193
03306,03,306,1659,463,0,463,462,1,0.27908378541289935,0.0,1.0,0.9978401727861771,0.0021598272138228943
