id,district_id,electoral_district_id,eligible_voters,voters,invalid_votes,valid_votes,vote_yes,vote_no,voter_turnout,invalid_votes_percentage,valid_votes_percentage,vote_yes_percentage,vote_no_percentage
011A,01,1A,0,818,10,808,783,25,inf,1.2224938875305624,98.77750611246944,95.72127139364304,3.056234718826406
011B,01,1B,0,776,1,775,743,32,inf,0.12886597938144329,99.87113402061856,95.74742268041237,4.123711340206185
011C,01,1C,0,766,0,766,751,15,inf,0.0,100.0,98.04177545691905,1.95822454308094
011D,01,1D,0,764,0,764,742,22,inf,0.0,100.0,97.12041884816755,2.8795811518324608
011F,01,1F,0,772,0,772,746,26,inf,0.0,100.0,96.6321243523316,3.3678756476683938
011G,01,1G,0,776,0,776,760,16,inf,0.0,100.0,97.9381443298969,2.0618556701030926
011H,01,1H,0,779,1,778,757,21,inf,0.12836970474967907,99.87163029525033,97.17586649550705,2.6957637997432604
011J,01,1J,0,764,0,764,750,14,inf,0.0,100.0,98.1675392670157,1.832460732984293
011K,01,1K,0,754,0,754,722,32,inf,0.0,100.0,95.75596816976127,4.244031830238726
011L,01,1L,0,756,1,755,739,16,inf,0.13227513227513227,99.86772486772487,97.75132275132276,2.1164021164021163
011M,01,1M,0,736,1,735,717,18,inf,0.1358695652173913,99.86413043478261,97.41847826086956,2.4456521739130435
011N,01,1N,0,780,9,771,743,28,inf,1.153846153846154,98.84615384615385,95.25641025641025,3.5897435897435894
01100,01,100,3066,447,1,446,439,7,14.579256360078277,0.22371364653243847,99.77628635346755,98.2102908277405,1.5659955257270695
01101,01,101,2469,364,0,364,356,8,14.742810854597002,0.0,100.0,97.8021978021978,2.197802197802198
01105,01,105,3952,705,0,705,693,12,17.839068825910932,0.0,100.0,98.29787234042553,1.702127659574468
01107,01,107,3634,640,1,639,633,6,17.611447440836546,0.15625,99.84375,98.90625,0.9375
01111,01,111,2365,506,0,506,492,14,21.3953488372093,0.0,100.0,97.23320158102767,2.766798418972332
01112,01,112,2315,473,0,473,471,2,20.43196544276458,0.0,100.0,99.57716701902748,0.42283298097251587
01115,01,115,3041,511,0,511,501,10,16.803682999013482,0.0,100.0,98.04305283757338,1.9569471624266144
01118,01,118,2487,403,2,401,397,4,16.204262163248895,0.49627791563275436,99.50372208436724,98.51116625310173,0.9925558312655087
01120,01,120,3496,604,1,603,594,9,17.276887871853546,0.16556291390728478,99.83443708609272,98.34437086092716,1.490066225165563
01121,01,121,2800,522,0,522,518,4,18.642857142857142,0.0,100.0,99.23371647509579,0.7662835249042145
01129,01,129,3099,458,4,454,444,10,14.778960955146822,0.8733624454148471,99.12663755458514,96.94323144104804,2.1834061135371177
01200,01,200,2034,397,0,397,394,3,19.51819075712881,0.0,100.0,99.24433249370277,0.7556675062972292
01202,01,202,3406,643,0,643,633,10,18.87844979448033,0.0,100.0,98.4447900466563,1.5552099533437014
01205,01,205,2909,630,0,630,626,4,21.656926778961843,0.0,100.0,99.36507936507937,0.6349206349206349
01207,01,207,3174,545,0,545,539,6,17.170762444864522,0.0,100.0,98.89908256880734,1.1009174311926606
01209,01,209,3865,634,3,631,622,9,16.403622250970244,0.47318611987381703,99.52681388012618,98.10725552050474,1.4195583596214512
01212,01,212,3370,785,1,784,769,15,23.293768545994066,0.12738853503184713,99.87261146496816,97.96178343949045,1.910828025477707
01214,01,214,3038,689,1,688,675,13,22.67939433838051,0.14513788098693758,99.85486211901306,97.96806966618288,1.8867924528301887
01217,01,217,2151,443,0,443,432,11,20.595072059507206,0.0,100.0,97.51693002257336,2.4830699774266365
01219,01,219,3364,815,0,815,803,12,24.227110582639718,0.0,100.0,98.52760736196319,1.4723926380368098
01221,01,221,3838,906,0,906,886,20,23.606044815007817,0.0,100.0,97.7924944812362,2.207505518763797
01300,01,300,3186,547,0,547,534,13,17.16886377903327,0.0,100.0,97.62340036563072,2.376599634369287
01302,01,302,2793,517,0,517,503,14,18.510562119584677,0.0,100.0,97.29206963249516,2.7079303675048356
01305,01,305,3224,703,1,702,694,8,21.805210918114142,0.1422475106685633,99.85775248933145,98.71977240398293,1.1379800853485065
01307,01,307,2777,495,0,495,480,15,17.824990997479297,0.0,100.0,96.96969696969697,3.0303030303030303
01308,01,308,2091,295,2,293,284,9,14.10808225729316,0.6779661016949152,99.32203389830508,96.27118644067797,3.050847457627119
01312,01,312,2404,593,0,593,588,5,24.66722129783694,0.0,100.0,99.15682967959528,0.8431703204047217
01315,01,315,2274,578,0,578,574,4,25.41776605101143,0.0,100.0,99.30795847750865,0.6920415224913495
01317,01,317,3595,807,0,807,787,20,22.447844228094578,0.0,100.0,97.52168525402726,2.478314745972739
01321,01,321,2339,376,0,376,372,4,16.075245831551946,0.0,100.0,98.93617021276596,1.0638297872340425
01323,01,323,2205,361,0,361,355,6,16.3718820861678,0.0,100.0,98.33795013850416,1.662049861495845
01325,01,325,2625,331,0,331,330,1,12.60952380952381,0.0,100.0,99.69788519637463,0.3021148036253776
01327,01,327,2936,410,0,410,399,11,13.96457765667575,0.0,100.0,97.3170731707317,2.682926829268293
01400,01,400,3332,419,1,418,407,11,12.5750300120048,0.23866348448687352,99.76133651551312,97.13603818615752,2.6252983293556085
01403,01,403,2655,499,0,499,488,11,18.794726930320152,0.0,100.0,97.79559118236473,2.2044088176352705
01404,01,404,2573,510,0,510,507,3,19.821220365332298,0.0,100.0,99.41176470588235,0.5882352941176471
01405,01,405,1906,323,0,323,318,5,16.94648478488982,0.0,100.0,98.45201238390094,1.5479876160990713
01409,01,409,3172,677,0,677,663,14,21.343001261034047,0.0,100.0,97.93205317577548,2.06794682422452
01414,01,414,2056,342,0,342,338,4,16.634241245136185,0.0,100.0,98.83040935672514,1.1695906432748537
01415,01,415,2880,502,0,502,490,12,17.430555555555554,0.0,100.0,97.60956175298804,2.3904382470119523
01416,01,416,3623,699,1,698,679,19,19.293403256969363,0.14306151645207438,99.85693848354794,97.13876967095851,2.7181688125894135
01421,01,421,2781,478,1,477,468,9,17.188061848256023,0.20920502092050208,99.7907949790795,97.90794979079497,1.882845188284519
