id,district_id,electoral_district_id,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_with_voting_license,valid_votes,invalid_votes,party_grüne,party_cdu,party_spd,party_die_linke,party_afd,party_die_partei,party_fdp,party_tierschutzpartei,party_mera25,party_volt,party_piraten,party_familie,party_ödp,party_freie_wäher,party_tierschutz_hier,party_big,party_verjüngungsforschung,party_pdh,party_heimat,party_dkp,party_menschliche_welt,party_bündnis_c,party_mlpd,party_sgp,party_abg,party_die_basis,party_bündnis_deutschand,party_bsw,party_dawa,party_klimaliste,party_letzte_generation,party_pdv,party_pdf,party_v_partei3,aufn,voter_turnout,invalid_votes_percentage,valid_votes_percentage
03726,03,726,985,636,349,0,352,12,352,0,83,32,36,40,24,29,5,7,5,26,3,4,1,0,0,1,0,1,0,1,1,0,0,0,1,2,1,38,0,2,6,0,2,1,nan,35.736040609137056,0.0,100.0
037A,03,7A,0,0,0,0,712,712,708,4,228,71,73,67,45,27,31,16,7,43,3,1,1,6,1,0,0,4,0,2,0,0,1,0,0,0,0,63,0,3,11,0,4,0,nan,inf,0.5617977528089888,99.43820224719101
037B,03,7B,0,0,0,0,814,814,812,2,214,103,82,72,40,52,24,26,8,53,7,5,3,5,5,0,0,1,1,0,1,2,0,0,0,0,3,85,0,3,8,1,6,2,nan,inf,0.2457002457002457,99.75429975429975
037C,03,7C,0,0,0,0,767,767,766,1,254,74,86,48,43,47,34,22,6,50,6,3,4,8,1,0,1,2,0,0,0,1,1,0,0,2,2,53,2,2,7,1,6,0,nan,inf,0.1303780964797914,99.86962190352021
037D,03,7D,0,0,0,0,660,660,657,3,156,78,59,89,46,36,17,22,5,42,4,2,1,4,2,0,2,2,0,1,0,0,1,0,0,1,4,69,1,1,8,0,4,0,nan,inf,0.45454545454545453,99.54545454545455
037E,03,7E,0,0,0,0,918,918,914,4,278,63,117,118,55,48,29,17,7,59,10,4,6,4,0,0,1,1,1,1,1,0,0,0,0,1,0,82,0,2,6,1,2,0,nan,inf,0.4357298474945534,99.56427015250546
037F,03,7F,0,0,0,0,881,881,881,0,340,61,73,97,26,35,52,12,12,78,5,1,2,3,3,1,1,2,0,1,1,0,0,0,0,3,2,56,0,4,7,0,3,0,nan,inf,0.0,100.0
037G,03,7G,0,0,0,0,961,961,961,0,325,80,116,92,36,54,35,9,11,75,6,2,3,3,2,0,0,3,0,0,0,2,1,0,0,0,1,88,2,1,9,1,1,3,nan,inf,0.0,100.0
037H,03,7H,0,0,0,0,871,871,871,0,293,73,88,74,31,51,41,26,9,79,3,0,2,6,2,0,0,1,0,0,0,1,0,0,0,3,1,57,0,5,17,0,5,3,nan,inf,0.0,100.0
037I,03,7I,0,0,0,0,535,535,534,1,76,72,57,62,46,34,12,14,6,37,3,6,3,2,2,0,0,3,0,1,2,1,0,0,0,0,1,78,0,3,4,1,7,1,nan,inf,0.1869158878504673,99.81308411214953
037K,03,7K,0,0,0,0,680,680,680,0,241,63,72,67,20,41,18,14,6,54,10,2,6,2,1,0,1,0,0,0,0,0,0,2,0,0,2,37,0,2,13,0,5,1,nan,inf,0.0,100.0
037L,03,7L,0,0,0,0,864,864,862,2,233,93,98,104,31,49,30,22,14,81,1,1,2,7,2,1,0,1,0,1,1,0,1,0,0,2,1,68,1,2,10,0,2,3,nan,inf,0.23148148148148145,99.76851851851852
037M,03,7M,0,0,0,0,808,808,808,0,210,71,91,108,50,46,18,16,14,73,3,1,3,5,1,0,2,0,0,1,0,1,0,0,0,2,4,71,0,5,5,0,4,3,nan,inf,0.0,100.0
03800,03,800,1054,793,261,0,388,6,388,0,41,49,32,48,91,23,6,9,11,12,2,1,2,0,4,0,0,2,1,1,0,0,1,0,0,1,2,44,0,1,0,1,2,1,nan,36.81214421252372,0.0,100.0
03801,03,801,848,549,299,0,320,15,320,0,95,17,31,31,21,21,13,6,6,30,3,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,33,0,0,4,0,3,1,nan,37.735849056603776,0.0,100.0
03802,03,802,1139,729,410,0,456,15,450,6,140,23,48,64,27,18,15,12,18,32,4,2,2,0,1,0,0,2,0,0,1,0,0,0,0,2,0,26,1,0,7,0,2,3,nan,40.03511852502195,1.3157894736842104,98.68421052631578
03803,03,803,1335,826,509,0,570,16,569,1,212,43,53,44,37,27,28,11,14,45,4,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,3,33,0,0,5,0,3,0,nan,42.69662921348314,0.17543859649122806,99.82456140350877
03804,03,804,826,516,310,0,359,10,359,0,136,28,23,36,19,23,6,7,3,31,2,0,1,1,4,0,0,0,0,2,0,1,0,0,0,0,0,27,0,0,7,0,0,2,nan,43.46246973365617,0.0,100.0
03805,03,805,902,517,385,0,336,10,335,1,115,23,32,28,20,22,13,7,13,25,1,0,2,0,0,0,0,0,0,2,1,1,0,1,0,2,0,24,0,0,3,0,0,0,nan,37.250554323725055,0.2976190476190476,99.70238095238095
03806,03,806,1434,825,609,0,545,25,544,1,179,51,76,52,13,28,32,8,7,42,5,0,2,1,1,0,1,0,0,0,0,0,1,0,0,1,0,33,0,1,6,0,2,2,nan,38.005578800557885,0.1834862385321101,99.81651376146789
03807,03,807,1104,669,435,0,492,15,491,1,184,35,43,42,20,19,28,9,6,49,2,0,2,1,1,0,1,1,0,0,1,0,0,0,0,3,0,32,1,2,7,0,2,0,nan,44.565217391304344,0.20325203252032523,99.79674796747967
03808,03,808,1233,728,505,0,501,11,501,0,177,31,44,43,17,30,28,7,8,49,5,0,2,4,4,0,0,0,1,0,1,0,0,0,0,1,2,41,0,1,2,0,2,1,nan,40.632603406326034,0.0,100.0
03809,03,809,1210,897,313,0,455,10,453,2,54,52,67,49,69,23,16,11,8,11,4,1,4,2,4,0,0,3,0,0,3,0,0,0,0,0,2,65,0,1,4,0,0,0,nan,37.60330578512397,0.43956043956043955,99.56043956043956
03810,03,810,1371,785,586,0,532,21,532,0,179,47,57,52,25,25,18,10,15,47,2,0,10,0,1,0,0,2,0,0,0,1,0,0,0,4,1,30,0,0,6,0,0,0,nan,38.8037928519329,0.0,100.0
03811,03,811,1052,597,455,0,385,13,385,0,125,32,40,34,20,20,14,8,15,29,2,2,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,32,0,1,2,0,2,0,nan,36.59695817490494,0.0,100.0
03812,03,812,921,494,427,0,317,13,316,1,93,37,39,27,17,15,19,2,4,28,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,3,19,0,1,4,0,1,0,nan,34.41910966340934,0.31545741324921134,99.6845425867508
03813,03,813,1157,675,482,0,431,13,431,0,162,27,47,35,23,21,13,1,12,37,0,0,2,3,1,0,1,0,1,0,0,0,0,0,0,1,2,36,0,1,3,0,2,0,nan,37.251512532411404,0.0,100.0
03814,03,814,1067,649,418,0,426,12,426,0,132,36,40,47,22,23,25,5,7,55,2,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,19,0,0,6,0,1,0,nan,39.92502343017807,0.0,100.0
03815,03,815,1024,580,444,0,396,8,395,1,137,25,44,40,12,19,19,8,10,40,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,3,22,0,0,3,0,4,2,nan,38.671875,0.25252525252525254,99.74747474747475
03816,03,816,1058,688,370,0,434,10,430,4,119,20,54,60,19,22,23,6,10,43,8,0,3,1,0,0,0,1,0,0,0,0,1,0,1,1,0,31,0,0,5,0,0,2,nan,41.02079395085066,0.9216589861751152,99.07834101382488
03817,03,817,1352,816,536,0,482,12,479,3,160,28,58,53,20,32,23,12,14,25,3,1,3,0,2,1,1,1,0,2,0,0,1,0,0,0,0,30,0,1,4,0,3,1,nan,35.650887573964496,0.6224066390041494,99.37759336099586
03818,03,818,1325,749,576,0,485,12,485,0,150,41,41,53,25,26,23,15,8,41,4,1,0,5,0,0,0,2,0,0,0,0,0,0,0,3,0,37,0,2,6,0,2,0,nan,36.60377358490566,0.0,100.0
03819,03,819,980,600,380,0,419,13,419,0,169,22,40,38,10,30,23,6,3,46,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,21,0,0,4,0,1,0,nan,42.755102040816325,0.0,100.0
03820,03,820,1178,693,485,0,466,8,465,1,148,30,60,52,26,22,16,5,10,50,1,1,0,1,2,1,1,0,0,0,0,1,0,0,0,1,0,25,0,1,8,1,1,1,nan,39.55857385398981,0.2145922746781116,99.78540772532189
03821,03,821,1142,718,424,0,432,12,432,0,125,35,46,53,19,29,17,4,14,39,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,4,0,28,0,0,5,0,5,0,nan,37.828371278458846,0.0,100.0
03822,03,822,889,510,379,0,330,7,330,0,94,38,38,23,24,12,34,6,4,29,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,20,0,0,1,0,0,0,nan,37.120359955005625,0.0,100.0
03823,03,823,1382,845,537,0,611,15,608,3,183,62,72,53,34,30,18,10,8,52,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,2,59,0,0,9,1,6,0,nan,44.211287988422576,0.4909983633387889,99.50900163666121
03824,03,824,845,602,243,0,278,1,275,3,49,43,34,24,34,13,10,4,4,19,2,2,0,3,2,0,1,2,0,0,0,0,0,0,0,1,1,22,0,1,1,0,3,0,nan,32.899408284023664,1.079136690647482,98.92086330935251
03825,03,825,1159,708,451,0,469,13,467,2,155,37,37,57,26,22,16,6,8,43,2,0,2,1,3,1,0,2,1,1,0,0,1,0,0,1,2,36,1,0,6,0,0,0,nan,40.46591889559966,0.42643923240938164,99.57356076759062
03826,03,826,1166,687,479,0,469,8,466,3,155,42,39,47,25,28,22,11,10,40,8,2,1,0,1,0,0,0,0,0,0,1,1,0,0,3,1,24,0,0,1,1,3,0,nan,40.22298456260721,0.6396588486140725,99.36034115138592
038A,03,8A,0,0,0,0,474,474,474,0,72,57,47,62,47,16,20,17,4,17,5,3,2,3,3,0,0,1,0,0,0,0,0,0,1,0,0,89,0,2,6,0,0,0,nan,inf,0.0,100.0
038B,03,8B,0,0,0,0,735,735,735,0,310,60,72,70,11,48,44,8,4,40,0,0,2,3,1,0,0,3,0,1,0,0,0,0,0,1,1,45,0,3,6,0,2,0,nan,inf,0.0,100.0
038C,03,8C,0,0,0,0,896,896,894,2,385,61,87,76,18,41,51,10,13,72,8,2,5,4,1,0,0,2,0,0,2,2,0,0,0,2,1,37,0,3,9,0,1,1,nan,inf,0.2232142857142857,99.77678571428571
038D,03,8D,0,0,0,0,842,842,842,0,321,69,77,71,25,54,46,10,11,77,5,1,2,3,1,0,0,2,1,2,0,0,0,0,1,0,1,46,0,2,10,0,2,2,nan,inf,0.0,100.0
038E,03,8E,0,0,0,0,750,750,750,0,335,57,72,59,19,30,35,9,7,69,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0,0,5,0,1,2,nan,inf,0.0,100.0
038F,03,8F,0,0,0,0,745,745,745,0,211,73,88,63,37,30,51,15,11,57,5,0,4,2,1,0,0,3,1,2,0,0,0,0,0,0,0,74,0,0,13,0,3,1,nan,inf,0.0,100.0
038G,03,8G,0,0,0,0,802,802,800,2,283,84,76,76,25,35,64,7,6,45,1,0,1,3,1,0,1,2,0,2,0,0,0,0,0,2,1,68,0,1,11,0,5,0,nan,inf,0.24937655860349126,99.75062344139651
038H,03,8H,0,0,0,0,786,786,784,2,316,83,71,63,15,31,39,15,10,49,3,0,3,2,1,0,1,1,0,0,0,0,0,0,0,2,2,61,0,4,9,0,2,1,nan,inf,0.2544529262086514,99.74554707379136
038I,03,8I,0,0,0,0,785,785,782,3,315,62,61,82,23,32,49,6,8,56,5,0,1,3,0,0,0,0,0,0,2,0,2,0,0,2,3,59,0,2,8,0,1,0,nan,inf,0.3821656050955414,99.61783439490446
038K,03,8K,0,0,0,0,757,757,757,0,305,63,80,65,16,36,61,4,8,65,1,1,2,1,2,0,1,0,0,0,0,0,0,0,1,1,0,32,0,2,8,1,0,1,nan,inf,0.0,100.0
038L,03,8L,0,0,0,0,501,501,500,1,221,33,47,41,13,20,31,2,7,43,3,1,3,0,1,0,0,0,0,2,1,0,0,0,0,1,1,23,0,2,3,1,0,0,nan,inf,0.19960079840319359,99.8003992015968
038M,03,8M,0,0,0,0,541,541,540,1,218,51,53,43,21,17,34,8,8,46,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,14,0,2,11,0,0,5,nan,inf,0.18484288354898337,99.81515711645102
038N,03,8N,0,0,0,0,836,836,836,0,341,75,78,77,22,34,31,10,17,67,4,0,0,2,0,0,0,2,0,2,3,0,0,0,0,0,1,58,0,1,5,0,5,1,nan,inf,0.0,100.0
038P,03,8P,0,0,0,0,776,776,776,0,278,85,86,75,26,34,41,5,12,65,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,55,1,0,5,1,1,0,nan,inf,0.0,100.0
038Q,03,8Q,0,0,0,0,491,491,489,2,179,52,47,31,9,24,25,10,3,39,2,1,1,0,2,0,0,0,0,0,1,2,0,1,0,2,0,49,0,0,4,4,0,1,nan,inf,0.40733197556008144,99.59266802443992
03900,03,900,1310,854,456,0,516,7,513,3,139,60,57,36,58,30,17,12,3,36,0,1,8,0,1,0,0,1,1,0,0,0,0,0,0,2,3,44,0,1,1,0,2,0,nan,39.38931297709924,0.5813953488372093,99.4186046511628
03901,03,901,1389,949,440,0,608,10,605,3,145,50,67,78,55,44,11,16,8,40,6,0,3,2,4,0,0,2,1,2,1,0,0,0,0,0,5,60,0,0,3,0,2,0,nan,43.772498200143986,0.4934210526315789,99.50657894736842
03902,03,902,1400,1104,296,0,575,7,571,4,53,77,71,46,123,27,5,26,1,29,1,5,2,1,7,0,0,3,1,5,2,0,0,0,1,1,0,73,0,1,4,1,4,1,nan,41.07142857142857,0.6956521739130435,99.30434782608695
03903,03,903,1353,855,498,0,531,10,528,3,151,47,56,54,43,17,20,7,6,55,6,0,5,2,2,0,0,1,0,0,1,0,0,0,0,2,3,41,0,0,6,1,0,2,nan,39.24611973392461,0.5649717514124294,99.43502824858757
03904,03,904,1378,938,440,0,575,11,573,2,141,50,65,47,60,43,20,11,5,46,3,2,2,1,4,0,1,2,1,1,1,0,0,0,0,1,1,58,0,1,3,0,2,1,nan,41.72714078374456,0.34782608695652173,99.65217391304347
03905,03,905,1237,916,321,0,430,3,426,4,24,57,84,42,78,19,12,12,1,17,1,3,2,1,3,2,0,0,0,0,1,0,0,0,0,1,2,58,1,1,1,0,3,0,nan,34.76151980598222,0.9302325581395349,99.06976744186046
03906,03,906,1032,723,309,0,346,3,345,1,21,38,42,30,105,16,3,7,1,7,6,7,0,1,2,0,0,0,0,0,2,0,0,0,0,0,1,54,0,0,0,0,1,1,nan,33.52713178294574,0.2890173410404624,99.71098265895954
03907,03,907,1092,808,284,0,360,4,352,8,15,39,46,38,97,15,7,8,4,8,1,2,0,2,7,0,1,0,1,0,1,0,0,0,0,2,3,49,3,0,0,0,2,1,nan,32.967032967032964,2.2222222222222223,97.77777777777777
03908,03,908,1439,1134,305,0,518,6,511,7,34,81,74,40,93,30,4,14,4,24,1,5,0,1,4,1,1,0,0,1,2,2,0,0,0,1,3,81,0,2,5,0,3,0,nan,35.997220291869354,1.3513513513513513,98.64864864864865
03909,03,909,975,648,327,0,395,7,395,0,48,51,40,31,76,26,17,7,1,18,5,0,1,4,4,0,0,0,0,1,0,0,0,3,0,3,1,52,0,1,2,0,3,0,nan,40.51282051282051,0.0,100.0
03910,03,910,810,639,171,0,289,4,288,1,31,35,31,36,55,19,7,10,3,7,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,43,2,0,1,0,2,1,nan,35.67901234567901,0.34602076124567477,99.65397923875432
03911,03,911,1200,845,355,0,424,18,421,3,80,33,49,37,60,27,14,11,13,34,2,1,2,0,3,1,2,1,0,0,0,0,0,0,0,0,0,43,1,2,3,0,2,0,nan,35.333333333333336,0.7075471698113208,99.29245283018868
03912,03,912,1004,666,338,0,356,11,353,3,61,24,44,38,44,12,11,16,8,30,4,0,0,0,2,1,0,0,1,0,0,0,0,2,1,0,1,45,0,1,4,1,1,1,nan,35.45816733067729,0.8426966292134831,99.15730337078652
03913,03,913,1108,740,368,0,396,12,395,1,91,36,43,30,44,17,5,9,5,42,2,3,2,3,0,1,0,1,0,0,1,0,0,0,0,2,2,42,0,2,8,0,3,1,nan,35.74007220216607,0.25252525252525254,99.74747474747475
03914,03,914,1221,733,488,0,424,10,423,1,121,30,35,52,30,25,17,9,7,40,4,0,0,3,3,0,0,2,0,0,0,0,0,0,0,2,0,36,2,0,5,0,0,0,nan,34.72563472563473,0.2358490566037736,99.76415094339622
03915,03,915,1276,824,452,0,470,9,469,1,115,52,54,45,51,22,6,17,7,31,1,1,0,0,4,0,0,4,2,1,1,0,0,0,0,0,1,47,0,0,3,0,3,1,nan,36.83385579937304,0.2127659574468085,99.7872340425532
03916,03,916,788,453,335,0,316,9,316,0,117,27,35,36,6,20,4,6,6,37,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,5,0,0,0,nan,40.10152284263959,0.0,100.0
03917,03,917,1103,681,422,0,448,6,448,0,157,23,49,47,23,18,21,5,13,35,1,1,0,1,2,0,0,2,0,0,0,0,0,0,0,2,0,36,0,1,7,1,3,0,nan,40.61650045330916,0.0,100.0
03918,03,918,1118,624,494,0,413,8,411,2,143,36,48,46,12,12,16,2,9,42,3,1,1,4,1,0,0,0,0,1,1,0,0,0,0,1,1,24,0,0,3,0,4,0,nan,36.94096601073345,0.48426150121065376,99.51573849878935
03919,03,919,1227,700,527,0,520,15,518,2,173,39,54,53,28,18,18,7,7,43,5,0,6,1,1,1,0,1,0,4,1,0,0,0,0,2,2,45,0,4,4,0,1,0,nan,42.379788101059496,0.38461538461538464,99.61538461538461
03920,03,920,1096,804,292,0,315,4,311,4,18,43,43,36,80,7,7,4,3,2,2,1,0,1,0,1,0,0,3,0,0,0,0,0,0,1,0,52,1,1,2,1,1,1,nan,28.740875912408757,1.2698412698412698,98.73015873015873
03921,03,921,1090,754,336,0,373,3,371,2,52,29,45,48,67,17,8,10,10,13,4,2,1,2,0,0,0,2,1,1,0,0,0,0,0,1,1,47,1,3,5,0,1,0,nan,34.22018348623853,0.5361930294906166,99.46380697050938
03922,03,922,933,563,370,0,362,5,362,0,99,60,39,23,21,11,18,9,4,36,1,0,3,0,1,0,0,4,0,0,1,0,0,1,0,1,1,23,1,1,2,0,1,1,nan,38.79957127545552,0.0,100.0
03923,03,923,603,492,111,0,163,2,159,4,7,29,39,31,14,0,4,2,1,3,0,1,0,0,4,0,1,0,0,1,0,0,0,0,1,0,0,21,0,0,0,0,0,0,nan,27.031509121061358,2.4539877300613497,97.54601226993866
03924,03,924,1173,634,539,0,342,9,341,1,107,22,37,37,23,15,9,3,3,38,2,1,4,0,1,0,0,0,1,1,0,0,0,0,0,4,0,30,0,2,0,1,0,0,nan,29.15601023017903,0.29239766081871343,99.70760233918129
03925,03,925,1345,770,575,0,495,14,494,1,171,59,49,33,28,23,26,8,6,43,1,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,29,0,1,7,1,2,0,nan,36.80297397769517,0.20202020202020202,99.79797979797979
03926,03,926,1420,914,506,0,514,11,512,2,122,29,43,64,56,23,22,18,7,53,3,2,2,5,0,0,0,1,0,2,0,0,1,1,0,1,1,51,0,0,3,0,1,1,nan,36.19718309859155,0.38910505836575876,99.61089494163424
03927,03,927,984,533,451,0,448,6,448,0,163,54,61,22,17,17,27,7,3,44,0,1,3,2,0,0,0,2,0,0,0,0,0,0,0,2,2,19,0,0,0,0,2,0,nan,45.52845528455284,0.0,100.0
03928,03,928,892,696,196,0,275,5,273,2,54,33,38,19,28,12,16,5,7,21,2,2,1,0,3,0,0,1,0,0,0,0,0,1,1,0,3,22,1,0,2,0,1,0,nan,30.829596412556054,0.7272727272727273,99.27272727272727
03929,03,929,1108,631,477,0,443,11,443,0,151,33,55,33,23,21,27,7,8,34,3,1,1,0,3,0,0,1,0,1,0,0,0,0,0,0,3,29,1,1,6,0,1,0,nan,39.981949458483754,0.0,100.0
039A,03,9A,0,0,0,0,895,895,894,1,274,115,95,90,38,47,40,12,8,55,4,2,3,4,2,1,1,1,0,0,1,2,0,0,1,0,5,86,0,0,5,0,2,0,nan,inf,0.11173184357541899,99.88826815642457
039B,03,9B,0,0,0,0,658,658,657,1,149,62,81,55,57,41,8,21,4,36,5,5,3,4,4,0,0,0,1,0,4,0,1,0,1,4,4,95,1,0,6,2,2,1,nan,inf,0.1519756838905775,99.84802431610942
039C,03,9C,0,0,0,0,408,408,408,0,122,36,31,34,29,16,19,14,6,32,2,2,3,1,1,0,0,3,1,0,0,0,1,0,0,0,4,43,0,0,4,0,3,1,nan,inf,0.0,100.0
039D,03,9D,0,0,0,0,689,689,685,4,84,89,122,76,71,34,15,14,7,21,4,4,2,4,1,0,2,2,0,2,0,0,0,0,1,3,1,120,0,0,5,1,0,0,nan,inf,0.5805515239477503,99.41944847605225
039E,03,9E,0,0,0,0,547,547,546,1,32,96,118,62,61,14,11,7,2,17,3,3,1,8,3,2,0,0,0,0,0,0,0,0,0,1,0,95,0,1,4,1,4,0,nan,inf,0.18281535648994515,99.81718464351006
039F,03,9F,0,0,0,0,571,571,570,1,88,80,78,67,53,19,22,15,7,19,7,3,5,4,4,0,1,3,2,0,1,1,1,0,0,0,2,80,1,0,3,0,2,2,nan,inf,0.17513134851138354,99.82486865148861
039G,03,9G,0,0,0,0,417,417,417,0,54,43,70,46,52,17,7,12,1,11,3,2,0,2,3,0,1,0,0,1,1,0,0,0,0,0,2,84,0,0,1,2,1,1,nan,inf,0.0,100.0
039H,03,9H,0,0,0,0,498,498,497,1,140,47,49,52,37,30,33,11,8,32,4,2,1,2,3,1,0,1,0,0,0,0,0,0,0,1,3,32,0,1,3,1,2,1,nan,inf,0.2008032128514056,99.79919678714859
039I,03,9I,0,0,0,0,766,766,766,0,225,62,80,89,47,38,27,23,12,57,2,2,0,4,3,1,0,1,0,0,1,0,1,0,0,1,1,69,0,0,10,0,8,2,nan,inf,0.0,100.0
039K,03,9K,0,0,0,0,819,819,818,1,276,55,104,72,34,46,31,15,13,60,5,1,4,5,1,0,1,3,0,1,3,1,0,0,0,1,2,70,0,2,9,0,2,1,nan,inf,0.1221001221001221,99.87789987789988
039L,03,9L,0,0,0,0,864,864,862,2,303,66,80,100,44,46,33,15,5,73,6,0,2,0,5,0,0,2,0,0,0,0,0,0,0,0,2,66,0,2,10,0,1,1,nan,inf,0.23148148148148145,99.76851851851852
039M,03,9M,0,0,0,0,751,751,751,0,330,67,83,61,18,30,39,10,8,36,3,0,0,1,2,0,0,3,0,0,0,0,2,0,0,1,2,34,0,1,17,0,3,0,nan,inf,0.0,100.0
039N,03,9N,0,0,0,0,931,931,931,0,391,71,111,84,24,36,51,18,10,50,4,1,2,1,2,0,0,2,0,0,0,0,1,0,0,0,3,51,1,3,11,1,2,0,nan,inf,0.0,100.0
039P,03,9P,0,0,0,0,916,916,916,0,369,82,91,80,16,26,64,12,8,81,0,0,1,2,2,1,0,2,0,1,0,0,0,1,0,0,2,64,0,0,6,0,4,1,nan,inf,0.0,100.0
039Q,03,9Q,0,0,0,0,753,753,752,1,271,86,110,37,20,29,58,9,5,46,2,4,4,0,0,1,0,3,0,1,2,0,0,0,0,0,1,51,0,0,8,1,1,2,nan,inf,0.13280212483399734,99.867197875166
04101,04,101,1139,879,260,0,301,1,297,4,25,70,53,19,57,10,9,6,0,5,0,2,1,3,3,0,0,1,0,2,3,0,2,0,0,2,2,19,0,0,2,0,1,0,nan,26.42669007901668,1.3289036544850499,98.67109634551495
04102,04,102,667,522,145,0,183,5,183,0,22,32,34,8,40,4,9,4,3,7,1,0,1,0,4,0,1,0,0,1,0,0,0,0,0,0,0,10,0,0,1,1,0,0,nan,27.436281859070466,0.0,100.0
04103,04,103,1256,932,324,0,393,1,390,3,39,88,59,27,71,7,11,12,3,8,2,2,3,0,5,1,0,1,0,0,1,0,0,0,1,4,1,28,11,1,1,0,3,0,nan,31.289808917197455,0.7633587786259541,99.23664122137404
04104,04,104,1057,881,176,0,263,1,260,3,10,59,38,22,60,3,3,4,6,6,2,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,29,7,1,2,0,1,0,nan,24.88174077578051,1.1406844106463878,98.85931558935361
04105,04,105,1119,943,176,0,337,3,329,8,36,63,57,19,70,8,4,7,5,9,1,0,2,0,1,0,0,1,1,1,0,0,1,0,0,0,1,26,14,0,1,0,1,0,nan,30.116175156389634,2.3738872403560833,97.62611275964392
04106,04,106,1001,747,254,0,266,1,264,2,23,44,44,21,50,6,16,6,3,8,3,1,1,2,5,1,0,0,1,1,0,0,0,0,0,0,1,20,5,1,1,0,0,0,nan,26.573426573426573,0.7518796992481203,99.24812030075188
04107,04,107,1168,964,204,0,333,2,331,2,17,78,57,20,72,7,12,9,5,4,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,25,12,1,2,0,0,2,nan,28.51027397260274,0.6006006006006006,99.3993993993994
04108,04,108,454,370,84,0,147,0,146,1,7,46,20,8,26,6,8,2,5,2,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,nan,32.378854625550666,0.6802721088435374,99.31972789115646
04109,04,109,1078,897,181,0,257,2,256,1,8,56,34,8,62,3,6,4,3,9,4,1,1,1,1,3,0,2,0,0,0,0,0,0,1,0,1,39,6,0,0,0,3,0,nan,23.840445269016698,0.38910505836575876,99.61089494163424
04110,04,110,1157,940,217,0,354,0,350,4,20,90,52,16,76,8,14,0,8,6,0,3,0,4,0,2,0,1,0,0,2,0,0,0,0,0,1,33,9,2,0,0,2,1,nan,30.596369922212617,1.1299435028248588,98.87005649717514
04111,04,111,992,822,170,0,291,0,286,5,24,57,42,17,67,5,13,7,5,2,0,0,0,1,3,4,0,0,0,0,0,0,1,0,0,1,4,26,6,0,0,0,1,0,nan,29.334677419354836,1.718213058419244,98.28178694158075
04112,04,112,1128,872,256,0,433,4,425,8,76,62,68,33,62,15,8,5,14,17,2,3,2,1,1,2,0,1,3,0,1,0,0,0,1,1,0,34,4,0,5,0,1,3,nan,38.38652482269504,1.8475750577367205,98.15242494226328
04113,04,113,1348,968,380,0,510,9,504,6,107,72,76,32,54,16,22,14,11,22,3,1,4,2,2,1,1,3,0,0,0,2,0,0,0,4,1,44,5,2,2,1,0,0,nan,37.833827893175076,1.1764705882352942,98.82352941176471
04114,04,114,1146,785,361,0,392,3,387,5,80,47,59,24,40,22,16,10,9,21,2,1,0,3,1,2,0,2,0,1,0,1,0,0,0,1,0,27,8,3,1,1,4,1,nan,34.20593368237348,1.2755102040816326,98.72448979591837
04115,04,115,1139,753,386,0,422,5,422,0,105,49,58,36,36,24,15,5,12,27,2,0,4,1,0,1,0,2,0,0,0,0,0,0,0,1,2,37,0,2,1,0,2,0,nan,37.050043898156275,0.0,100.0
04116,04,116,1241,877,364,0,502,3,496,6,125,60,65,36,38,26,27,15,10,29,1,4,0,2,4,0,0,3,0,0,1,0,0,0,0,0,2,38,3,2,2,0,3,0,nan,40.451248992747786,1.1952191235059761,98.80478087649402
04117,04,117,1065,716,349,0,330,8,328,2,55,43,62,18,34,13,22,5,5,22,2,0,2,0,2,2,0,2,0,0,1,1,1,0,0,1,2,28,3,0,1,0,1,0,nan,30.985915492957744,0.6060606060606061,99.39393939393939
04118,04,118,1169,777,392,0,312,3,311,1,68,36,52,19,22,9,12,7,9,23,5,0,0,3,1,0,0,2,0,0,0,2,0,0,0,1,4,28,0,2,4,0,2,0,nan,26.689478186484173,0.3205128205128205,99.67948717948718
