id,district_id,electoral_district_id,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,invalid_votes,valid_votes,party_spd,party_cdu,party_grüne,party_die_linke,party_afd,party_piraten,party_fdp,party_tierschutzpartei,party_die_partei,party_npd,party_familie,party_volksabstimmung,party_ödp,party_freie_wähler,party_dkp,party_mlpd,party_sgp,party_bp,party_tierschutz_hier,party_tierschutzallianz,party_bündnis_c,party_big,party_die_direkte,party_diem25,party_III_weg,party_die_grauen,party_die_rechte,party_die_violetten,party_liebe,party_die_frauen,party_graue_panther,party_lkr,party_menschliche_welt,party_nl,party_ökolinx,party_partei_für_die_tiere,party_gesundheitsforschung,party_volt,voter_turnout,invalid_votes_percentage,valid_votes_percentage,party_spd_percentage,party_cdu_percentage,party_grüne_percentage,party_die_linke_percentage,party_afd_percentage,party_piraten_percentage,party_fdp_percentage,party_tierschutzpartei_percentage,party_die_partei_percentage,party_npd_percentage,party_familie_percentage,party_volksabstimmung_percentage,party_ödp_percentage,party_freie_wähler_percentage,party_dkp_percentage,party_mlpd_percentage,party_sgp_percentage,party_bp_percentage,party_tierschutz_hier_percentage,party_tierschutzallianz_percentage,party_bündnis_c_percentage,party_big_percentage,party_die_direkte_percentage,party_diem25_percentage,party_III_weg_percentage,party_die_grauen_percentage,party_die_rechte_percentage,party_die_violetten_percentage,party_liebe_percentage,party_die_frauen_percentage,party_graue_panther_percentage,party_lkr_percentage,party_menschliche_welt_percentage,party_nl_percentage,party_ökolinx_percentage,party_partei_für_die_tiere_percentage,party_gesundheitsforschung_percentage,party_volt_percentage
01421,01,421,816,686,130,0,357,4,7,350,43,36,104,45,26,6,19,11,29,1,0,0,1,5,0,2,0,0,1,1,1,4,1,1,8,0,1,0,0,0,0,0,0,1,0,0,0,1,43.75,1.9607843137254901,98.0392156862745,12.285714285714286,10.285714285714285,29.714285714285715,12.857142857142856,7.428571428571429,1.7142857142857144,5.428571428571429,3.1428571428571432,8.285714285714285,0.2857142857142857,0.0,0.0,0.2857142857142857,1.4285714285714286,0.0,0.5714285714285714,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.1428571428571428,0.2857142857142857,0.2857142857142857,2.2857142857142856,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857
01422,01,422,1033,806,227,0,425,8,3,422,47,43,157,57,13,9,9,7,23,0,0,1,2,0,0,3,0,0,1,1,2,11,0,0,18,0,0,0,1,0,0,0,0,0,1,4,0,2,41.142303969022265,0.7058823529411765,99.29411764705883,11.137440758293838,10.189573459715639,37.203791469194314,13.507109004739338,3.080568720379147,2.132701421800948,2.132701421800948,1.6587677725118484,5.450236966824645,0.0,0.0,0.23696682464454977,0.47393364928909953,0.0,0.0,0.7109004739336493,0.0,0.0,0.23696682464454977,0.23696682464454977,0.47393364928909953,2.6066350710900474,0.0,0.0,4.265402843601896,0.0,0.0,0.0,0.23696682464454977,0.0,0.0,0.0,0.0,0.0,0.23696682464454977,0.9478672985781991,0.0,0.47393364928909953
01423,01,423,899,768,131,0,349,4,7,342,55,42,100,36,29,4,17,5,20,1,1,2,4,1,0,0,1,0,1,0,0,7,1,0,8,1,1,0,0,0,1,0,0,0,0,2,0,0,38.82091212458287,2.005730659025788,97.99426934097421,16.08187134502924,12.280701754385964,29.239766081871345,10.526315789473683,8.47953216374269,1.1695906432748537,4.970760233918129,1.461988304093567,5.847953216374268,0.29239766081871343,0.29239766081871343,0.5847953216374269,1.1695906432748537,0.29239766081871343,0.0,0.0,0.29239766081871343,0.0,0.29239766081871343,0.0,0.0,2.046783625730994,0.29239766081871343,0.0,2.3391812865497075,0.29239766081871343,0.29239766081871343,0.0,0.0,0.0,0.29239766081871343,0.0,0.0,0.0,0.0,0.5847953216374269,0.0,0.0
01424,01,424,1266,1007,259,0,557,5,4,553,110,37,183,73,27,3,9,13,43,0,3,0,3,0,0,0,0,0,3,2,0,10,0,0,11,0,3,0,0,0,2,1,0,2,0,2,2,3,43.99684044233807,0.718132854578097,99.2818671454219,19.89150090415913,6.6907775768535265,33.09222423146474,13.200723327305605,4.882459312839059,0.5424954792043399,1.62748643761302,2.3508137432188065,7.775768535262206,0.0,0.5424954792043399,0.0,0.5424954792043399,0.0,0.0,0.0,0.0,0.0,0.5424954792043399,0.3616636528028933,0.0,1.8083182640144666,0.0,0.0,1.9891500904159132,0.0,0.5424954792043399,0.0,0.0,0.0,0.3616636528028933,0.18083182640144665,0.0,0.3616636528028933,0.0,0.3616636528028933,0.3616636528028933,0.5424954792043399
01425,01,425,1298,1058,240,0,644,0,5,639,74,42,239,83,32,16,22,9,57,0,0,1,8,2,0,0,0,0,0,0,0,3,1,0,18,1,5,0,1,2,2,0,0,0,0,3,1,0,49.61479198767334,0.7763975155279503,99.22360248447205,11.580594679186229,6.572769953051644,37.40219092331768,12.989045383411579,5.007824726134586,2.503912363067293,3.4428794992175273,1.4084507042253522,8.92018779342723,0.0,0.0,0.1564945226917058,1.2519561815336464,0.3129890453834116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4694835680751174,0.1564945226917058,0.0,2.8169014084507045,0.1564945226917058,0.7824726134585289,0.0,0.1564945226917058,0.3129890453834116,0.3129890453834116,0.0,0.0,0.0,0.0,0.4694835680751174,0.1564945226917058,0.0
01426,01,426,1305,997,308,0,528,4,3,525,47,21,205,84,27,9,14,7,46,1,2,0,4,1,1,1,1,0,2,0,0,5,1,0,17,0,1,0,0,0,1,0,1,1,0,6,2,2,40.45977011494253,0.5681818181818182,99.43181818181817,8.952380952380953,4.0,39.04761904761905,16.0,5.142857142857142,1.7142857142857144,2.666666666666667,1.3333333333333335,8.761904761904763,0.19047619047619047,0.38095238095238093,0.0,0.7619047619047619,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.0,0.38095238095238093,0.0,0.0,0.9523809523809524,0.19047619047619047,0.0,3.2380952380952377,0.0,0.19047619047619047,0.0,0.0,0.0,0.19047619047619047,0.0,0.19047619047619047,0.19047619047619047,0.0,1.1428571428571428,0.38095238095238093,0.38095238095238093
01427,01,427,907,717,190,0,388,5,3,385,60,32,140,49,25,4,9,4,25,0,0,0,2,3,0,0,0,0,1,1,1,7,0,0,8,0,1,0,0,1,0,1,0,1,0,1,0,2,42.77839029768467,0.7731958762886598,99.22680412371135,15.584415584415584,8.311688311688311,36.36363636363637,12.727272727272727,6.493506493506493,1.0389610389610389,2.3376623376623376,1.0389610389610389,6.493506493506493,0.0,0.0,0.0,0.5194805194805194,0.7792207792207793,0.0,0.0,0.0,0.0,0.2597402597402597,0.2597402597402597,0.2597402597402597,1.8181818181818181,0.0,0.0,2.0779220779220777,0.0,0.2597402597402597,0.0,0.0,0.2597402597402597,0.0,0.2597402597402597,0.0,0.2597402597402597,0.0,0.2597402597402597,0.0,0.5194805194805194
01428,01,428,841,649,192,0,367,1,1,366,49,16,133,55,21,4,6,6,33,1,1,1,1,1,0,0,0,0,0,1,2,5,1,0,8,0,0,0,0,1,1,0,0,1,0,5,1,0,43.63852556480381,0.2724795640326975,99.72752043596729,13.387978142076504,4.371584699453552,36.33879781420765,15.027322404371585,5.737704918032787,1.092896174863388,1.639344262295082,1.639344262295082,9.01639344262295,0.273224043715847,0.273224043715847,0.273224043715847,0.273224043715847,0.273224043715847,0.0,0.0,0.0,0.0,0.0,0.273224043715847,0.546448087431694,1.366120218579235,0.273224043715847,0.0,2.185792349726776,0.0,0.0,0.0,0.0,0.273224043715847,0.273224043715847,0.0,0.0,0.273224043715847,0.0,1.366120218579235,0.273224043715847,0.0
01500,01,500,1037,806,231,0,329,0,4,325,46,35,78,41,53,3,17,13,14,0,4,0,1,2,0,1,0,0,2,2,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,1,1,1,31.72613307618129,1.21580547112462,98.78419452887537,14.153846153846153,10.76923076923077,24.0,12.615384615384615,16.307692307692307,0.9230769230769231,5.230769230769231,4.0,4.3076923076923075,0.0,1.2307692307692308,0.0,0.3076923076923077,0.6153846153846154,0.0,0.3076923076923077,0.0,0.0,0.6153846153846154,0.6153846153846154,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.6153846153846154,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077,0.3076923076923077
01501,01,501,831,681,150,0,320,2,9,311,64,49,62,24,27,2,18,12,15,0,4,1,0,5,1,0,0,0,2,4,1,0,2,0,0,0,1,0,0,1,2,3,0,0,1,1,2,0,38.50782190132371,2.8125,97.1875,20.578778135048232,15.755627009646304,19.935691318327976,7.717041800643088,8.681672025723474,0.6430868167202572,5.787781350482315,3.858520900321544,4.823151125401929,0.0,1.2861736334405145,0.3215434083601286,0.0,1.607717041800643,0.3215434083601286,0.0,0.0,0.0,0.6430868167202572,1.2861736334405145,0.3215434083601286,0.0,0.6430868167202572,0.0,0.0,0.0,0.3215434083601286,0.0,0.0,0.3215434083601286,0.6430868167202572,0.964630225080386,0.0,0.0,0.3215434083601286,0.3215434083601286,0.6430868167202572,0.0
