id,district_id,electoral_district_id,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,valid_votes,invalid_votes,voter_turnout,invalid_votes_percentage,valid_votes_percentage,party_cdu,party_die_linke,party_spd,party_grüne,party_afd,party_fdp,party_die_partei,party_tierschutzpartei,party_piraten,party_die_grauen,party_freie_wähler,party_verjüngungsforschung,party_ödp,party_du,party_v_partei3,party_dkp,party_mlpd,party_büso,party_sgp,party_wir_bürger,party_heimat,party_die_humanisten,party_team_todenhöfer,party_volt,party_cdu_percentage,party_die_linke_percentage,party_spd_percentage,party_grüne_percentage,party_afd_percentage,party_fdp_percentage,party_die_partei_percentage,party_tierschutzpartei_percentage,party_piraten_percentage,party_die_grauen_percentage,party_freie_wähler_percentage,party_verjüngungsforschung_percentage,party_ödp_percentage,party_du_percentage,party_v_partei3_percentage,party_dkp_percentage,party_mlpd_percentage,party_büso_percentage,party_sgp_percentage,party_wir_bürger_percentage,party_heimat_percentage,party_die_humanisten_percentage,party_team_todenhöfer_percentage,party_volt_percentage
01110,01,110,1247,867,380,0,445,7,444,1,35.68564554931836,0.22471910112359553,99.7752808988764,66,57,61,198,30,18,6,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,14.864864864864865,12.837837837837837,13.73873873873874,44.5945945945946,6.756756756756757,4.054054054054054,1.3513513513513513,0.9009009009009009,0.0,0.0,0.0,0.0,0.22522522522522523,0.0,0.0,0.45045045045045046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22522522522522523
01111,01,111,1041,521,520,0,427,16,424,3,41.01825168107589,0.702576112412178,99.29742388758783,40,51,92,150,14,54,8,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,5,9.433962264150944,12.028301886792454,21.69811320754717,35.37735849056604,3.30188679245283,12.735849056603774,1.8867924528301887,0.7075471698113208,0.0,0.0,0.2358490566037736,0.0,0.0,0.0,0.0,0.0,0.2358490566037736,0.0,0.0,0.0,0.0,0.2358490566037736,0.9433962264150944,1.179245283018868
01112,01,112,1175,836,339,0,373,10,366,7,31.744680851063826,1.876675603217158,98.12332439678283,46,52,49,148,26,10,13,7,2,1,0,0,0,1,0,3,0,0,0,1,0,1,2,4,12.568306010928962,14.207650273224044,13.387978142076504,40.43715846994536,7.103825136612022,2.73224043715847,3.551912568306011,1.912568306010929,0.546448087431694,0.273224043715847,0.0,0.0,0.0,0.273224043715847,0.0,0.819672131147541,0.0,0.0,0.0,0.273224043715847,0.0,0.273224043715847,0.546448087431694,1.092896174863388
01113,01,113,1471,1068,403,0,509,12,504,5,34.60231135282121,0.9823182711198428,99.01768172888016,51,59,83,214,43,24,8,4,1,1,1,0,0,0,0,0,1,0,1,0,0,2,2,9,10.119047619047619,11.706349206349206,16.46825396825397,42.46031746031746,8.531746031746032,4.761904761904762,1.5873015873015872,0.7936507936507936,0.1984126984126984,0.1984126984126984,0.1984126984126984,0.0,0.0,0.0,0.0,0.0,0.1984126984126984,0.0,0.1984126984126984,0.0,0.0,0.3968253968253968,0.3968253968253968,1.7857142857142856
01114,01,114,1475,810,665,0,639,23,632,7,43.32203389830509,1.0954616588419406,98.90453834115806,43,85,121,251,24,52,15,4,4,1,6,0,1,2,1,0,0,0,0,0,0,4,9,9,6.80379746835443,13.449367088607595,19.145569620253163,39.71518987341772,3.79746835443038,8.227848101265822,2.3734177215189876,0.6329113924050633,0.6329113924050633,0.15822784810126583,0.949367088607595,0.0,0.15822784810126583,0.31645569620253167,0.15822784810126583,0.0,0.0,0.0,0.0,0.0,0.0,0.6329113924050633,1.4240506329113924,1.4240506329113924
01115,01,115,850,522,328,0,382,7,374,8,44.94117647058823,2.094240837696335,97.90575916230367,54,54,77,85,31,36,16,9,1,1,1,1,2,0,0,0,0,0,0,0,0,1,3,2,14.43850267379679,14.43850267379679,20.588235294117645,22.727272727272727,8.288770053475936,9.62566844919786,4.27807486631016,2.406417112299465,0.267379679144385,0.267379679144385,0.267379679144385,0.267379679144385,0.53475935828877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267379679144385,0.8021390374331552,0.53475935828877
01116,01,116,706,374,332,0,291,18,287,4,41.21813031161473,1.3745704467353952,98.62542955326461,29,40,54,92,20,37,2,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,5,10.104529616724738,13.937282229965156,18.81533101045296,32.05574912891986,6.968641114982578,12.89198606271777,0.6968641114982579,1.0452961672473868,0.0,0.34843205574912894,0.34843205574912894,0.34843205574912894,0.34843205574912894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34843205574912894,1.7421602787456445
01117,01,117,1294,903,391,0,394,10,393,1,30.44822256568779,0.25380710659898476,99.74619289340102,36,55,74,175,16,15,8,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3,2,4,9.16030534351145,13.994910941475828,18.829516539440203,44.529262086513995,4.071246819338422,3.816793893129771,2.035623409669211,0.2544529262086514,0.2544529262086514,0.2544529262086514,0.2544529262086514,0.0,0.0,0.0,0.2544529262086514,0.0,0.0,0.0,0.0,0.0,0.0,0.7633587786259541,0.5089058524173028,1.0178117048346056
01118,01,118,1327,734,593,0,605,25,601,4,45.591559909570464,0.6611570247933884,99.3388429752066,48,93,100,238,18,75,9,4,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,9,7.9866888519134775,15.474209650582363,16.638935108153078,39.60066555740433,2.995008319467554,12.479201331114808,1.497504159733777,0.6655574043261231,0.33277870216306155,0.33277870216306155,0.33277870216306155,0.0,0.0,0.0,0.0,0.16638935108153077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.497504159733777
01119,01,119,932,491,441,0,415,15,406,9,44.527896995708154,2.1686746987951806,97.83132530120481,43,54,69,168,13,39,1,6,3,0,2,1,1,0,0,0,0,0,0,0,0,0,2,4,10.591133004926109,13.30049261083744,16.995073891625616,41.37931034482759,3.201970443349754,9.60591133004926,0.24630541871921183,1.477832512315271,0.7389162561576355,0.0,0.49261083743842365,0.24630541871921183,0.24630541871921183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49261083743842365,0.9852216748768473
01120,01,120,1057,570,487,0,450,12,445,5,42.57332071901608,1.1111111111111112,98.88888888888889,31,69,72,171,28,48,7,5,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0,7,6.96629213483146,15.505617977528091,16.179775280898877,38.42696629213483,6.292134831460674,10.786516853932584,1.5730337078651686,1.1235955056179776,0.22471910112359553,0.22471910112359553,0.6741573033707865,0.0,0.0,0.0,0.0,0.22471910112359553,0.0,0.0,0.0,0.0,0.0,0.22471910112359553,0.0,1.5730337078651686
01121,01,121,1079,531,548,0,428,11,424,4,39.666357738646894,0.9345794392523363,99.06542056074767,39,42,84,164,16,54,5,2,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,12,9.19811320754717,9.90566037735849,19.81132075471698,38.67924528301887,3.7735849056603774,12.735849056603774,1.179245283018868,0.4716981132075472,0.0,0.4716981132075472,0.2358490566037736,0.2358490566037736,0.2358490566037736,0.0,0.2358490566037736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8301886792452833
01122,01,122,1168,578,590,0,485,23,482,3,41.523972602739725,0.6185567010309279,99.38144329896907,48,85,84,173,11,61,8,3,0,0,0,0,1,1,2,2,0,0,0,0,0,1,1,1,9.95850622406639,17.634854771784234,17.42738589211618,35.892116182572614,2.2821576763485476,12.655601659751037,1.6597510373443984,0.6224066390041494,0.0,0.0,0.0,0.0,0.2074688796680498,0.2074688796680498,0.4149377593360996,0.4149377593360996,0.0,0.0,0.0,0.0,0.0,0.2074688796680498,0.2074688796680498,0.2074688796680498
01123,01,123,976,529,447,0,427,13,427,0,43.75,0.0,100.0,51,45,62,180,10,56,8,4,0,2,1,0,0,0,0,0,0,1,0,0,0,1,1,5,11.943793911007026,10.53864168618267,14.519906323185012,42.15456674473068,2.3419203747072603,13.114754098360656,1.873536299765808,0.936768149882904,0.0,0.468384074941452,0.234192037470726,0.0,0.0,0.0,0.0,0.0,0.0,0.234192037470726,0.0,0.0,0.0,0.234192037470726,0.234192037470726,1.1709601873536302
01124,01,124,1248,973,275,0,293,6,291,2,23.477564102564102,0.6825938566552902,99.31740614334471,48,36,56,76,33,9,7,7,1,1,1,0,0,2,0,0,1,0,0,0,1,1,4,7,16.49484536082474,12.371134020618557,19.243986254295535,26.11683848797251,11.34020618556701,3.0927835051546393,2.405498281786942,2.405498281786942,0.3436426116838488,0.3436426116838488,0.3436426116838488,0.0,0.0,0.6872852233676976,0.0,0.0,0.3436426116838488,0.0,0.0,0.0,0.3436426116838488,0.3436426116838488,1.3745704467353952,2.405498281786942
01125,01,125,1540,781,759,0,561,24,554,7,36.42857142857142,1.2477718360071302,98.75222816399287,56,62,108,191,27,63,10,7,4,2,3,2,0,0,0,0,0,1,0,0,0,2,11,5,10.108303249097473,11.191335740072201,19.494584837545126,34.47653429602888,4.873646209386282,11.371841155234657,1.8050541516245486,1.263537906137184,0.7220216606498195,0.36101083032490977,0.5415162454873645,0.36101083032490977,0.0,0.0,0.0,0.0,0.0,0.18050541516245489,0.0,0.0,0.0,0.36101083032490977,1.9855595667870036,0.9025270758122743
01200,01,200,876,525,351,0,344,7,341,3,39.26940639269406,0.872093023255814,99.12790697674419,53,46,74,48,31,61,5,6,2,2,3,0,0,1,0,0,2,0,0,0,1,2,2,2,15.542521994134898,13.48973607038123,21.700879765395893,14.076246334310852,9.090909090909092,17.888563049853374,1.466275659824047,1.7595307917888565,0.5865102639296188,0.5865102639296188,0.8797653958944283,0.0,0.0,0.2932551319648094,0.0,0.0,0.5865102639296188,0.0,0.0,0.0,0.2932551319648094,0.5865102639296188,0.5865102639296188,0.5865102639296188
01201,01,201,1232,687,545,0,466,6,456,10,37.82467532467532,2.1459227467811157,97.85407725321889,75,54,91,76,47,74,7,8,3,1,2,0,0,0,0,2,0,0,0,0,0,1,11,4,16.447368421052634,11.842105263157894,19.956140350877195,16.666666666666664,10.307017543859649,16.228070175438596,1.5350877192982455,1.7543859649122806,0.6578947368421052,0.21929824561403508,0.43859649122807015,0.0,0.0,0.0,0.0,0.43859649122807015,0.0,0.0,0.0,0.0,0.0,0.21929824561403508,2.4122807017543857,0.8771929824561403
01202,01,202,1187,651,536,0,436,13,427,9,36.7312552653749,2.064220183486239,97.93577981651376,85,54,95,57,54,56,2,7,0,2,1,1,0,0,0,2,0,0,0,0,0,1,6,4,19.906323185011708,12.646370023419204,22.24824355971897,13.348946135831383,12.646370023419204,13.114754098360656,0.468384074941452,1.639344262295082,0.0,0.468384074941452,0.234192037470726,0.234192037470726,0.0,0.0,0.0,0.468384074941452,0.0,0.0,0.0,0.0,0.0,0.234192037470726,1.405152224824356,0.936768149882904
01203,01,203,1566,792,774,0,509,15,499,10,32.50319284802043,1.9646365422396856,98.03536345776031,84,64,119,80,49,69,5,3,1,2,5,1,0,0,0,0,1,0,0,0,0,1,12,3,16.83366733466934,12.825651302605209,23.847695390781563,16.03206412825651,9.819639278557114,13.827655310621243,1.002004008016032,0.6012024048096193,0.2004008016032064,0.4008016032064128,1.002004008016032,0.2004008016032064,0.0,0.0,0.0,0.0,0.2004008016032064,0.0,0.0,0.0,0.0,0.2004008016032064,2.404809619238477,0.6012024048096193
01204,01,204,1581,774,807,0,525,16,514,11,33.206831119544596,2.0952380952380953,97.90476190476191,97,60,117,91,42,86,3,3,1,4,1,0,0,0,0,0,1,0,0,0,0,0,2,6,18.8715953307393,11.673151750972762,22.762645914396888,17.704280155642024,8.171206225680933,16.731517509727624,0.5836575875486382,0.5836575875486382,0.19455252918287938,0.7782101167315175,0.19455252918287938,0.0,0.0,0.0,0.0,0.0,0.19455252918287938,0.0,0.0,0.0,0.0,0.0,0.38910505836575876,1.1673151750972763
01205,01,205,1241,741,500,0,457,13,449,8,36.82514101531023,1.75054704595186,98.24945295404814,67,84,95,82,49,33,12,7,3,3,1,0,1,0,1,2,1,0,0,0,1,1,4,2,14.92204899777283,18.70824053452116,21.158129175946545,18.262806236080177,10.913140311804009,7.349665924276169,2.6726057906458798,1.55902004454343,0.6681514476614699,0.6681514476614699,0.22271714922048996,0.0,0.22271714922048996,0.0,0.22271714922048996,0.4454342984409799,0.22271714922048996,0.0,0.0,0.0,0.22271714922048996,0.22271714922048996,0.8908685968819599,0.4454342984409799
01206,01,206,1321,791,530,0,491,5,482,9,37.168811506434515,1.8329938900203666,98.16700610997964,47,87,115,100,49,43,5,10,1,4,4,2,0,1,0,3,1,1,0,0,1,0,5,3,9.751037344398341,18.04979253112033,23.858921161825727,20.74688796680498,10.16597510373444,8.921161825726141,1.0373443983402488,2.0746887966804977,0.2074688796680498,0.8298755186721992,0.8298755186721992,0.4149377593360996,0.0,0.2074688796680498,0.0,0.6224066390041494,0.2074688796680498,0.2074688796680498,0.0,0.0,0.2074688796680498,0.0,1.0373443983402488,0.6224066390041494
01207,01,207,1083,607,476,0,430,9,424,6,39.7045244690674,1.3953488372093024,98.6046511627907,55,94,128,74,33,17,4,6,0,1,4,0,0,0,0,2,1,0,0,0,0,1,2,2,12.971698113207546,22.169811320754718,30.18867924528302,17.452830188679243,7.783018867924528,4.009433962264151,0.9433962264150944,1.4150943396226416,0.0,0.2358490566037736,0.9433962264150944,0.0,0.0,0.0,0.0,0.4716981132075472,0.2358490566037736,0.0,0.0,0.0,0.0,0.2358490566037736,0.4716981132075472,0.4716981132075472
01208,01,208,931,442,489,0,357,16,354,3,38.34586466165413,0.8403361344537815,99.15966386554622,41,45,69,133,11,45,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,3,11.581920903954803,12.711864406779661,19.491525423728813,37.570621468926554,3.1073446327683616,12.711864406779661,0.2824858757062147,0.2824858757062147,0.0,0.0,0.847457627118644,0.0,0.0,0.2824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824858757062147,0.0,0.847457627118644
01209,01,209,1160,623,537,0,488,20,480,8,42.06896551724138,1.639344262295082,98.36065573770492,44,65,94,172,22,49,10,3,1,2,6,1,3,0,0,0,0,0,1,0,0,3,1,3,9.166666666666666,13.541666666666666,19.583333333333332,35.833333333333336,4.583333333333333,10.208333333333334,2.083333333333333,0.625,0.20833333333333334,0.4166666666666667,1.25,0.20833333333333334,0.625,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.625,0.20833333333333334,0.625
01210,01,210,1157,618,539,0,473,12,468,5,40.881590319792565,1.0570824524312896,98.94291754756871,41,68,77,169,27,61,4,8,0,0,4,0,2,0,0,1,0,0,0,0,0,1,0,5,8.76068376068376,14.529914529914532,16.45299145299145,36.11111111111111,5.769230769230769,13.034188034188036,0.8547008547008548,1.7094017094017095,0.0,0.0,0.8547008547008548,0.0,0.4273504273504274,0.0,0.0,0.2136752136752137,0.0,0.0,0.0,0.0,0.0,0.2136752136752137,0.0,1.0683760683760684
01211,01,211,888,553,335,0,375,9,372,3,42.22972972972973,0.8,99.2,32,71,57,124,35,21,5,10,2,0,2,1,0,0,2,0,0,1,0,0,0,2,3,4,8.60215053763441,19.086021505376344,15.32258064516129,33.33333333333333,9.408602150537634,5.64516129032258,1.3440860215053763,2.6881720430107525,0.5376344086021506,0.0,0.5376344086021506,0.2688172043010753,0.0,0.0,0.5376344086021506,0.0,0.0,0.2688172043010753,0.0,0.0,0.0,0.5376344086021506,0.8064516129032258,1.0752688172043012
01212,01,212,883,482,401,0,373,9,372,1,42.24235560588902,0.2680965147453083,99.73190348525469,28,57,59,131,23,47,4,4,1,3,3,0,0,1,0,0,0,0,0,0,0,1,2,8,7.526881720430108,15.32258064516129,15.86021505376344,35.215053763440864,6.182795698924731,12.634408602150538,1.0752688172043012,1.0752688172043012,0.2688172043010753,0.8064516129032258,0.8064516129032258,0.0,0.0,0.2688172043010753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2688172043010753,0.5376344086021506,2.1505376344086025
01213,01,213,616,354,262,0,232,16,226,6,37.66233766233766,2.586206896551724,97.41379310344827,17,51,42,54,15,24,3,6,0,0,1,0,2,0,0,0,2,1,0,0,0,2,2,4,7.52212389380531,22.566371681415927,18.58407079646018,23.893805309734514,6.637168141592921,10.619469026548673,1.3274336283185841,2.6548672566371683,0.0,0.0,0.4424778761061947,0.0,0.8849557522123894,0.0,0.0,0.0,0.8849557522123894,0.4424778761061947,0.0,0.0,0.0,0.8849557522123894,0.8849557522123894,1.7699115044247788
01214,01,214,859,486,373,0,288,3,287,1,33.527357392316645,0.3472222222222222,99.65277777777779,38,43,53,55,20,52,4,5,1,3,2,0,1,1,0,0,0,0,0,0,0,3,3,3,13.240418118466899,14.982578397212542,18.466898954703833,19.16376306620209,6.968641114982578,18.118466898954704,1.3937282229965158,1.7421602787456445,0.34843205574912894,1.0452961672473868,0.6968641114982579,0.0,0.34843205574912894,0.34843205574912894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0452961672473868,1.0452961672473868,1.0452961672473868
01215,01,215,987,591,396,0,424,2,410,14,42.958459979736574,3.30188679245283,96.69811320754717,74,82,104,55,42,20,2,12,0,6,2,0,0,1,0,1,1,0,1,1,1,0,3,2,18.048780487804876,20.0,25.365853658536587,13.414634146341465,10.24390243902439,4.878048780487805,0.4878048780487805,2.9268292682926833,0.0,1.4634146341463417,0.4878048780487805,0.0,0.0,0.24390243902439024,0.0,0.24390243902439024,0.24390243902439024,0.0,0.24390243902439024,0.24390243902439024,0.24390243902439024,0.0,0.7317073170731708,0.4878048780487805
01216,01,216,957,510,447,0,368,7,361,7,38.45350052246604,1.9021739130434785,98.09782608695652,41,77,91,46,38,28,6,14,2,6,3,1,1,1,0,1,0,0,0,0,1,0,2,2,11.357340720221606,21.329639889196674,25.20775623268698,12.742382271468145,10.526315789473683,7.756232686980609,1.662049861495845,3.8781163434903045,0.554016620498615,1.662049861495845,0.8310249307479225,0.2770083102493075,0.2770083102493075,0.2770083102493075,0.0,0.2770083102493075,0.0,0.0,0.0,0.0,0.2770083102493075,0.0,0.554016620498615,0.554016620498615
01217,01,217,1012,613,399,0,359,3,344,15,35.47430830039526,4.178272980501393,95.82172701949861,48,76,76,50,29,36,5,9,2,1,2,1,1,0,1,0,0,0,0,1,0,0,4,2,13.953488372093023,22.093023255813954,22.093023255813954,14.534883720930234,8.430232558139535,10.465116279069768,1.4534883720930232,2.616279069767442,0.5813953488372093,0.29069767441860467,0.5813953488372093,0.29069767441860467,0.29069767441860467,0.0,0.29069767441860467,0.0,0.0,0.0,0.0,0.29069767441860467,0.0,0.0,1.1627906976744187,0.5813953488372093
01218,01,218,980,629,351,0,414,8,400,14,42.244897959183675,3.3816425120772946,96.61835748792271,60,86,111,41,48,22,4,10,3,2,2,1,0,0,0,0,1,0,0,0,0,3,3,3,15.0,21.5,27.750000000000004,10.25,12.0,5.5,1.0,2.5,0.75,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.75,0.75
01219,01,219,770,511,259,0,303,12,300,3,39.350649350649356,0.9900990099009901,99.00990099009901,35,52,76,60,35,14,6,11,2,3,1,0,0,0,0,0,1,0,0,0,0,1,1,2,11.666666666666666,17.333333333333336,25.333333333333336,20.0,11.666666666666666,4.666666666666667,2.0,3.6666666666666665,0.6666666666666667,1.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.33333333333333337,0.33333333333333337,0.6666666666666667
01220,01,220,1045,590,455,0,373,6,369,4,35.693779904306226,1.0723860589812333,98.92761394101876,38,77,86,71,37,32,3,3,2,3,3,1,0,0,2,0,1,0,1,0,0,0,4,5,10.29810298102981,20.867208672086722,23.306233062330623,19.241192411924118,10.02710027100271,8.672086720867208,0.8130081300813009,0.8130081300813009,0.5420054200542005,0.8130081300813009,0.8130081300813009,0.27100271002710025,0.0,0.0,0.5420054200542005,0.0,0.27100271002710025,0.0,0.27100271002710025,0.0,0.0,0.0,1.084010840108401,1.3550135501355014
01221,01,221,1468,759,709,0,551,14,548,3,37.53405994550409,0.5444646098003629,99.45553539019963,72,48,119,140,37,92,7,6,2,2,2,1,1,0,0,1,0,0,0,0,2,0,7,9,13.138686131386862,8.75912408759124,21.715328467153284,25.547445255474454,6.751824817518248,16.78832116788321,1.2773722627737227,1.094890510948905,0.36496350364963503,0.36496350364963503,0.36496350364963503,0.18248175182481752,0.18248175182481752,0.0,0.0,0.18248175182481752,0.0,0.0,0.0,0.0,0.36496350364963503,0.0,1.2773722627737227,1.6423357664233578
01222,01,222,854,531,323,0,343,4,335,8,40.16393442622951,2.3323615160349855,97.667638483965,36,71,94,55,21,19,7,9,0,3,3,1,0,0,0,3,0,0,0,0,1,2,8,2,10.746268656716417,21.19402985074627,28.059701492537314,16.417910447761194,6.26865671641791,5.6716417910447765,2.0895522388059704,2.6865671641791042,0.0,0.8955223880597015,0.8955223880597015,0.2985074626865672,0.0,0.0,0.0,0.8955223880597015,0.0,0.0,0.0,0.0,0.2985074626865672,0.5970149253731344,2.3880597014925375,0.5970149253731344
01223,01,223,1546,795,751,0,609,15,604,5,39.39197930142303,0.8210180623973727,99.17898193760263,72,105,162,142,34,60,4,7,0,3,3,1,0,0,0,2,0,0,0,0,0,0,5,4,11.920529801324504,17.3841059602649,26.82119205298013,23.509933774834437,5.629139072847682,9.933774834437086,0.6622516556291391,1.1589403973509933,0.0,0.49668874172185434,0.49668874172185434,0.16556291390728478,0.0,0.0,0.0,0.33112582781456956,0.0,0.0,0.0,0.0,0.0,0.0,0.8278145695364238,0.6622516556291391
