id,district_id,electoral_district_id,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,invalid_votes,valid_votes,party_spd,party_cdu,party_grüne,party_die_linke,party_piraten,party_npd,party_fdp,party_tierschutzpartei,party_pro_deutschland,party_die_partei,party_big,party_dkp,party_ödp,party_psg,party_büso,party_b,party_dl,party_alfa,party_tierschutzallianz,party_afd,party_die_einheit,party_die_violetten,party_graue_panther,party_menschliche_welt,party_mieterpartei,party_gesundheitsforschung,individual_applicant_1,individual_applicant_2,individual_applicant_3,individual_applicant_4,individual_applicant_5,individual_applicant_6,individual_applicant_7,individual_applicant_8,individual_applicant_9,individual_applicant_10,individual_applicant_11,individual_applicant_12,individual_applicant_13,individual_applicant_14,individual_applicant_15,individual_applicant_16,individual_applicant_17,individual_applicant_18,voter_turnout,invalid_votes_percentage,valid_votes_percentage,party_spd_percentage,party_cdu_percentage,party_grüne_percentage,party_die_linke_percentage,party_piraten_percentage,party_npd_percentage,party_fdp_percentage,party_tierschutzpartei_percentage,party_pro_deutschland_percentage,party_die_partei_percentage,party_big_percentage,party_dkp_percentage,party_ödp_percentage,party_psg_percentage,party_büso_percentage,party_b_percentage,party_dl_percentage,party_alfa_percentage,party_tierschutzallianz_percentage,party_afd_percentage,party_die_einheit_percentage,party_die_violetten_percentage,party_graue_panther_percentage,party_menschliche_welt_percentage,party_mieterpartei_percentage,party_gesundheitsforschung_percentage,individual_applicant_1_percentage,individual_applicant_2_percentage,individual_applicant_3_percentage,individual_applicant_4_percentage,individual_applicant_5_percentage,individual_applicant_6_percentage,individual_applicant_7_percentage,individual_applicant_8_percentage,individual_applicant_9_percentage,individual_applicant_10_percentage,individual_applicant_11_percentage,individual_applicant_12_percentage,individual_applicant_13_percentage,individual_applicant_14_percentage,individual_applicant_15_percentage,individual_applicant_16_percentage,individual_applicant_17_percentage,individual_applicant_18_percentage
04208,04,208,1620,1369,251,0,623,0,12,611,201,118,80,77,12,0,40,0,6,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.45679012345679,1.9261637239165328,98.07383627608347,32.89689034369886,19.312602291325696,13.093289689034371,12.60229132569558,1.9639934533551555,0.0,6.546644844517186,0.0,0.9819967266775778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.60229132569558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04209,04,209,1055,762,293,0,512,2,0,512,140,152,87,25,7,0,47,0,1,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.530805687203795,0.0,100.0,27.34375,29.6875,16.9921875,4.8828125,1.3671875,0.0,9.1796875,0.0,0.1953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04210,04,210,1218,831,387,0,588,4,9,576,173,166,63,43,4,0,60,0,6,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.275862068965516,1.530612244897959,97.95918367346938,30.03472222222222,28.819444444444443,10.9375,7.465277777777778,0.6944444444444444,0.0,10.416666666666668,0.0,1.0416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.590277777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04211,04,211,1417,1037,380,0,742,0,12,729,191,215,100,41,6,0,86,0,4,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.364149611856035,1.6172506738544474,98.24797843665768,26.200274348422496,29.492455418381347,13.717421124828533,5.6241426611796985,0.823045267489712,0.0,11.796982167352537,0.0,0.5486968449931412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.796982167352537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04212,04,212,1136,755,381,0,544,6,2,542,151,171,71,31,7,0,50,0,5,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.88732394366197,0.3676470588235294,99.63235294117648,27.85977859778598,31.54981549815498,13.099630996309964,5.719557195571956,1.2915129151291513,0.0,9.22509225092251,0.0,0.9225092250922509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33210332103321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04213,04,213,1635,1130,505,0,796,9,3,792,221,236,117,36,10,0,92,0,1,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.68501529051988,0.37688442211055273,99.49748743718592,27.904040404040405,29.797979797979796,14.772727272727273,4.545454545454546,1.2626262626262625,0.0,11.616161616161616,0.0,0.12626262626262627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.974747474747476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04214,04,214,1174,908,266,0,524,2,10,514,152,87,98,46,19,0,29,0,4,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.63373083475298,1.9083969465648856,98.09160305343512,29.571984435797667,16.926070038910506,19.06614785992218,8.949416342412452,3.6964980544747084,0.0,5.642023346303502,0.0,0.7782101167315175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.369649805447471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04215,04,215,1676,1337,339,0,731,5,11,716,207,92,196,105,23,0,33,0,3,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.61575178997613,1.5047879616963065,97.94801641586868,28.910614525139668,12.849162011173185,27.37430167597765,14.664804469273744,3.212290502793296,0.0,4.608938547486034,0.0,0.41899441340782123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.960893854748603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04216,04,216,1061,759,302,0,550,3,5,545,144,141,99,26,6,0,75,0,3,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.837888784165884,0.9090909090909091,99.0909090909091,26.422018348623855,25.871559633027523,18.1651376146789,4.770642201834862,1.1009174311926606,0.0,13.761467889908257,0.0,0.5504587155963303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.357798165137615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04217,04,217,1435,974,461,0,729,5,11,717,171,219,117,43,8,0,103,0,2,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.801393728223,1.5089163237311385,98.35390946502058,23.84937238493724,30.543933054393307,16.317991631799163,5.997210599721059,1.1157601115760112,0.0,14.365411436541143,0.0,0.2789400278940028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.531380753138076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04218,04,218,1401,1050,351,0,664,2,7,656,173,168,101,45,9,0,96,0,1,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.39471805852962,1.0542168674698795,98.79518072289156,26.371951219512198,25.609756097560975,15.396341463414634,6.859756097560976,1.3719512195121952,0.0,14.634146341463413,0.0,0.1524390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.603658536585366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04219,04,219,1187,871,316,0,576,4,9,565,165,137,80,38,8,0,65,0,2,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5256950294861,1.5625,98.09027777777779,29.20353982300885,24.24778761061947,14.15929203539823,6.725663716814159,1.415929203539823,0.0,11.504424778761061,0.0,0.35398230088495575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.389380530973451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04220,04,220,1208,806,402,0,596,10,5,591,109,175,155,42,5,0,68,0,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.337748344370866,0.8389261744966443,99.16107382550335,18.44331641285956,29.610829103214893,26.22673434856176,7.1065989847715745,0.8460236886632826,0.0,11.505922165820643,0.0,0.1692047377326565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.091370558375635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04221,04,221,1237,881,356,0,560,2,8,552,159,131,87,42,9,0,75,0,6,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.270816491511724,1.4285714285714286,98.57142857142858,28.804347826086957,23.731884057971016,15.760869565217392,7.608695652173914,1.6304347826086956,0.0,13.586956521739129,0.0,1.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.789855072463768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04222,04,222,830,664,166,0,401,2,6,394,117,68,71,54,8,0,28,0,3,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.31325301204819,1.4962593516209477,98.25436408977556,29.695431472081218,17.258883248730964,18.02030456852792,13.705583756345177,2.030456852791878,0.0,7.1065989847715745,0.0,0.7614213197969544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.421319796954315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04223,04,223,1564,1201,363,0,744,8,15,726,200,144,145,49,17,0,83,0,10,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.570332480818415,2.0161290322580645,97.58064516129032,27.548209366391184,19.834710743801654,19.97245179063361,6.749311294765841,2.3415977961432506,0.0,11.432506887052343,0.0,1.3774104683195594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.743801652892563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04224,04,224,1096,768,328,0,617,7,4,613,114,190,166,33,7,0,65,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.29562043795621,0.6482982171799028,99.3517017828201,18.59706362153344,30.99510603588907,27.07993474714519,5.383360522022838,1.1419249592169658,0.0,10.60358890701468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.199021207177815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04301,04,301,1286,991,295,0,558,4,7,551,161,63,118,79,18,0,27,0,0,18,0,0,0,0,0,0,0,0,0,61,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.390357698289264,1.2544802867383513,98.74551971326166,29.219600725952816,11.433756805807622,21.415607985480946,14.337568058076226,3.2667876588021776,0.0,4.900181488203267,0.0,0.0,3.2667876588021776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.070780399274046,0.0,0.0,0.0,1.0889292196007259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04302,04,302,1086,831,255,0,548,4,1,547,170,84,119,61,6,0,39,0,0,11,0,0,0,0,0,0,0,0,0,49,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.46040515653776,0.18248175182481752,99.81751824817519,31.078610603290674,15.356489945155394,21.755027422303474,11.151736745886655,1.0968921389396709,0.0,7.129798903107861,0.0,0.0,2.010968921389397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.957952468007313,0.0,0.0,0.0,1.4625228519195612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04303,04,303,1309,1050,259,0,659,0,9,649,174,126,145,62,18,0,58,0,0,9,0,0,0,0,0,0,0,0,0,53,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.34377387318564,1.3657056145675266,98.48254931714719,26.810477657935284,19.41448382126348,22.342064714946073,9.553158705701078,2.773497688751926,0.0,8.936825885978427,0.0,0.0,1.386748844375963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.166409861325114,0.0,0.0,0.0,0.6163328197226503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04304,04,304,1286,1008,278,0,646,8,12,631,190,110,134,67,5,0,49,0,0,11,0,0,0,0,0,0,0,0,0,60,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.233281493001556,1.8575851393188854,97.67801857585138,30.11093502377179,17.432646592709986,21.236133122028527,10.618066561014263,0.7923930269413629,0.0,7.765451664025356,0.0,0.0,1.7432646592709984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.508716323296355,0.0,0.0,0.0,0.7923930269413629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04305,04,305,1515,1175,340,0,727,0,4,723,249,104,180,80,19,0,29,0,0,16,0,0,0,0,0,0,0,0,0,38,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.98679867986799,0.5502063273727648,99.44979367262724,34.439834024896264,14.384508990318118,24.896265560165975,11.065006915629322,2.627939142461964,0.0,4.011065006915629,0.0,0.0,2.2130013831258646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.255878284923928,0.0,0.0,0.0,1.1065006915629323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04306,04,306,1080,877,203,0,582,3,4,578,165,59,202,79,9,0,13,0,0,21,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.888888888888886,0.6872852233676976,99.3127147766323,28.546712802768166,10.207612456747404,34.94809688581315,13.667820069204154,1.5570934256055362,0.0,2.249134948096886,0.0,0.0,3.633217993079585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4602076124567476,0.0,0.0,0.0,1.7301038062283738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04307,04,307,1399,1109,290,0,726,4,8,700,209,66,236,118,18,0,16,0,0,13,0,0,0,0,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.89421015010722,1.1019283746556474,96.41873278236915,29.85714285714286,9.428571428571429,33.714285714285715,16.857142857142858,2.571428571428571,0.0,2.2857142857142856,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04308,04,308,1543,1167,376,0,766,5,15,751,257,150,111,71,10,0,53,0,0,12,0,0,0,0,0,0,0,0,0,80,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.643551523007126,1.95822454308094,98.04177545691905,34.22103861517976,19.973368841544605,14.780292942743008,9.454061251664447,1.3315579227696404,0.0,7.057256990679095,0.0,0.0,1.5978695073235687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.652463382157123,0.0,0.0,0.0,0.9320905459387484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04309,04,309,1553,1167,386,0,742,4,16,724,202,152,118,63,14,0,67,0,0,19,0,0,0,0,0,0,0,0,0,81,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.778493238892466,2.15633423180593,97.57412398921834,27.900552486187845,20.994475138121548,16.298342541436465,8.701657458563536,1.9337016574585635,0.0,9.25414364640884,0.0,0.0,2.6243093922651934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.187845303867404,0.0,0.0,0.0,1.1049723756906076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04310,04,310,1059,819,240,0,538,4,5,533,155,99,108,54,9,0,41,0,0,13,0,0,0,0,0,0,0,0,0,49,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.802644003777154,0.929368029739777,99.07063197026022,29.080675422138835,18.574108818011258,20.26266416510319,10.131332082551594,1.6885553470919326,0.0,7.6923076923076925,0.0,0.0,2.4390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.193245778611631,0.0,0.0,0.0,0.9380863039399625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04311,04,311,1430,1105,325,0,766,3,11,755,205,132,195,58,21,0,57,0,0,16,0,0,0,0,0,0,0,0,0,62,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.56643356643357,1.4360313315926894,98.56396866840731,27.1523178807947,17.483443708609272,25.82781456953642,7.682119205298013,2.781456953642384,0.0,7.549668874172186,0.0,0.0,2.119205298013245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.211920529801324,0.0,0.0,0.0,1.1920529801324504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04312,04,312,1215,932,283,0,584,1,4,580,160,115,131,63,8,0,44,0,0,16,0,0,0,0,0,0,0,0,0,38,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.06584362139918,0.684931506849315,99.31506849315068,27.586206896551722,19.82758620689655,22.586206896551726,10.86206896551724,1.3793103448275863,0.0,7.586206896551724,0.0,0.0,2.7586206896551726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.551724137931035,0.0,0.0,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04313,04,313,1474,1020,454,0,651,2,9,641,181,138,132,58,12,0,41,0,0,16,0,0,0,0,0,0,0,0,0,61,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.16553595658073,1.3824884792626728,98.46390168970814,28.23712948517941,21.528861154446176,20.59282371294852,9.048361934477379,1.87207488299532,0.0,6.3962558502340086,0.0,0.0,2.49609984399376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.51638065522621,0.0,0.0,0.0,0.31201248049922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04314,04,314,1385,1069,316,0,745,4,3,742,219,126,169,86,9,0,74,0,0,17,0,0,0,0,0,0,0,0,0,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.79061371841155,0.4026845637583893,99.5973154362416,29.514824797843666,16.9811320754717,22.776280323450134,11.590296495956872,1.2129380053908356,0.0,9.973045822102426,0.0,0.0,2.2911051212938007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.525606469002695,0.0,0.0,0.0,0.13477088948787064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04315,04,315,1438,1079,359,0,737,4,6,731,214,122,196,62,9,0,64,0,0,4,0,0,0,0,0,0,0,0,0,58,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.25173852573018,0.8141112618724559,99.18588873812755,29.2749658002736,16.689466484268127,26.812585499316004,8.481532147742818,1.231190150478796,0.0,8.755129958960328,0.0,0.0,0.5471956224350205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.934336525307797,0.0,0.0,0.0,0.27359781121751026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04316,04,316,1250,924,326,0,610,10,4,606,172,131,123,36,9,0,67,0,0,16,0,0,0,0,0,0,0,0,0,49,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8,0.6557377049180327,99.34426229508196,28.38283828382838,21.61716171617162,20.2970297029703,5.9405940594059405,1.4851485148514851,0.0,11.056105610561056,0.0,0.0,2.6402640264026402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.085808580858085,0.0,0.0,0.0,0.49504950495049505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04317,04,317,1034,762,272,0,529,0,3,525,134,122,96,42,6,0,63,0,0,9,0,0,0,0,0,0,0,0,0,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.160541586073506,0.5671077504725899,99.24385633270322,25.523809523809526,23.238095238095237,18.285714285714285,8.0,1.1428571428571428,0.0,12.0,0.0,0.0,1.7142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.904761904761905,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04318,04,318,1140,828,312,0,606,6,4,601,174,88,181,62,15,0,35,0,0,13,0,0,0,0,0,0,0,0,0,30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.1578947368421,0.6600660066006601,99.17491749174917,28.95174708818636,14.64226289517471,30.116472545757073,10.316139767054908,2.4958402662229617,0.0,5.823627287853577,0.0,0.0,2.1630615640599005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9916805324459235,0.0,0.0,0.0,0.49916805324459235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04319,04,319,924,649,275,0,482,0,3,479,157,73,121,51,4,0,25,0,0,9,0,0,0,0,0,0,0,0,0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.16450216450217,0.6224066390041494,99.37759336099586,32.77661795407098,15.24008350730689,25.260960334029225,10.647181628392484,0.8350730688935281,0.0,5.219206680584551,0.0,0.0,1.8789144050104383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.933194154488518,0.0,0.0,0.0,0.20876826722338201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04320,04,320,1580,1195,385,0,679,4,10,662,187,99,166,69,16,0,52,0,0,14,0,0,0,0,0,0,0,0,0,57,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9746835443038,1.4727540500736376,97.49631811487481,28.247734138972806,14.954682779456194,25.075528700906347,10.42296072507553,2.416918429003021,0.0,7.854984894259818,0.0,0.0,2.1148036253776437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.610271903323262,0.0,0.0,0.0,0.3021148036253776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
