id,district_id,electoral_district_id,eligible_voters,voters,invalid_votes,valid_votes,vote_yes,vote_no,voter_turnout,invalid_votes_percentage,valid_votes_percentage,vote_yes_percentage,vote_no_percentage
01100,01,100,1269,572,13,559,358,201,0.4507486209613869,0.022727272727272728,0.9772727272727273,0.6258741258741258,0.3513986013986014
01101,01,101,1490,757,3,754,413,341,0.5080536912751678,0.003963011889035667,0.9960369881109643,0.5455746367239102,0.45046235138705415
01102,01,102,1306,603,10,593,357,236,0.46171516079632463,0.01658374792703151,0.9834162520729685,0.5920398009950248,0.3913764510779436
01103,01,103,1555,772,13,759,466,293,0.4964630225080386,0.01683937823834197,0.9831606217616581,0.6036269430051814,0.3795336787564767
01104,01,104,1241,611,16,595,336,259,0.492344883158743,0.02618657937806874,0.9738134206219312,0.5499181669394435,0.4238952536824877
01105,01,105,1049,509,15,494,273,221,0.4852240228789323,0.029469548133595286,0.9705304518664047,0.5363457760314342,0.43418467583497056
01106,01,106,1407,662,8,654,408,246,0.4705046197583511,0.012084592145015106,0.9879154078549849,0.6163141993957704,0.3716012084592145
01107,01,107,1111,612,8,604,341,263,0.5508550855085509,0.013071895424836602,0.9869281045751634,0.5571895424836601,0.4297385620915033
01108,01,108,1004,483,7,476,270,206,0.4810756972111554,0.014492753623188406,0.9855072463768116,0.5590062111801242,0.42650103519668736
01109,01,109,1133,536,16,520,352,168,0.4730803177405119,0.029850746268656716,0.9701492537313433,0.6567164179104478,0.31343283582089554
01110,01,110,1552,841,13,828,424,404,0.541881443298969,0.015457788347205707,0.9845422116527943,0.5041617122473246,0.4803804994054697
01111,01,111,1010,549,6,543,300,243,0.5435643564356436,0.01092896174863388,0.9890710382513661,0.546448087431694,0.4426229508196721
01112,01,112,1194,599,16,583,299,284,0.501675041876047,0.02671118530884808,0.9732888146911519,0.4991652754590985,0.4741235392320534
01113,01,113,1172,673,19,654,320,334,0.5742320819112628,0.02823179791976226,0.9717682020802377,0.475482912332838,0.4962852897473997
01114,01,114,1447,740,18,722,400,322,0.5114029025570145,0.024324324324324326,0.9756756756756757,0.5405405405405406,0.43513513513513513
01115,01,115,866,481,6,475,293,182,0.5554272517321016,0.012474012474012475,0.9875259875259875,0.6091476091476091,0.3783783783783784
01116,01,116,697,378,10,368,214,154,0.5423242467718795,0.026455026455026454,0.9735449735449735,0.5661375661375662,0.4074074074074074
01117,01,117,1486,861,22,839,415,424,0.5794078061911171,0.025551684088269456,0.9744483159117305,0.4819976771196283,0.4924506387921022
01118,01,118,1148,664,20,644,316,328,0.578397212543554,0.030120481927710843,0.9698795180722891,0.4759036144578313,0.4939759036144578
01119,01,119,877,506,7,499,211,288,0.5769669327251995,0.01383399209486166,0.9861660079051383,0.41699604743083,0.5691699604743083
