district_id,district_name,electoral_district_id,electoral_district_type,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,invalid_votes,valid_votes,vote_yes,vote_no
3,Pankow,904,Urnenwahlbezirk,3906,3647,259,0,1046,2,0,1046,1021,25
3,Pankow,905,Urnenwahlbezirk,1949,1843,106,0,439,1,0,439,434,5
3,Pankow,906,Urnenwahlbezirk,4180,3845,335,0,973,3,3,970,951,19
3,Pankow,907,Urnenwahlbezirk,3720,3518,202,0,693,4,0,693,681,12
3,Pankow,908,Urnenwahlbezirk,3542,3355,187,0,795,0,4,791,782,9
3,Pankow,909,Urnenwahlbezirk,1878,1787,91,0,372,0,0,372,364,8
3,Pankow,910,Urnenwahlbezirk,3185,3002,183,0,694,1,0,694,686,8
3,Pankow,911,Urnenwahlbezirk,3420,3224,196,0,846,8,0,846,838,8
4,Charlottenburg-Wilmersdorf,1A ,Briefwahlbezirk,0,0,0,0,497,497,1,496,486,10
4,Charlottenburg-Wilmersdorf,1B ,Briefwahlbezirk,0,0,0,0,531,531,0,531,521,10
4,Charlottenburg-Wilmersdorf,1C ,Briefwahlbezirk,0,0,0,0,510,510,2,508,504,4
4,Charlottenburg-Wilmersdorf,1D ,Briefwahlbezirk,0,0,0,0,472,472,1,471,465,6
4,Charlottenburg-Wilmersdorf,1E ,Briefwahlbezirk,0,0,0,0,545,545,0,545,539,6
4,Charlottenburg-Wilmersdorf,1F ,Briefwahlbezirk,0,0,0,0,509,509,2,507,500,7
4,Charlottenburg-Wilmersdorf,1G ,Briefwahlbezirk,0,0,0,0,473,473,0,473,458,15
4,Charlottenburg-Wilmersdorf,1H ,Briefwahlbezirk,0,0,0,0,468,468,0,468,459,9
4,Charlottenburg-Wilmersdorf,1I ,Briefwahlbezirk,0,0,0,0,478,478,0,478,468,10
4,Charlottenburg-Wilmersdorf,1J ,Briefwahlbezirk,0,0,0,0,441,441,0,441,435,6
4,Charlottenburg-Wilmersdorf,1K ,Briefwahlbezirk,0,0,0,0,433,433,1,432,424,8
4,Charlottenburg-Wilmersdorf,1L ,Briefwahlbezirk,0,0,0,0,516,516,0,516,511,5
4,Charlottenburg-Wilmersdorf,1M ,Briefwahlbezirk,0,0,0,0,465,465,1,464,452,12
4,Charlottenburg-Wilmersdorf,1N ,Briefwahlbezirk,0,0,0,0,517,517,0,517,506,11
4,Charlottenburg-Wilmersdorf,1O ,Briefwahlbezirk,0,0,0,0,487,487,0,487,477,10
4,Charlottenburg-Wilmersdorf,1P ,Briefwahlbezirk,0,0,0,0,460,460,0,460,450,10
4,Charlottenburg-Wilmersdorf,1Q ,Briefwahlbezirk,0,0,0,0,440,440,0,440,431,9
4,Charlottenburg-Wilmersdorf,1R ,Briefwahlbezirk,0,0,0,0,492,492,0,492,485,7
4,Charlottenburg-Wilmersdorf,1S ,Briefwahlbezirk,0,0,0,0,512,512,1,511,493,18
4,Charlottenburg-Wilmersdorf,1T ,Briefwahlbezirk,0,0,0,0,465,465,0,465,459,6
4,Charlottenburg-Wilmersdorf,1U ,Briefwahlbezirk,0,0,0,0,505,505,0,505,491,14
4,Charlottenburg-Wilmersdorf,1V ,Briefwahlbezirk,0,0,0,0,463,463,3,460,452,8
4,Charlottenburg-Wilmersdorf,1W ,Briefwahlbezirk,0,0,0,0,469,469,0,469,456,13
4,Charlottenburg-Wilmersdorf,1X ,Briefwahlbezirk,0,0,0,0,491,491,3,488,480,8
4,Charlottenburg-Wilmersdorf,1Y ,Briefwahlbezirk,0,0,0,0,465,465,0,465,455,10
4,Charlottenburg-Wilmersdorf,101,Urnenwahlbezirk,3396,3241,155,0,534,2,1,533,523,10
4,Charlottenburg-Wilmersdorf,102,Urnenwahlbezirk,3589,3407,182,0,483,2,1,482,471,11
4,Charlottenburg-Wilmersdorf,103,Urnenwahlbezirk,2447,2326,121,0,399,0,0,399,388,11
4,Charlottenburg-Wilmersdorf,104,Urnenwahlbezirk,3117,2967,150,0,454,0,0,454,446,8
4,Charlottenburg-Wilmersdorf,105,Urnenwahlbezirk,2559,2438,121,0,365,0,0,365,357,8
4,Charlottenburg-Wilmersdorf,106,Urnenwahlbezirk,2753,2616,137,0,537,2,0,537,530,7
4,Charlottenburg-Wilmersdorf,107,Urnenwahlbezirk,4266,4043,223,0,747,4,2,745,739,6
4,Charlottenburg-Wilmersdorf,108,Urnenwahlbezirk,936,870,66,0,251,0,0,251,251,0
4,Charlottenburg-Wilmersdorf,109,Urnenwahlbezirk,2551,2341,210,0,467,0,0,467,459,8
4,Charlottenburg-Wilmersdorf,110,Urnenwahlbezirk,3063,2830,233,0,597,1,1,596,590,6
4,Charlottenburg-Wilmersdorf,111,Urnenwahlbezirk,3526,3285,241,0,836,2,0,836,823,13
4,Charlottenburg-Wilmersdorf,112,Urnenwahlbezirk,2532,2357,175,0,539,1,0,539,529,10
4,Charlottenburg-Wilmersdorf,113,Urnenwahlbezirk,3217,3088,129,0,474,0,0,474,465,9
4,Charlottenburg-Wilmersdorf,114,Urnenwahlbezirk,2690,2465,225,0,536,3,1,535,530,5
4,Charlottenburg-Wilmersdorf,115,Urnenwahlbezirk,2507,2291,216,0,568,6,0,568,561,7
4,Charlottenburg-Wilmersdorf,116,Urnenwahlbezirk,3754,3507,247,0,691,1,2,689,682,7
4,Charlottenburg-Wilmersdorf,117,Urnenwahlbezirk,1273,1149,124,0,253,4,0,253,246,7
4,Charlottenburg-Wilmersdorf,118,Urnenwahlbezirk,3001,2801,200,0,630,2,1,629,618,11
4,Charlottenburg-Wilmersdorf,119,Urnenwahlbezirk,1514,1441,73,0,263,0,0,263,258,5
4,Charlottenburg-Wilmersdorf,120,Urnenwahlbezirk,1109,1014,95,0,315,0,1,314,306,8
4,Charlottenburg-Wilmersdorf,121,Urnenwahlbezirk,2334,2202,132,0,440,0,0,440,427,13
4,Charlottenburg-Wilmersdorf,122,Urnenwahlbezirk,2627,2491,136,0,490,0,0,490,486,4
4,Charlottenburg-Wilmersdorf,123,Urnenwahlbezirk,2278,2146,132,0,517,0,0,517,510,7
4,Charlottenburg-Wilmersdorf,124,Urnenwahlbezirk,2454,2331,123,0,534,0,0,534,527,7
4,Charlottenburg-Wilmersdorf,125,Urnenwahlbezirk,2394,2268,126,0,551,2,0,551,544,7
4,Charlottenburg-Wilmersdorf,126,Urnenwahlbezirk,2704,2533,171,0,632,1,0,632,620,12
4,Charlottenburg-Wilmersdorf,127,Urnenwahlbezirk,1530,1427,103,0,317,0,0,317,313,4
4,Charlottenburg-Wilmersdorf,128,Urnenwahlbezirk,2510,2352,158,0,565,8,0,565,563,2
4,Charlottenburg-Wilmersdorf,129,Urnenwahlbezirk,2609,2430,179,0,513,5,0,513,511,2
4,Charlottenburg-Wilmersdorf,130,Urnenwahlbezirk,1489,1378,111,0,254,0,0,254,248,6
4,Charlottenburg-Wilmersdorf,131,Urnenwahlbezirk,2638,2487,151,0,531,2,0,531,525,6
4,Charlottenburg-Wilmersdorf,132,Urnenwahlbezirk,2424,2270,154,0,447,1,0,447,444,3
4,Charlottenburg-Wilmersdorf,133,Urnenwahlbezirk,2404,2260,144,0,411,0,0,411,406,5
4,Charlottenburg-Wilmersdorf,134,Urnenwahlbezirk,1498,1407,91,0,256,0,0,256,253,3
4,Charlottenburg-Wilmersdorf,135,Urnenwahlbezirk,2434,2291,143,0,393,3,0,393,389,4
4,Charlottenburg-Wilmersdorf,136,Urnenwahlbezirk,2588,2426,162,0,424,0,0,424,420,4
4,Charlottenburg-Wilmersdorf,137,Urnenwahlbezirk,2604,2415,189,0,328,0,0,328,324,4
4,Charlottenburg-Wilmersdorf,138,Urnenwahlbezirk,2533,2403,130,0,396,0,1,395,391,4
4,Charlottenburg-Wilmersdorf,139,Urnenwahlbezirk,2427,2293,134,0,392,3,1,391,386,5
4,Charlottenburg-Wilmersdorf,140,Urnenwahlbezirk,2444,2278,166,0,415,2,0,415,410,5
4,Charlottenburg-Wilmersdorf,141,Urnenwahlbezirk,2767,2598,169,0,515,4,0,515,512,3
4,Charlottenburg-Wilmersdorf,142,Urnenwahlbezirk,2869,2679,190,0,482,0,0,482,477,5
4,Charlottenburg-Wilmersdorf,143,Urnenwahlbezirk,2380,2213,167,0,330,0,0,330,324,6
4,Charlottenburg-Wilmersdorf,144,Urnenwahlbezirk,2347,2200,147,0,383,1,0,383,382,1
4,Charlottenburg-Wilmersdorf,145,Urnenwahlbezirk,2464,2359,105,0,277,0,0,277,270,7
4,Charlottenburg-Wilmersdorf,146,Urnenwahlbezirk,2365,2217,148,0,326,0,0,326,320,6
4,Charlottenburg-Wilmersdorf,147,Urnenwahlbezirk,2597,2441,156,0,424,1,0,424,419,5
4,Charlottenburg-Wilmersdorf,148,Urnenwahlbezirk,1966,1822,144,0,372,0,0,372,365,7
4,Charlottenburg-Wilmersdorf,149,Urnenwahlbezirk,2258,2116,142,0,261,0,0,261,258,3
4,Charlottenburg-Wilmersdorf,150,Urnenwahlbezirk,2553,2358,195,0,343,1,0,343,338,5
4,Charlottenburg-Wilmersdorf,151,Urnenwahlbezirk,2192,2093,99,0,385,1,0,385,380,5
4,Charlottenburg-Wilmersdorf,152,Urnenwahlbezirk,1402,1327,75,0,280,0,0,280,277,3
4,Charlottenburg-Wilmersdorf,153,Urnenwahlbezirk,2698,2550,148,0,512,0,1,511,504,7
4,Charlottenburg-Wilmersdorf,154,Urnenwahlbezirk,2437,2275,162,0,371,1,0,371,366,5
4,Charlottenburg-Wilmersdorf,155,Urnenwahlbezirk,3383,3109,274,0,469,1,0,469,468,1
4,Charlottenburg-Wilmersdorf,156,Urnenwahlbezirk,2680,2500,180,0,482,0,0,482,475,7
4,Charlottenburg-Wilmersdorf,157,Urnenwahlbezirk,2705,2537,168,0,497,0,0,497,491,6
4,Charlottenburg-Wilmersdorf,158,Urnenwahlbezirk,2186,2078,108,0,355,0,0,355,352,3
4,Charlottenburg-Wilmersdorf,159,Urnenwahlbezirk,2134,1954,180,0,380,0,1,379,372,7
4,Charlottenburg-Wilmersdorf,160,Urnenwahlbezirk,2613,2387,226,0,366,2,1,365,361,4
4,Charlottenburg-Wilmersdorf,161,Urnenwahlbezirk,3709,3427,282,0,747,2,0,747,733,14
4,Charlottenburg-Wilmersdorf,162,Urnenwahlbezirk,2128,2016,112,0,349,1,0,349,339,10
4,Charlottenburg-Wilmersdorf,163,Urnenwahlbezirk,2314,2189,125,0,374,1,0,374,369,5
4,Charlottenburg-Wilmersdorf,164,Urnenwahlbezirk,2745,2623,122,0,634,1,0,634,623,11
4,Charlottenburg-Wilmersdorf,165,Urnenwahlbezirk,2150,2028,122,0,431,1,0,431,427,4
4,Charlottenburg-Wilmersdorf,166,Urnenwahlbezirk,3437,3240,197,0,588,5,2,586,581,5
4,Charlottenburg-Wilmersdorf,167,Urnenwahlbezirk,2369,2218,151,0,456,0,1,455,450,5
4,Charlottenburg-Wilmersdorf,168,Urnenwahlbezirk,2677,2518,159,0,565,1,0,565,555,10
4,Charlottenburg-Wilmersdorf,169,Urnenwahlbezirk,2358,2161,197,0,435,1,0,435,432,3
4,Charlottenburg-Wilmersdorf,170,Urnenwahlbezirk,2239,2131,108,0,429,0,0,429,428,1
4,Charlottenburg-Wilmersdorf,171,Urnenwahlbezirk,2695,2524,171,0,562,0,0,562,553,9
4,Charlottenburg-Wilmersdorf,172,Urnenwahlbezirk,2529,2355,174,0,524,1,0,524,520,4
4,Charlottenburg-Wilmersdorf,173,Urnenwahlbezirk,2832,2680,152,0,634,0,0,634,629,5
4,Charlottenburg-Wilmersdorf,174,Urnenwahlbezirk,2397,2288,109,0,459,0,0,459,457,2
4,Charlottenburg-Wilmersdorf,175,Urnenwahlbezirk,2776,2591,185,0,635,1,0,635,624,11
4,Charlottenburg-Wilmersdorf,176,Urnenwahlbezirk,2965,2814,151,0,744,0,0,744,731,13
4,Charlottenburg-Wilmersdorf,177,Urnenwahlbezirk,2954,2774,180,0,827,1,1,826,822,4
4,Charlottenburg-Wilmersdorf,178,Urnenwahlbezirk,2895,2665,230,0,706,0,0,706,700,6
4,Charlottenburg-Wilmersdorf,179,Urnenwahlbezirk,2784,2584,200,0,646,2,2,644,633,11
4,Charlottenburg-Wilmersdorf,180,Urnenwahlbezirk,2784,2585,199,0,731,2,2,729,711,18
4,Charlottenburg-Wilmersdorf,181,Urnenwahlbezirk,1421,1351,70,0,289,1,0,289,286,3
4,Charlottenburg-Wilmersdorf,182,Urnenwahlbezirk,1475,1329,146,0,355,1,0,355,353,2
4,Charlottenburg-Wilmersdorf,183,Urnenwahlbezirk,1402,1299,103,0,308,0,0,308,303,5
4,Charlottenburg-Wilmersdorf,184,Urnenwahlbezirk,2427,2275,152,0,542,1,0,542,534,8
4,Charlottenburg-Wilmersdorf,185,Urnenwahlbezirk,1233,1164,69,0,336,1,0,336,327,9
4,Charlottenburg-Wilmersdorf,186,Urnenwahlbezirk,2324,2170,154,0,461,0,1,460,451,9
4,Charlottenburg-Wilmersdorf,187,Urnenwahlbezirk,1581,1532,49,0,229,0,0,229,227,2
4,Charlottenburg-Wilmersdorf,188,Urnenwahlbezirk,1343,1290,53,0,244,0,0,244,243,1
5,Spandau,1A ,Briefwahlbezirk,0,0,0,0,386,386,1,385,376,9
5,Spandau,1B ,Briefwahlbezirk,0,0,0,0,409,409,0,409,395,14
5,Spandau,1C ,Briefwahlbezirk,0,0,0,0,402,402,0,402,397,5
5,Spandau,1D ,Briefwahlbezirk,0,0,0,0,435,435,0,435,425,10
5,Spandau,1E ,Briefwahlbezirk,0,0,0,0,464,464,2,462,454,8
5,Spandau,1F ,Briefwahlbezirk,0,0,0,0,420,420,0,420,410,10
5,Spandau,1G ,Briefwahlbezirk,0,0,0,0,455,455,0,455,443,12
5,Spandau,1H ,Briefwahlbezirk,0,0,0,0,397,397,0,397,390,7
5,Spandau,1I ,Briefwahlbezirk,0,0,0,0,429,429,0,429,422,7
5,Spandau,1J ,Briefwahlbezirk,0,0,0,0,439,439,0,439,429,10
5,Spandau,1K ,Briefwahlbezirk,0,0,0,0,435,435,1,434,430,4
5,Spandau,1L ,Briefwahlbezirk,0,0,0,0,437,437,0,437,429,8
5,Spandau,1M ,Briefwahlbezirk,0,0,0,0,445,445,1,444,435,9
5,Spandau,1N ,Briefwahlbezirk,0,0,0,0,393,393,0,393,383,10
5,Spandau,1O ,Briefwahlbezirk,0,0,0,0,465,465,1,464,455,9
5,Spandau,1P ,Briefwahlbezirk,0,0,0,0,432,432,0,432,422,10
5,Spandau,1Q ,Briefwahlbezirk,0,0,0,0,438,438,0,438,426,12
5,Spandau,1R ,Briefwahlbezirk,0,0,0,0,493,493,1,492,481,11
5,Spandau,1S ,Briefwahlbezirk,0,0,0,0,425,425,1,424,415,9
5,Spandau,1T ,Briefwahlbezirk,0,0,0,0,472,472,0,472,456,16
5,Spandau,101,Urnenwahlbezirk,846,805,41,0,164,2,0,164,163,1
5,Spandau,102,Urnenwahlbezirk,956,899,57,0,146,0,0,146,144,2
5,Spandau,103,Urnenwahlbezirk,1115,1019,96,0,401,0,0,401,400,1
5,Spandau,104,Urnenwahlbezirk,1853,1784,69,0,306,0,0,306,302,4
5,Spandau,105,Urnenwahlbezirk,1827,1710,117,0,425,0,0,425,418,7
5,Spandau,106,Urnenwahlbezirk,2554,2361,193,0,417,3,0,417,407,10
5,Spandau,107,Urnenwahlbezirk,2109,1911,198,0,547,0,0,547,531,16
5,Spandau,108,Urnenwahlbezirk,1934,1798,136,0,414,1,0,414,406,8
5,Spandau,109,Urnenwahlbezirk,1055,1004,51,0,232,0,0,232,229,3
5,Spandau,110,Urnenwahlbezirk,1302,1219,83,0,120,0,0,120,120,0
5,Spandau,111,Urnenwahlbezirk,951,929,22,0,177,0,0,177,174,3
5,Spandau,112,Urnenwahlbezirk,845,824,21,0,144,0,1,143,139,4
5,Spandau,113,Urnenwahlbezirk,1136,1047,89,0,367,0,1,366,362,4
5,Spandau,114,Urnenwahlbezirk,848,816,32,0,156,0,0,156,150,6
5,Spandau,115,Urnenwahlbezirk,1130,1084,46,0,201,2,0,201,195,6
5,Spandau,116,Urnenwahlbezirk,2958,2770,188,0,600,1,0,600,583,17
5,Spandau,117,Urnenwahlbezirk,2083,1988,95,0,357,0,2,355,350,5
5,Spandau,118,Urnenwahlbezirk,2661,2559,102,0,335,0,1,334,315,19
5,Spandau,119,Urnenwahlbezirk,898,880,18,0,115,0,0,115,108,7
5,Spandau,120,Urnenwahlbezirk,1768,1714,54,0,280,0,0,280,272,8
5,Spandau,121,Urnenwahlbezirk,863,818,45,0,172,0,0,172,168,4
5,Spandau,122,Urnenwahlbezirk,1112,1080,32,0,230,0,0,230,222,8
5,Spandau,123,Urnenwahlbezirk,1150,1111,39,0,168,0,0,168,165,3
5,Spandau,124,Urnenwahlbezirk,722,693,29,0,153,4,0,153,150,3
5,Spandau,125,Urnenwahlbezirk,666,653,13,0,66,2,0,66,66,0
5,Spandau,126,Urnenwahlbezirk,1179,1146,33,0,130,0,0,130,127,3
5,Spandau,127,Urnenwahlbezirk,1555,1500,55,0,249,0,2,247,241,6
5,Spandau,128,Urnenwahlbezirk,2202,2127,75,0,292,0,0,292,279,13
5,Spandau,129,Urnenwahlbezirk,850,811,39,0,175,0,0,175,171,4
5,Spandau,130,Urnenwahlbezirk,1896,1790,106,0,371,0,0,371,362,9
5,Spandau,131,Urnenwahlbezirk,1671,1599,72,0,319,0,1,318,309,9
5,Spandau,132,Urnenwahlbezirk,1964,1776,188,0,508,1,0,508,500,8
5,Spandau,133,Urnenwahlbezirk,2234,2098,136,0,626,2,1,625,611,14
5,Spandau,134,Urnenwahlbezirk,3329,3044,285,0,735,1,2,733,717,16
5,Spandau,135,Urnenwahlbezirk,1909,1805,104,0,350,0,0,350,343,7
5,Spandau,136,Urnenwahlbezirk,2059,1955,104,0,399,0,1,398,382,16
5,Spandau,137,Urnenwahlbezirk,841,784,57,0,191,0,0,191,186,5
5,Spandau,138,Urnenwahlbezirk,2963,2805,158,0,536,0,0,536,523,13
5,Spandau,139,Urnenwahlbezirk,2547,2433,114,0,378,3,0,378,369,9
5,Spandau,140,Urnenwahlbezirk,2310,2178,132,0,326,0,1,325,315,10
5,Spandau,141,Urnenwahlbezirk,1797,1697,100,0,436,0,1,435,429,6
5,Spandau,142,Urnenwahlbezirk,2628,2540,88,0,354,0,0,354,350,4
5,Spandau,143,Urnenwahlbezirk,1667,1582,85,0,263,0,0,263,255,8
5,Spandau,144,Urnenwahlbezirk,1513,1410,103,0,247,0,0,247,243,4
5,Spandau,145,Urnenwahlbezirk,2197,2090,107,0,386,0,1,385,381,4
5,Spandau,146,Urnenwahlbezirk,2376,2275,101,0,318,0,0,318,303,15
5,Spandau,147,Urnenwahlbezirk,2564,2447,117,0,530,0,2,528,520,8
5,Spandau,148,Urnenwahlbezirk,930,902,28,0,146,0,1,145,143,2
5,Spandau,149,Urnenwahlbezirk,1989,1843,146,0,442,0,1,441,432,9
5,Spandau,150,Urnenwahlbezirk,2740,2612,128,0,505,0,0,505,499,6
5,Spandau,151,Urnenwahlbezirk,939,888,51,0,189,0,0,189,182,7
5,Spandau,152,Urnenwahlbezirk,1945,1819,126,0,406,0,0,406,400,6
5,Spandau,153,Urnenwahlbezirk,1811,1712,99,0,380,1,0,380,378,2
5,Spandau,154,Urnenwahlbezirk,1739,1604,135,0,297,0,0,297,293,4
5,Spandau,155,Urnenwahlbezirk,1604,1492,112,0,282,0,0,282,277,5
5,Spandau,156,Urnenwahlbezirk,1050,1027,23,0,215,0,0,215,209,6
5,Spandau,157,Urnenwahlbezirk,1863,1730,133,0,354,0,0,354,343,11
5,Spandau,158,Urnenwahlbezirk,2727,2556,171,0,533,0,2,531,522,9
5,Spandau,159,Urnenwahlbezirk,1662,1587,75,0,261,0,0,261,256,5
5,Spandau,160,Urnenwahlbezirk,2917,2789,128,0,519,0,0,519,513,6
5,Spandau,161,Urnenwahlbezirk,1993,1908,85,0,309,1,0,309,301,8
5,Spandau,162,Urnenwahlbezirk,2154,2028,126,0,344,0,1,343,339,4
5,Spandau,163,Urnenwahlbezirk,1430,1342,88,0,262,0,0,262,260,2
5,Spandau,164,Urnenwahlbezirk,836,800,36,0,154,0,0,154,153,1
5,Spandau,165,Urnenwahlbezirk,1965,1852,113,0,444,1,0,444,429,15
5,Spandau,166,Urnenwahlbezirk,2698,2538,160,0,534,0,2,532,518,14
5,Spandau,167,Urnenwahlbezirk,1050,1011,39,0,216,0,1,215,210,5
5,Spandau,168,Urnenwahlbezirk,884,857,27,0,96,0,0,96,92,4
5,Spandau,169,Urnenwahlbezirk,1783,1716,67,0,224,0,0,224,221,3
5,Spandau,170,Urnenwahlbezirk,2483,2400,83,0,395,0,2,393,375,18
5,Spandau,171,Urnenwahlbezirk,1113,1040,73,0,284,0,0,284,280,4
5,Spandau,172,Urnenwahlbezirk,2076,1931,145,0,526,0,0,526,522,4
5,Spandau,173,Urnenwahlbezirk,1640,1569,71,0,321,0,1,320,316,4
5,Spandau,174,Urnenwahlbezirk,1959,1836,123,0,482,0,0,482,476,6
5,Spandau,175,Urnenwahlbezirk,1150,1078,72,0,220,0,0,220,216,4
5,Spandau,176,Urnenwahlbezirk,2034,1918,116,0,450,0,1,449,442,7
5,Spandau,177,Urnenwahlbezirk,812,791,21,0,133,0,0,133,131,2
5,Spandau,178,Urnenwahlbezirk,2151,2015,136,0,461,0,0,461,455,6
5,Spandau,179,Urnenwahlbezirk,1208,1136,72,0,250,0,0,250,245,5
5,Spandau,180,Urnenwahlbezirk,1115,1062,53,0,240,0,0,240,236,4
5,Spandau,181,Urnenwahlbezirk,1954,1895,59,0,308,0,1,307,295,12
5,Spandau,182,Urnenwahlbezirk,1675,1608,67,0,358,0,0,358,353,5
5,Spandau,183,Urnenwahlbezirk,2228,2088,140,0,523,0,2,521,514,7
5,Spandau,184,Urnenwahlbezirk,1692,1593,99,0,475,0,0,475,466,9
5,Spandau,185,Urnenwahlbezirk,853,751,102,0,259,0,0,259,252,7
5,Spandau,186,Urnenwahlbezirk,1828,1666,162,0,549,1,1,548,544,4
5,Spandau,187,Urnenwahlbezirk,2365,2049,316,0,541,0,0,541,538,3
5,Spandau,188,Urnenwahlbezirk,1932,1760,172,0,627,3,0,627,616,11
5,Spandau,189,Urnenwahlbezirk,1078,952,126,0,325,2,1,324,322,2
5,Spandau,190,Urnenwahlbezirk,823,768,55,0,196,0,1,195,190,5
5,Spandau,191,Urnenwahlbezirk,1050,949,101,0,353,0,0,353,351,2
5,Spandau,192,Urnenwahlbezirk,913,847,66,0,243,1,0,243,236,7
5,Spandau,193,Urnenwahlbezirk,1053,942,111,0,341,3,2,339,331,8
5,Spandau,194,Urnenwahlbezirk,1197,1089,108,0,314,0,0,314,314,0
5,Spandau,195,Urnenwahlbezirk,1930,1749,181,0,537,0,0,537,529,8
5,Spandau,196,Urnenwahlbezirk,1810,1612,198,0,503,0,0,503,491,12
5,Spandau,197,Urnenwahlbezirk,2108,1984,124,0,625,0,0,625,620,5
6,Steglitz-Zehlendorf,1A ,Briefwahlbezirk,0,0,0,0,532,532,1,531,521,10
6,Steglitz-Zehlendorf,1B ,Briefwahlbezirk,0,0,0,0,568,568,2,566,560,6
6,Steglitz-Zehlendorf,1C ,Briefwahlbezirk,0,0,0,0,398,398,1,397,385,12
6,Steglitz-Zehlendorf,1D ,Briefwahlbezirk,0,0,0,0,317,317,0,317,312,5
6,Steglitz-Zehlendorf,1E ,Briefwahlbezirk,0,0,0,0,355,355,1,354,348,6
6,Steglitz-Zehlendorf,1F ,Briefwahlbezirk,0,0,0,0,510,510,1,509,505,4
6,Steglitz-Zehlendorf,2A ,Briefwahlbezirk,0,0,0,0,416,416,0,416,408,8
6,Steglitz-Zehlendorf,2B ,Briefwahlbezirk,0,0,0,0,363,363,1,362,350,12
6,Steglitz-Zehlendorf,2C ,Briefwahlbezirk,0,0,0,0,350,350,1,349,341,8
6,Steglitz-Zehlendorf,2D ,Briefwahlbezirk,0,0,0,0,363,363,0,363,352,11
6,Steglitz-Zehlendorf,2E ,Briefwahlbezirk,0,0,0,0,439,439,1,438,428,10
6,Steglitz-Zehlendorf,2F ,Briefwahlbezirk,0,0,0,0,354,354,0,354,341,13
6,Steglitz-Zehlendorf,3A ,Briefwahlbezirk,0,0,0,0,519,519,0,519,500,19
6,Steglitz-Zehlendorf,3B ,Briefwahlbezirk,0,0,0,0,449,449,0,449,438,11
6,Steglitz-Zehlendorf,3C ,Briefwahlbezirk,0,0,0,0,471,471,0,471,465,6
6,Steglitz-Zehlendorf,3D ,Briefwahlbezirk,0,0,0,0,408,408,0,408,407,1
6,Steglitz-Zehlendorf,3E ,Briefwahlbezirk,0,0,0,0,546,546,0,546,538,8
6,Steglitz-Zehlendorf,3F ,Briefwahlbezirk,0,0,0,0,588,588,1,587,570,17
6,Steglitz-Zehlendorf,4A ,Briefwahlbezirk,0,0,0,0,377,377,1,376,368,8
6,Steglitz-Zehlendorf,4B ,Briefwahlbezirk,0,0,0,0,503,503,0,503,496,7
6,Steglitz-Zehlendorf,4C ,Briefwahlbezirk,0,0,0,0,530,530,0,530,516,14
6,Steglitz-Zehlendorf,4D ,Briefwahlbezirk,0,0,0,0,558,558,0,558,538,20
6,Steglitz-Zehlendorf,4E ,Briefwahlbezirk,0,0,0,0,570,570,3,567,553,14
6,Steglitz-Zehlendorf,5A ,Briefwahlbezirk,0,0,0,0,447,447,0,447,438,9
6,Steglitz-Zehlendorf,5B ,Briefwahlbezirk,0,0,0,0,416,416,2,414,406,8
6,Steglitz-Zehlendorf,5C ,Briefwahlbezirk,0,0,0,0,363,363,1,362,354,8
6,Steglitz-Zehlendorf,5D ,Briefwahlbezirk,0,0,0,0,440,440,0,440,436,4
6,Steglitz-Zehlendorf,5E ,Briefwahlbezirk,0,0,0,0,334,334,1,333,325,8
6,Steglitz-Zehlendorf,5F ,Briefwahlbezirk,0,0,0,0,347,347,1,346,342,4
6,Steglitz-Zehlendorf,6A ,Briefwahlbezirk,0,0,0,0,469,469,1,468,463,5
6,Steglitz-Zehlendorf,6B ,Briefwahlbezirk,0,0,0,0,549,549,0,549,536,13
6,Steglitz-Zehlendorf,6C ,Briefwahlbezirk,0,0,0,0,455,455,1,454,448,6
6,Steglitz-Zehlendorf,6D ,Briefwahlbezirk,0,0,0,0,513,513,1,512,496,16
6,Steglitz-Zehlendorf,6E ,Briefwahlbezirk,0,0,0,0,481,481,1,480,475,5
6,Steglitz-Zehlendorf,6F ,Briefwahlbezirk,0,0,0,0,542,542,0,542,527,15
6,Steglitz-Zehlendorf,7A ,Briefwahlbezirk,0,0,0,0,374,374,0,374,368,6
6,Steglitz-Zehlendorf,7B ,Briefwahlbezirk,0,0,0,0,530,530,0,530,518,12
6,Steglitz-Zehlendorf,7C ,Briefwahlbezirk,0,0,0,0,592,592,0,592,580,12
6,Steglitz-Zehlendorf,7D ,Briefwahlbezirk,0,0,0,0,432,432,0,432,421,11
6,Steglitz-Zehlendorf,7E ,Briefwahlbezirk,0,0,0,0,623,623,1,622,612,10
6,Steglitz-Zehlendorf,7F ,Briefwahlbezirk,0,0,0,0,656,656,0,656,640,16
6,Steglitz-Zehlendorf,101,Urnenwahlbezirk,1815,1601,214,0,473,3,1,472,466,6
6,Steglitz-Zehlendorf,102,Urnenwahlbezirk,1756,1523,233,0,400,0,1,399,389,10
6,Steglitz-Zehlendorf,103,Urnenwahlbezirk,1767,1648,119,0,381,1,0,381,375,6
6,Steglitz-Zehlendorf,104,Urnenwahlbezirk,1952,1786,166,0,465,0,0,465,458,7
6,Steglitz-Zehlendorf,105,Urnenwahlbezirk,1554,1433,121,0,372,0,1,371,369,2
