id,district_id,electoral_district_id,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,valid_votes,invalid_votes,party_cdu,party_die_linke,party_spd,party_grüne,party_afd,party_fdp,party_die_partei,party_tierschutzpartei,party_piraten,party_die_grauen,party_freie_wähler,party_verjüngungsforschung,party_ödp,party_du,party_v_partei3,party_dkp,party_mlpd,party_büso,party_sgp,party_wir_bürger,party_heimat,party_die_humanisten,party_team_todenhöfer,party_volt,aufn,partial_election_repetition,voter_turnout,invalid_votes_percentage,valid_votes_percentage
01110,01,110,1247,867,380,0,445,7,444,1,66,57,61,198,30,18,6,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,nan,Teilwiederholungswahl 2024,35.68564554931836,0.22471910112359553,99.7752808988764
01111,01,111,1041,521,520,0,427,16,424,3,40,51,92,150,14,54,8,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,5,nan,nan,41.01825168107589,0.702576112412178,99.29742388758783
01112,01,112,1175,836,339,0,373,10,366,7,46,52,49,148,26,10,13,7,2,1,0,0,0,1,0,3,0,0,0,1,0,1,2,4,nan,Teilwiederholungswahl 2024,31.744680851063826,1.876675603217158,98.12332439678283
01113,01,113,1471,1068,403,0,509,12,504,5,51,59,83,214,43,24,8,4,1,1,1,0,0,0,0,0,1,0,1,0,0,2,2,9,nan,Teilwiederholungswahl 2024,34.60231135282121,0.9823182711198428,99.01768172888016
01114,01,114,1475,810,665,0,639,23,632,7,43,85,121,251,24,52,15,4,4,1,6,0,1,2,1,0,0,0,0,0,0,4,9,9,nan,nan,43.32203389830509,1.0954616588419406,98.90453834115806
01115,01,115,850,522,328,0,382,7,374,8,54,54,77,85,31,36,16,9,1,1,1,1,2,0,0,0,0,0,0,0,0,1,3,2,nan,nan,44.94117647058823,2.094240837696335,97.90575916230367
01116,01,116,706,374,332,0,291,18,287,4,29,40,54,92,20,37,2,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,5,nan,nan,41.21813031161473,1.3745704467353952,98.62542955326461
01117,01,117,1294,903,391,0,394,10,393,1,36,55,74,175,16,15,8,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3,2,4,nan,Teilwiederholungswahl 2024,30.44822256568779,0.25380710659898476,99.74619289340102
01118,01,118,1327,734,593,0,605,25,601,4,48,93,100,238,18,75,9,4,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,9,nan,nan,45.591559909570464,0.6611570247933884,99.3388429752066
01119,01,119,932,491,441,0,415,15,406,9,43,54,69,168,13,39,1,6,3,0,2,1,1,0,0,0,0,0,0,0,0,0,2,4,nan,nan,44.527896995708154,2.1686746987951806,97.83132530120481
01120,01,120,1057,570,487,0,450,12,445,5,31,69,72,171,28,48,7,5,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0,7,nan,nan,42.57332071901608,1.1111111111111112,98.88888888888889
01121,01,121,1079,531,548,0,428,11,424,4,39,42,84,164,16,54,5,2,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,12,nan,nan,39.666357738646894,0.9345794392523363,99.06542056074767
01122,01,122,1168,578,590,0,485,23,482,3,48,85,84,173,11,61,8,3,0,0,0,0,1,1,2,2,0,0,0,0,0,1,1,1,nan,nan,41.523972602739725,0.6185567010309279,99.38144329896907
01123,01,123,976,529,447,0,427,13,427,0,51,45,62,180,10,56,8,4,0,2,1,0,0,0,0,0,0,1,0,0,0,1,1,5,nan,nan,43.75,0.0,100.0
01124,01,124,1248,973,275,0,293,6,291,2,48,36,56,76,33,9,7,7,1,1,1,0,0,2,0,0,1,0,0,0,1,1,4,7,nan,Teilwiederholungswahl 2024,23.477564102564102,0.6825938566552902,99.31740614334471
01125,01,125,1540,781,759,0,561,24,554,7,56,62,108,191,27,63,10,7,4,2,3,2,0,0,0,0,0,1,0,0,0,2,11,5,nan,nan,36.42857142857142,1.2477718360071302,98.75222816399287
01200,01,200,876,525,351,0,344,7,341,3,53,46,74,48,31,61,5,6,2,2,3,0,0,1,0,0,2,0,0,0,1,2,2,2,nan,nan,39.26940639269406,0.872093023255814,99.12790697674419
01201,01,201,1232,687,545,0,466,6,456,10,75,54,91,76,47,74,7,8,3,1,2,0,0,0,0,2,0,0,0,0,0,1,11,4,nan,nan,37.82467532467532,2.1459227467811157,97.85407725321889
01202,01,202,1187,651,536,0,436,13,427,9,85,54,95,57,54,56,2,7,0,2,1,1,0,0,0,2,0,0,0,0,0,1,6,4,nan,nan,36.7312552653749,2.064220183486239,97.93577981651376
01203,01,203,1566,792,774,0,509,15,499,10,84,64,119,80,49,69,5,3,1,2,5,1,0,0,0,0,1,0,0,0,0,1,12,3,nan,nan,32.50319284802043,1.9646365422396856,98.03536345776031
01204,01,204,1581,774,807,0,525,16,514,11,97,60,117,91,42,86,3,3,1,4,1,0,0,0,0,0,1,0,0,0,0,0,2,6,nan,nan,33.206831119544596,2.0952380952380953,97.90476190476191
01205,01,205,1241,741,500,0,457,13,449,8,67,84,95,82,49,33,12,7,3,3,1,0,1,0,1,2,1,0,0,0,1,1,4,2,nan,nan,36.82514101531023,1.75054704595186,98.24945295404814
01206,01,206,1321,791,530,0,491,5,482,9,47,87,115,100,49,43,5,10,1,4,4,2,0,1,0,3,1,1,0,0,1,0,5,3,nan,nan,37.168811506434515,1.8329938900203666,98.16700610997964
01207,01,207,1083,607,476,0,430,9,424,6,55,94,128,74,33,17,4,6,0,1,4,0,0,0,0,2,1,0,0,0,0,1,2,2,nan,nan,39.7045244690674,1.3953488372093024,98.6046511627907
01208,01,208,931,442,489,0,357,16,354,3,41,45,69,133,11,45,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,3,nan,nan,38.34586466165413,0.8403361344537815,99.15966386554622
01209,01,209,1160,623,537,0,488,20,480,8,44,65,94,172,22,49,10,3,1,2,6,1,3,0,0,0,0,0,1,0,0,3,1,3,nan,nan,42.06896551724138,1.639344262295082,98.36065573770492
01210,01,210,1157,618,539,0,473,12,468,5,41,68,77,169,27,61,4,8,0,0,4,0,2,0,0,1,0,0,0,0,0,1,0,5,nan,nan,40.881590319792565,1.0570824524312896,98.94291754756871
01211,01,211,888,553,335,0,375,9,372,3,32,71,57,124,35,21,5,10,2,0,2,1,0,0,2,0,0,1,0,0,0,2,3,4,nan,nan,42.22972972972973,0.8,99.2
01212,01,212,883,482,401,0,373,9,372,1,28,57,59,131,23,47,4,4,1,3,3,0,0,1,0,0,0,0,0,0,0,1,2,8,nan,nan,42.24235560588902,0.2680965147453083,99.73190348525469
01213,01,213,616,354,262,0,232,16,226,6,17,51,42,54,15,24,3,6,0,0,1,0,2,0,0,0,2,1,0,0,0,2,2,4,nan,nan,37.66233766233766,2.586206896551724,97.41379310344827
01214,01,214,859,486,373,0,288,3,287,1,38,43,53,55,20,52,4,5,1,3,2,0,1,1,0,0,0,0,0,0,0,3,3,3,nan,nan,33.527357392316645,0.3472222222222222,99.65277777777779
01215,01,215,987,591,396,0,424,2,410,14,74,82,104,55,42,20,2,12,0,6,2,0,0,1,0,1,1,0,1,1,1,0,3,2,nan,nan,42.958459979736574,3.30188679245283,96.69811320754717
01216,01,216,957,510,447,0,368,7,361,7,41,77,91,46,38,28,6,14,2,6,3,1,1,1,0,1,0,0,0,0,1,0,2,2,nan,nan,38.45350052246604,1.9021739130434785,98.09782608695652
01217,01,217,1012,613,399,0,359,3,344,15,48,76,76,50,29,36,5,9,2,1,2,1,1,0,1,0,0,0,0,1,0,0,4,2,nan,nan,35.47430830039526,4.178272980501393,95.82172701949861
01218,01,218,980,629,351,0,414,8,400,14,60,86,111,41,48,22,4,10,3,2,2,1,0,0,0,0,1,0,0,0,0,3,3,3,nan,nan,42.244897959183675,3.3816425120772946,96.61835748792271
01219,01,219,770,511,259,0,303,12,300,3,35,52,76,60,35,14,6,11,2,3,1,0,0,0,0,0,1,0,0,0,0,1,1,2,nan,nan,39.350649350649356,0.9900990099009901,99.00990099009901
01220,01,220,1045,590,455,0,373,6,369,4,38,77,86,71,37,32,3,3,2,3,3,1,0,0,2,0,1,0,1,0,0,0,4,5,nan,nan,35.693779904306226,1.0723860589812333,98.92761394101876
01221,01,221,1468,759,709,0,551,14,548,3,72,48,119,140,37,92,7,6,2,2,2,1,1,0,0,1,0,0,0,0,2,0,7,9,nan,nan,37.53405994550409,0.5444646098003629,99.45553539019963
01222,01,222,854,531,323,0,343,4,335,8,36,71,94,55,21,19,7,9,0,3,3,1,0,0,0,3,0,0,0,0,1,2,8,2,nan,nan,40.16393442622951,2.3323615160349855,97.667638483965
01223,01,223,1546,795,751,0,609,15,604,5,72,105,162,142,34,60,4,7,0,3,3,1,0,0,0,2,0,0,0,0,0,0,5,4,nan,nan,39.39197930142303,0.8210180623973727,99.17898193760263
01224,01,224,1294,748,546,0,496,10,489,7,56,118,128,65,45,26,9,14,1,3,3,0,1,2,2,3,0,0,0,1,0,1,8,3,nan,nan,38.33075734157651,1.411290322580645,98.58870967741935
01225,01,225,1349,686,663,0,451,5,444,7,59,75,111,85,38,31,8,10,2,5,6,2,1,0,0,2,1,0,0,0,1,0,7,0,nan,nan,33.43217197924388,1.5521064301552108,98.4478935698448
01226,01,226,723,438,285,0,253,6,251,2,25,58,44,38,36,14,3,10,0,2,5,0,2,2,0,0,0,0,0,0,1,0,8,3,nan,nan,34.99308437067773,0.7905138339920948,99.2094861660079
01227,01,227,1482,1028,454,0,377,9,375,2,51,76,52,120,30,15,9,4,4,2,1,0,0,0,0,3,0,0,0,1,0,3,2,2,nan,Teilwiederholungswahl 2024,25.438596491228072,0.5305039787798408,99.46949602122017
01228,01,228,1219,593,626,0,435,15,427,8,62,45,127,97,25,43,3,4,1,2,7,0,1,0,1,1,0,0,0,0,1,0,6,1,nan,nan,35.684987694831825,1.839080459770115,98.16091954022988
01229,01,229,1064,741,323,0,305,7,301,4,42,42,42,115,22,12,8,3,1,0,3,1,0,0,0,2,0,0,1,0,0,2,3,2,nan,Teilwiederholungswahl 2024,28.665413533834588,1.3114754098360655,98.68852459016394
01300,01,300,1216,807,409,0,476,12,466,10,25,72,92,147,28,44,17,14,1,0,3,0,0,1,1,1,0,0,0,0,0,2,14,4,nan,nan,39.14473684210527,2.100840336134454,97.89915966386555
01301,01,301,957,556,401,0,377,4,374,3,31,57,88,114,17,35,9,7,2,3,0,1,0,0,0,0,1,0,0,0,0,1,6,2,nan,nan,39.39393939393939,0.7957559681697612,99.20424403183023
01302,01,302,1147,798,349,0,490,11,479,11,48,71,90,135,36,38,10,9,1,5,0,3,1,2,1,0,0,0,0,0,1,3,20,5,nan,nan,42.72013949433304,2.2448979591836733,97.75510204081633
01303,01,303,905,594,311,0,356,12,351,5,30,52,83,101,20,20,3,2,2,0,0,1,0,2,0,0,0,0,1,0,0,1,30,3,nan,nan,39.33701657458564,1.4044943820224718,98.59550561797754
01304,01,304,907,589,318,0,426,7,419,7,41,56,107,120,23,40,8,3,3,0,3,1,0,0,0,0,0,0,0,0,0,1,8,5,nan,nan,46.96802646085998,1.643192488262911,98.35680751173709
01305,01,305,1046,565,481,0,435,11,431,4,60,48,83,137,28,40,5,9,0,2,5,1,0,0,2,0,0,0,0,0,0,0,7,4,nan,nan,41.586998087954115,0.9195402298850575,99.08045977011494
01306,01,306,1338,743,595,0,582,18,567,15,45,64,132,239,22,29,4,4,2,0,8,0,0,2,0,0,0,0,0,0,0,1,9,6,nan,nan,43.49775784753363,2.5773195876288657,97.42268041237114
01307,01,307,1143,619,524,0,440,1,429,11,72,28,105,130,29,41,2,7,2,3,2,0,1,1,0,0,0,0,0,0,1,1,3,1,nan,nan,38.495188101487315,2.5,97.5
01308,01,308,1159,596,563,0,458,17,452,6,42,47,100,178,23,38,5,7,2,0,1,0,0,0,0,1,0,0,0,0,0,1,6,1,nan,nan,39.51682484900776,1.3100436681222707,98.68995633187772
01309,01,309,1263,696,567,0,564,21,555,9,53,66,103,252,19,31,5,6,1,3,1,0,0,2,0,0,0,0,0,0,0,3,4,6,nan,nan,44.655581947743464,1.5957446808510638,98.40425531914893
01310,01,310,936,514,422,0,359,5,349,10,36,43,89,116,16,25,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,12,2,nan,nan,38.35470085470086,2.785515320334262,97.21448467966573
01311,01,311,1034,507,527,0,399,4,392,7,23,46,88,149,20,35,5,8,1,4,2,0,0,0,0,0,0,0,0,0,0,0,2,9,nan,nan,38.58800773694391,1.7543859649122806,98.24561403508771
01312,01,312,786,433,353,0,322,5,317,5,25,44,74,128,13,13,4,5,2,1,0,1,1,0,0,0,0,0,0,0,0,1,5,0,nan,nan,40.966921119592875,1.5527950310559007,98.4472049689441
01313,01,313,846,448,398,0,340,9,334,6,46,33,88,106,16,24,3,3,2,2,2,1,0,1,0,0,0,0,0,0,0,1,5,1,nan,nan,40.189125295508276,1.7647058823529411,98.23529411764706
01314,01,314,1063,835,228,0,273,0,271,2,68,32,41,67,31,13,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,6,0,nan,Teilwiederholungswahl 2024,25.68203198494826,0.7326007326007326,99.26739926739927
01315,01,315,782,611,171,0,211,1,210,1,27,27,33,88,14,9,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,nan,Teilwiederholungswahl 2024,26.982097186700766,0.47393364928909953,99.52606635071089
01316,01,316,1300,1078,222,0,299,7,296,3,72,38,49,47,52,14,5,9,2,1,1,0,0,0,0,1,0,0,1,0,0,1,2,1,nan,Teilwiederholungswahl 2024,23.0,1.0033444816053512,98.99665551839465
01317,01,317,882,552,330,0,377,14,371,6,53,43,86,115,11,33,5,5,1,3,1,1,1,0,0,0,1,0,0,0,1,2,6,3,nan,nan,42.7437641723356,1.5915119363395225,98.40848806366049
01318,01,318,1070,598,472,0,444,15,433,11,69,47,112,117,23,42,1,5,2,4,3,0,0,1,0,0,0,0,0,1,0,0,4,2,nan,nan,41.495327102803735,2.4774774774774775,97.52252252252252
01319,01,319,1004,530,474,0,374,7,366,8,54,30,89,107,23,39,3,8,2,2,3,0,0,1,0,0,0,0,0,0,0,0,2,3,nan,nan,37.25099601593625,2.13903743315508,97.86096256684492
01320,01,320,581,338,243,0,272,4,269,3,46,20,71,83,11,28,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,nan,nan,46.815834767641995,1.1029411764705883,98.89705882352942
01321,01,321,1082,627,455,0,426,9,421,5,83,37,102,92,31,51,3,5,2,0,0,2,0,0,0,0,0,0,0,0,2,1,9,1,nan,nan,39.37153419593346,1.1737089201877933,98.82629107981221
01322,01,322,1096,666,430,0,396,12,388,8,72,32,94,63,28,58,4,5,1,8,4,0,0,0,0,1,0,0,0,0,1,0,13,4,nan,nan,36.13138686131387,2.0202020202020203,97.97979797979798
01323,01,323,1139,834,305,0,332,6,327,5,87,30,58,64,44,23,4,5,6,0,0,0,1,0,0,1,0,0,2,0,0,0,2,0,nan,Teilwiederholungswahl 2024,29.148375768217733,1.5060240963855422,98.49397590361446
01324,01,324,1493,847,646,0,497,9,486,11,96,41,105,79,20,90,8,5,0,2,2,0,1,0,2,0,0,0,0,0,1,0,30,4,nan,nan,33.288680509042194,2.2132796780684103,97.78672032193158
01325,01,325,1034,684,350,0,398,14,395,3,53,50,97,92,17,54,6,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,18,1,nan,nan,38.49129593810445,0.7537688442211055,99.2462311557789
01326,01,326,1399,861,538,0,576,21,562,14,66,72,143,161,28,59,4,4,2,1,4,0,0,0,0,1,1,0,0,0,0,1,12,3,nan,nan,41.1722659042173,2.430555555555556,97.56944444444444
01327,01,327,1495,905,590,0,588,20,581,7,48,69,131,214,25,58,3,2,3,2,1,2,0,1,0,1,0,0,0,0,1,2,16,2,nan,nan,39.33110367892977,1.1904761904761905,98.80952380952381
01400,01,400,1266,834,432,0,474,3,468,6,52,73,74,133,28,39,10,5,5,6,3,1,0,3,0,0,0,1,0,0,0,3,30,2,nan,nan,37.44075829383886,1.2658227848101267,98.73417721518987
01401,01,401,928,615,313,0,387,10,381,6,18,68,71,147,23,21,6,11,3,1,0,1,0,0,1,1,0,0,0,0,0,1,8,0,nan,nan,41.702586206896555,1.550387596899225,98.44961240310077
01402,01,402,1321,1125,196,0,285,1,278,7,28,56,37,101,21,5,5,8,2,0,0,1,0,0,0,1,0,0,1,0,0,1,6,5,nan,Teilwiederholungswahl 2024,21.57456472369417,2.456140350877193,97.54385964912281
01403,01,403,953,572,381,0,396,12,388,8,25,54,79,147,16,27,9,8,2,1,2,0,1,0,0,0,0,0,0,0,1,3,10,3,nan,nan,41.55299055613851,2.0202020202020203,97.97979797979798
01404,01,404,715,496,219,0,295,2,287,8,26,55,61,86,11,16,2,4,0,1,3,3,1,2,1,0,0,0,0,0,0,0,8,7,nan,nan,41.25874125874126,2.711864406779661,97.28813559322033
01405,01,405,874,682,192,0,184,1,181,3,25,30,37,53,19,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,nan,Teilwiederholungswahl 2024,21.052631578947366,1.6304347826086956,98.36956521739131
01406,01,406,843,529,314,0,368,14,362,6,26,48,79,138,17,17,5,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17,4,nan,nan,43.65361803084223,1.6304347826086956,98.36956521739131
01407,01,407,1173,756,417,0,518,11,510,8,41,52,106,179,37,48,10,6,1,4,2,1,0,1,0,0,0,0,0,0,0,1,14,7,nan,nan,44.16027280477408,1.5444015444015444,98.45559845559846
01408,01,408,991,578,413,0,426,9,421,5,38,62,88,157,13,27,4,6,1,1,2,0,1,2,0,0,0,0,1,0,1,2,13,2,nan,nan,42.986881937436934,1.1737089201877933,98.82629107981221
01409,01,409,932,592,340,0,420,4,412,8,42,66,91,111,26,19,10,12,0,3,2,0,2,0,0,2,6,0,0,0,2,1,17,0,nan,nan,45.06437768240343,1.9047619047619049,98.09523809523809
01410,01,410,1297,763,534,0,555,16,546,9,41,80,111,208,16,39,7,7,4,0,5,0,0,1,0,1,1,0,0,0,0,4,14,7,nan,nan,42.791056283731685,1.6216216216216217,98.37837837837839
01411,01,411,1036,678,358,0,443,7,437,6,39,74,100,115,21,44,3,7,2,1,3,0,1,0,0,1,0,0,0,0,0,4,18,4,nan,nan,42.760617760617755,1.3544018058690745,98.64559819413093
01412,01,412,882,535,347,0,375,1,370,5,33,44,91,122,20,30,12,1,1,1,3,0,2,0,2,0,0,0,0,0,0,0,6,2,nan,nan,42.517006802721085,1.3333333333333335,98.66666666666667
01413,01,413,826,532,294,0,336,3,327,9,37,38,75,99,22,17,3,6,2,1,4,1,0,0,0,0,0,0,0,0,0,0,19,3,nan,nan,40.67796610169492,2.6785714285714284,97.32142857142857
01414,01,414,819,533,286,0,368,0,360,8,19,59,76,123,14,18,12,9,3,1,4,1,0,0,0,0,0,0,1,0,0,1,15,4,nan,nan,44.93284493284494,2.1739130434782608,97.82608695652173
01415,01,415,856,530,326,0,398,14,388,10,30,55,69,149,13,32,7,5,1,1,3,0,1,1,1,0,1,0,0,0,1,1,15,2,nan,nan,46.49532710280374,2.512562814070352,97.48743718592965
01416,01,416,1028,680,348,0,449,16,435,14,40,53,105,137,21,28,8,8,3,4,4,0,1,0,0,1,0,1,1,1,0,1,15,3,nan,nan,43.67704280155642,3.11804008908686,96.88195991091314
01417,01,417,1155,750,405,0,451,11,440,11,49,66,79,138,18,23,9,8,1,0,1,1,3,3,1,1,1,0,1,0,0,3,33,1,nan,nan,39.04761904761905,2.4390243902439024,97.5609756097561
01418,01,418,1130,716,414,0,422,9,405,17,31,68,96,116,24,30,5,4,3,0,0,0,2,1,3,0,2,0,0,0,0,1,15,4,nan,nan,37.34513274336283,4.028436018957346,95.97156398104265
01419,01,419,1289,803,486,0,576,12,571,5,35,89,98,213,23,42,8,10,1,4,5,0,2,1,1,1,1,0,0,1,0,2,32,2,nan,nan,44.685802948021724,0.8680555555555556,99.13194444444444
01420,01,420,932,551,381,0,380,16,378,2,38,44,76,135,15,34,14,3,1,1,2,1,1,1,1,0,0,0,0,0,0,0,9,2,nan,nan,40.772532188841204,0.5263157894736842,99.47368421052632
01421,01,421,788,565,223,0,365,4,357,8,53,41,74,76,38,29,7,14,0,1,5,1,0,0,0,0,2,0,0,0,0,0,13,3,nan,nan,46.31979695431472,2.191780821917808,97.80821917808218
01422,01,422,992,609,383,0,395,6,391,4,39,56,78,122,15,25,9,9,2,2,1,1,1,0,0,1,0,0,0,0,0,1,27,2,nan,nan,39.818548387096776,1.0126582278481013,98.9873417721519
01423,01,423,920,679,241,0,396,2,381,15,32,41,116,70,31,29,5,6,0,2,0,1,0,0,0,1,0,1,0,0,1,0,42,3,nan,nan,43.04347826086957,3.787878787878788,96.21212121212122
01424,01,424,1245,789,456,0,496,4,489,7,50,73,103,147,33,37,10,12,1,3,0,2,1,1,1,0,0,0,0,1,1,4,9,0,nan,nan,39.83935742971887,1.411290322580645,98.58870967741935
01425,01,425,1229,967,262,0,357,6,351,6,24,78,48,138,24,9,6,5,5,1,1,1,3,0,0,0,1,2,2,0,0,0,2,1,nan,Teilwiederholungswahl 2024,29.0480065093572,1.680672268907563,98.31932773109243
01426,01,426,1230,933,297,0,260,3,257,3,14,72,26,100,22,6,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,nan,Teilwiederholungswahl 2024,21.138211382113823,1.153846153846154,98.84615384615385
01427,01,427,982,568,414,0,365,0,356,9,29,52,80,117,24,23,5,4,1,0,2,0,0,1,1,0,0,0,0,0,1,0,11,5,nan,nan,37.169042769857434,2.4657534246575343,97.53424657534246
01428,01,428,805,504,301,0,323,2,321,2,25,70,67,89,21,18,6,3,1,3,2,0,0,1,0,0,0,0,0,0,0,1,11,3,nan,nan,40.12422360248447,0.6191950464396285,99.38080495356037
01500,01,500,972,635,337,0,367,0,358,9,45,32,95,52,47,28,6,24,4,6,6,1,0,2,1,0,0,0,0,1,0,0,7,1,nan,nan,37.757201646090536,2.452316076294278,97.54768392370572
01501,01,501,796,558,238,0,375,0,361,14,50,31,102,61,38,36,8,13,0,7,1,2,0,0,0,1,0,1,0,0,0,0,6,4,nan,nan,47.11055276381909,3.733333333333334,96.26666666666667
01502,01,502,475,339,136,0,178,1,164,14,27,21,53,20,13,10,4,9,0,2,1,0,0,0,0,0,0,0,0,0,0,1,3,0,nan,nan,37.473684210526315,7.865168539325842,92.13483146067416
01503,01,503,988,666,322,0,412,1,384,28,112,24,114,41,34,28,3,8,5,2,4,2,1,0,0,0,0,0,0,1,0,0,5,0,nan,nan,41.70040485829959,6.796116504854369,93.20388349514563
01504,01,504,651,470,181,0,253,4,245,8,31,30,62,40,36,12,3,14,1,3,2,0,2,1,0,0,0,0,0,0,0,0,6,2,nan,nan,38.863287250384026,3.1620553359683794,96.83794466403161
01505,01,505,888,659,229,0,368,1,357,11,27,44,99,79,38,22,6,13,3,1,2,1,4,0,0,0,0,0,0,0,1,3,12,2,nan,nan,41.44144144144144,2.989130434782609,97.01086956521739
01506,01,506,954,631,323,0,409,5,397,12,80,23,124,47,46,26,5,15,1,4,5,1,0,0,0,0,0,0,0,0,0,0,14,6,nan,nan,42.872117400419285,2.93398533007335,97.06601466992664
01507,01,507,1403,883,520,0,499,7,492,7,78,64,123,85,54,39,3,12,3,4,6,0,1,1,2,3,0,1,0,0,0,0,8,5,nan,nan,35.56664290805417,1.402805611222445,98.59719438877755
01508,01,508,1153,707,446,0,509,7,491,18,69,62,131,78,60,25,2,16,1,3,7,3,1,1,0,1,0,0,0,1,1,0,24,5,nan,nan,44.145706851691244,3.536345776031434,96.46365422396856
01509,01,509,1065,777,288,0,429,4,418,11,72,26,107,62,58,29,7,17,4,8,9,1,0,0,0,0,0,0,0,1,1,0,13,3,nan,nan,40.28169014084507,2.564102564102564,97.43589743589743
01510,01,510,1008,744,264,0,431,5,417,14,64,22,106,41,72,45,8,29,2,7,2,3,0,0,0,0,0,0,0,0,0,2,14,0,nan,nan,42.757936507936506,3.248259860788863,96.75174013921114
01511,01,511,1135,922,213,0,193,1,190,3,31,12,36,21,61,3,5,11,4,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,nan,Teilwiederholungswahl 2024,17.004405286343612,1.5544041450777202,98.44559585492227
01512,01,512,1057,781,276,0,370,2,363,7,38,43,95,77,34,26,9,8,2,4,3,2,0,0,0,1,0,0,0,0,0,2,17,2,nan,nan,35.00473036896878,1.891891891891892,98.1081081081081
01513,01,513,1355,906,449,0,541,7,529,12,42,88,115,159,35,23,8,16,4,5,8,2,2,4,0,2,0,0,0,0,1,5,8,2,nan,nan,39.926199261992615,2.2181146025878005,97.78188539741221
01514,01,514,982,662,320,0,385,4,379,6,32,61,81,89,38,24,7,10,4,1,6,3,0,1,0,0,0,0,0,1,0,5,12,4,nan,nan,39.205702647657844,1.5584415584415585,98.44155844155844
