id,district_id,electoral_district_id,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,invalid_votes,valid_votes,party_cdu,party_spd,party_die_linke,party_grüne,party_afd,party_piraten,party_fdp,party_die_partei,party_freie_wähler,party_ödp,party_büso,party_mlpd,party_sgp,party_b,party_bge,party_dib,party_dkp,party_dm,party_die_grauen,party_du,party_menschliche_welt,party_gesundheitsforschung,party_tierschutzpartei,party_v_partei3,party_die_frauen,individual_applicant_für_dich_im_bundestag,individual_applicant_grog,individual_applicant_grundeinkommen_für_alle.org_1,individual_applicant_grundeinkommen_für_alle.org_2,individual_applicant_ideengeber_mensch_natur_technik,individual_applicant_liberal_nachhaltig_sozial_weltoffen,individual_applicant_den_menschen_verpflichtet_keiner_partei,party_mieterpartei,party_npd,individual_applicant,individual_applicant_parteifrei_für_die_menschen,individual_applicant_parteifrei_und_bürgerbestimmt,voter_turnout,invalid_votes_percentage,valid_votes_percentage
12504,12,504,1299,1065,234,0,627,1,21,606,171,149,72,28,100,4,44,8,2,0,1,4,0,0,2,1,0,1,5,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.26789838337183,3.349282296650718,96.65071770334929
12505,12,505,852,628,224,0,470,0,12,458,158,122,20,10,90,3,45,1,1,1,1,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.16431924882629,2.553191489361702,97.44680851063829
12506,12,506,877,691,186,0,462,1,12,450,139,100,45,27,81,3,32,3,0,0,1,0,0,0,2,3,0,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.679589509692136,2.5974025974025974,97.40259740259741
12507,12,507,845,663,182,0,404,3,15,389,91,103,45,8,71,2,32,1,2,3,5,2,0,0,0,0,0,0,12,0,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.81065088757396,3.7128712871287126,96.28712871287128
12508,12,508,639,565,74,0,292,0,3,289,81,70,28,10,65,1,15,4,0,0,1,0,1,0,0,1,0,0,1,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.69640062597809,1.0273972602739725,98.97260273972603
12509,12,509,983,864,119,0,477,0,11,466,109,101,44,23,119,0,38,4,1,0,0,0,0,1,2,1,0,2,7,0,2,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,48.524923702950154,2.3060796645702304,97.69392033542978
12510,12,510,767,646,121,0,354,2,5,349,90,78,32,14,79,2,24,7,0,1,4,2,0,0,1,0,0,3,9,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.15384615384615,1.4124293785310735,98.58757062146893
12511,12,511,905,772,133,0,391,0,13,378,106,82,36,9,81,2,29,6,1,1,2,0,0,0,1,0,0,3,10,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.20441988950276,3.324808184143223,96.67519181585678
12512,12,512,974,831,143,0,506,0,13,493,138,109,46,18,105,5,40,5,0,0,0,1,0,0,1,1,0,3,9,1,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51.95071868583162,2.5691699604743086,97.4308300395257
12513,12,513,1463,1248,215,0,655,0,26,629,186,164,56,35,114,3,41,6,1,0,1,1,0,1,0,1,0,0,7,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.77101845522898,3.969465648854962,96.03053435114504
12514,12,514,1340,1077,263,0,459,0,19,440,80,135,56,16,81,2,38,6,2,2,0,4,1,0,1,1,0,0,4,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.25373134328358,4.139433551198257,95.86056644880175
12515,12,515,855,734,121,0,408,1,22,386,92,89,34,11,95,2,43,5,0,0,1,0,0,1,2,0,0,0,6,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.719298245614034,5.392156862745098,94.6078431372549
12516,12,516,1270,1096,174,0,601,0,18,583,136,151,54,28,133,3,41,7,3,0,0,1,0,0,1,0,0,0,11,2,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.322834645669296,2.995008319467554,97.00499168053244
12517,12,517,942,775,167,0,424,3,20,404,106,94,44,16,67,5,37,10,1,0,0,1,0,0,2,2,0,2,6,1,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.010615711252655,4.716981132075472,95.28301886792453
12518,12,518,989,747,242,0,542,0,14,528,138,130,50,34,93,4,56,10,0,1,0,0,0,0,2,0,1,1,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.80283114256825,2.5830258302583027,97.41697416974169
12519,12,519,1090,882,208,0,546,0,14,532,134,120,51,32,108,7,52,7,0,0,0,0,0,0,1,1,0,0,9,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.091743119266056,2.564102564102564,97.43589743589743
12520,12,520,1027,861,166,0,384,0,18,366,87,126,26,20,60,2,20,5,2,0,1,0,1,0,1,1,0,0,5,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3904576436222,4.6875,95.3125
12521,12,521,1076,793,283,0,524,0,8,516,157,114,46,37,84,4,57,6,2,2,1,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48.698884758364315,1.5267175572519083,98.47328244274809
12522,12,522,814,673,141,0,364,0,8,356,97,73,42,21,70,3,29,8,0,1,0,1,0,1,0,0,0,0,1,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.717444717444714,2.197802197802198,97.8021978021978
12523,12,523,1070,909,161,0,522,0,10,512,112,140,62,19,76,5,59,13,0,0,1,0,0,0,1,4,0,1,9,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.78504672897196,1.9157088122605364,98.08429118773945
12524,12,524,1160,1028,132,0,521,0,9,512,144,113,51,17,108,0,40,10,1,0,0,0,0,0,1,2,0,3,7,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.91379310344827,1.727447216890595,98.2725527831094
12525,12,525,807,593,214,0,484,0,7,477,185,79,33,31,45,4,72,11,0,0,0,0,0,0,1,0,0,1,2,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.97521685254027,1.4462809917355373,98.55371900826447
12526,12,526,1450,1246,204,0,764,2,24,740,248,156,57,36,128,8,65,7,1,0,1,2,0,0,0,0,0,4,9,3,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.689655172413794,3.1413612565445024,96.8586387434555
125A,12,5A,0,0,0,0,913,913,8,905,319,201,60,66,99,1,113,4,1,3,0,0,0,0,1,2,0,2,16,0,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.8762322015334063,99.12376779846659
125B,12,5B,0,0,0,0,967,967,14,953,360,191,56,59,132,3,99,12,1,0,1,0,0,0,3,1,1,0,19,0,2,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.4477766287487073,98.55222337125129
125C,12,5C,0,0,0,0,985,985,16,969,306,224,68,32,150,7,98,6,4,0,0,2,1,0,4,3,0,1,32,2,0,5,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.6243654822335025,98.3756345177665
125D,12,5D,0,0,0,0,1102,1102,21,1081,385,259,57,56,139,13,120,5,2,2,0,0,0,0,2,1,0,1,18,1,0,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.9056261343012704,98.09437386569873
125E,12,5E,0,0,0,0,840,840,18,822,297,149,46,47,141,6,91,8,0,2,0,0,0,0,1,0,0,1,17,0,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,2.142857142857143,97.85714285714285
12601,12,601,260,211,49,0,163,0,1,162,40,36,21,23,22,1,10,4,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.69230769230769,0.6134969325153374,99.38650306748467
12602,12,602,1409,910,499,0,814,4,2,812,326,118,39,116,66,2,119,8,1,2,1,0,0,0,0,1,0,0,6,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,57.771469127040454,0.2457002457002457,99.75429975429975
12603,12,603,1222,792,430,0,660,0,8,652,223,115,33,87,70,2,103,5,1,2,0,0,0,0,0,3,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.00981996726678,1.2121212121212122,98.7878787878788
12604,12,604,1067,699,368,0,599,5,1,598,199,85,46,90,59,1,101,5,1,1,1,0,0,1,0,2,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56.13870665417057,0.1669449081803005,99.8330550918197
12605,12,605,940,558,382,0,488,8,4,484,175,86,38,74,39,0,62,2,0,0,0,0,0,0,2,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.91489361702127,0.819672131147541,99.18032786885246
12606,12,606,1269,812,457,0,716,3,4,712,259,93,59,90,60,1,124,4,1,0,1,0,0,0,0,2,0,0,5,1,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56.42237982663515,0.5586592178770949,99.4413407821229
12607,12,607,1028,698,330,0,578,3,5,573,199,73,42,75,61,2,102,3,2,0,0,0,0,0,5,0,0,0,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.22568093385214,0.8650519031141869,99.13494809688581
12608,12,608,778,509,269,0,418,1,3,415,189,58,14,47,21,0,76,4,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.72750642673522,0.7177033492822966,99.28229665071771
12609,12,609,1466,913,553,0,796,7,8,788,276,121,63,111,60,0,127,11,1,4,1,0,0,0,1,2,0,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.29740791268759,1.0050251256281406,98.99497487437185
12610,12,610,1020,658,362,0,569,5,4,565,182,102,27,93,43,0,98,5,0,1,0,1,0,1,0,2,0,0,1,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.7843137254902,0.7029876977152899,99.29701230228471
12611,12,611,855,572,283,0,498,6,2,496,154,63,37,65,59,4,99,6,1,0,0,0,0,0,0,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.245614035087726,0.4016064257028112,99.59839357429718
12612,12,612,1113,692,421,0,551,3,4,547,178,101,29,76,64,2,83,6,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.50584007187781,0.7259528130671506,99.27404718693285
12613,12,613,1132,723,409,0,601,7,4,597,222,90,28,80,68,3,91,3,0,1,0,0,0,1,3,0,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.091872791519435,0.6655574043261231,99.33444259567388
12614,12,614,1442,915,526,1,719,9,15,704,233,102,45,114,77,2,97,15,3,2,0,0,0,0,2,1,0,4,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.86130374479889,2.086230876216968,97.91376912378304
12615,12,615,1799,1180,619,0,976,3,11,965,376,174,52,87,92,4,146,13,0,1,0,1,0,0,1,1,0,1,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.25236242356865,1.1270491803278688,98.87295081967213
12616,12,616,1454,939,515,0,834,3,7,827,271,135,56,117,82,2,141,7,0,3,0,0,0,0,1,5,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.35900962861072,0.8393285371702638,99.16067146282974
12617,12,617,1139,763,376,0,639,5,11,628,211,114,56,85,54,1,76,13,1,1,2,0,0,0,1,0,0,0,1,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56.10184372256365,1.7214397496087637,98.27856025039124
12618,12,618,1441,946,495,0,804,5,2,802,223,173,75,101,81,5,103,12,2,1,0,0,0,1,3,1,0,0,8,1,1,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55.79458709229702,0.24875621890547264,99.75124378109453
12619,12,619,1725,1127,598,0,956,1,17,939,294,146,68,161,79,4,145,11,2,3,1,2,2,0,4,2,0,0,1,5,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,55.42028985507247,1.778242677824268,98.22175732217573
12620,12,620,1028,666,362,0,580,4,5,575,203,107,28,68,59,1,87,7,1,1,0,1,0,0,2,4,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.42023346303502,0.8620689655172413,99.13793103448276
12621,12,621,946,602,344,0,492,3,11,481,126,105,30,86,35,2,69,11,1,0,0,0,0,0,0,3,0,0,2,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,52.00845665961945,2.2357723577235773,97.76422764227642
12622,12,622,1082,685,397,0,594,3,3,591,183,123,36,69,65,0,99,6,1,0,0,0,0,0,2,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54.89833641404805,0.5050505050505051,99.4949494949495
12623,12,623,897,537,360,0,487,4,2,485,147,95,38,82,36,0,80,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.29208472686734,0.41067761806981523,99.58932238193019
12624,12,624,1202,872,330,0,726,4,12,714,257,112,55,82,79,3,98,2,2,0,0,0,0,0,1,4,0,0,4,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.39933444259567,1.6528925619834711,98.34710743801654
12625,12,625,1114,779,335,0,675,10,11,664,196,167,51,68,77,3,67,4,4,3,0,0,0,0,2,0,0,0,7,4,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,60.592459605026924,1.6296296296296295,98.37037037037038
126A,12,6A,0,0,0,0,896,896,4,892,371,143,36,94,76,4,141,4,1,0,0,0,0,0,0,1,2,1,3,0,1,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.4464285714285714,99.55357142857143
126B,12,6B,0,0,0,0,1167,1167,6,1161,514,158,54,136,81,3,192,7,0,1,0,0,0,0,2,0,1,0,2,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.5141388174807198,99.48586118251927
126C,12,6C,0,0,0,0,843,843,4,839,359,133,50,75,62,3,135,6,0,2,0,0,0,0,0,1,0,1,4,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.4744958481613286,99.52550415183867
126D,12,6D,0,0,0,0,918,918,1,917,360,147,38,99,68,1,169,9,2,4,0,0,0,0,3,1,0,1,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.10893246187363835,99.89106753812636
126E,12,6E,0,0,0,0,720,720,1,719,327,82,31,85,45,2,119,3,2,1,0,0,0,1,2,5,0,1,6,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.1388888888888889,99.86111111111111
126F,12,6F,0,0,0,0,822,822,6,816,319,126,59,107,60,2,118,4,2,1,2,0,0,0,3,3,0,0,4,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.7299270072992701,99.27007299270073
126G,12,6G,0,0,0,0,1080,1080,2,1078,454,182,44,93,82,4,176,10,4,2,0,1,0,0,4,1,0,1,5,2,1,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.1851851851851852,99.81481481481481
126H,12,6H,0,0,0,0,1030,1030,5,1025,405,176,64,149,67,1,133,12,0,2,0,0,0,0,1,1,0,1,5,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.48543689320388345,99.51456310679612
126I,12,6I,0,0,0,0,984,984,8,976,388,170,55,113,79,0,151,4,1,0,0,0,0,0,2,2,1,0,4,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.8130081300813009,99.1869918699187
126J,12,6J,0,0,0,0,1010,1010,6,1004,396,184,76,106,72,1,136,5,2,3,0,0,0,0,1,0,1,0,11,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.594059405940594,99.4059405940594
04101,04,101,1064,838,226,0,458,1,9,449,89,101,60,32,87,2,42,11,2,1,0,1,1,0,1,1,0,1,3,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.045112781954884,1.9650655021834063,98.0349344978166
04102,04,102,1097,843,254,0,507,0,7,500,98,112,63,35,94,0,53,9,1,0,1,5,0,0,2,2,0,3,3,1,2,3,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,46.21695533272562,1.3806706114398422,98.61932938856016
04103,04,103,1112,811,301,0,518,1,15,503,143,120,45,45,61,9,51,8,2,1,1,1,0,0,0,2,0,2,4,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.58273381294964,2.8957528957528957,97.1042471042471
04104,04,104,964,760,204,0,448,0,6,442,102,97,56,36,80,7,37,9,3,0,0,2,0,0,1,1,0,0,3,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.47302904564315,1.3392857142857142,98.66071428571429
04105,04,105,1006,803,203,0,413,1,7,406,79,75,55,43,84,5,40,5,2,2,0,1,0,0,2,1,1,1,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.05367793240557,1.694915254237288,98.30508474576271
04106,04,106,1414,1143,271,0,698,4,28,670,148,140,84,44,113,7,73,10,3,0,0,4,1,0,0,6,0,7,4,2,3,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49.36350777934936,4.011461318051576,95.98853868194843
04107,04,107,1325,1059,266,0,618,1,12,606,144,138,61,27,128,2,65,13,0,2,0,1,0,0,2,3,0,3,2,1,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.64150943396226,1.9417475728155338,98.05825242718447
04108,04,108,814,627,187,0,384,0,3,381,101,85,38,25,67,5,31,5,0,0,1,0,0,0,1,1,0,2,6,1,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.174447174447174,0.78125,99.21875
04109,04,109,892,730,162,0,395,2,13,382,84,70,45,16,83,14,38,14,3,1,0,1,0,0,2,0,0,0,4,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.28251121076233,3.2911392405063293,96.70886075949367
04110,04,110,1185,916,269,0,587,2,14,573,141,143,70,36,90,4,57,10,1,0,0,1,1,0,3,0,0,0,9,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.53586497890296,2.385008517887564,97.61499148211243
04111,04,111,1036,833,203,0,495,2,12,483,123,107,49,36,82,3,56,10,4,1,1,1,0,1,0,0,0,3,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.77992277992278,2.4242424242424243,97.57575757575758
04112,04,112,1262,995,267,0,644,0,13,631,106,157,86,85,103,5,54,16,2,2,0,2,0,0,0,0,0,0,2,2,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.03011093502378,2.018633540372671,97.98136645962732
04113,04,113,1370,1031,339,0,730,0,8,722,134,171,109,117,72,7,50,17,2,4,0,4,0,0,5,0,0,4,3,3,3,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,53.284671532846716,1.095890410958904,98.9041095890411
04114,04,114,1261,839,422,0,557,4,12,545,113,103,92,77,61,5,52,9,3,1,1,1,0,1,2,1,0,1,8,2,2,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,44.17129262490087,2.154398563734291,97.84560143626571
04115,04,115,1429,989,440,0,747,3,8,739,119,144,139,153,60,4,69,17,0,2,1,0,0,0,5,5,0,1,0,3,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.27431770468859,1.07095046854083,98.92904953145917
04116,04,116,1275,879,396,0,642,4,8,634,99,140,92,123,59,1,60,27,5,0,2,1,0,1,8,3,0,1,1,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.35294117647059,1.2461059190031152,98.75389408099689
04117,04,117,1643,1144,499,0,829,8,8,821,155,174,145,123,74,6,82,27,0,1,0,1,0,0,1,4,0,2,4,3,2,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.456482045039564,0.9650180940892641,99.03498190591074
04118,04,118,1507,1063,444,0,688,3,6,682,125,142,111,113,65,7,62,26,5,1,0,1,0,0,3,3,0,0,2,2,1,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,45.65361645653617,0.872093023255814,99.12790697674419
041A,04,1A,0,0,0,0,775,775,9,766,247,185,40,64,93,2,81,14,5,1,1,0,0,1,3,0,0,2,4,2,1,3,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.1612903225806452,98.83870967741936
041B,04,1B,0,0,0,0,806,806,9,797,260,182,55,55,110,1,85,10,0,3,0,0,0,0,7,0,0,0,8,1,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.1166253101736971,98.8833746898263
041C,04,1C,0,0,0,0,832,832,12,820,236,183,77,73,91,7,101,15,2,1,0,0,0,1,5,1,0,3,6,2,1,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.4423076923076923,98.5576923076923
041D,04,1D,0,0,0,0,1174,1174,6,1168,261,222,154,244,72,6,135,27,0,0,0,0,0,1,5,11,1,2,5,4,3,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.5110732538330494,99.48892674616695
041E,04,1E,0,0,0,0,1146,1146,14,1132,255,243,146,217,96,6,98,25,0,7,0,0,0,0,6,0,1,1,6,2,3,1,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.2216404886561953,98.77835951134381
05101,05,101,857,547,310,0,315,4,4,311,83,65,33,66,25,0,18,10,0,3,0,0,0,0,0,1,0,1,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.756126021003496,1.2698412698412698,98.73015873015873
05102,05,102,926,619,307,0,459,0,7,452,125,107,45,27,80,1,37,6,0,1,0,0,0,0,2,5,0,2,3,1,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.56803455723542,1.5250544662309369,98.47494553376906
05103,05,103,1085,769,316,0,610,6,10,600,178,131,71,79,61,2,45,8,3,5,0,0,0,0,1,2,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.22119815668203,1.639344262295082,98.36065573770492
05104,05,104,943,791,152,0,473,0,11,462,108,97,48,43,87,4,38,14,1,1,0,0,0,0,1,0,0,0,1,1,0,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.159066808059386,2.3255813953488373,97.67441860465115
05105,05,105,1074,737,337,0,619,2,7,612,201,148,50,58,80,5,45,7,0,2,1,0,0,0,2,1,0,1,2,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57.63500931098696,1.1308562197092082,98.86914378029078
05106,05,106,1139,736,403,0,531,3,4,527,146,114,47,70,71,2,49,5,3,8,0,0,0,0,1,0,1,0,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.619841966637395,0.7532956685499058,99.2467043314501
05107,05,107,902,657,245,0,464,0,11,453,96,114,43,31,84,5,43,11,1,3,0,0,0,0,0,1,0,1,3,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.44124168514412,2.3706896551724137,97.62931034482759
05108,05,108,1156,903,253,0,514,2,10,504,112,109,59,27,114,2,37,9,5,0,0,3,0,0,2,0,0,4,6,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.463667820069205,1.9455252918287937,98.0544747081712
05109,05,109,750,632,118,0,297,0,13,284,108,99,19,18,23,0,14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,4.377104377104377,95.62289562289563
05110,05,110,928,696,232,0,468,2,4,464,83,112,58,39,81,7,36,16,4,1,0,1,0,0,1,3,1,4,1,0,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.43103448275862,0.8547008547008548,99.14529914529915
05111,05,111,1245,950,295,0,639,1,15,624,190,146,65,39,90,3,54,6,1,0,0,0,0,0,1,4,0,1,4,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.325301204819276,2.3474178403755865,97.65258215962442
05112,05,112,1057,778,279,0,534,1,9,525,132,120,66,60,76,2,28,18,1,3,0,0,0,0,1,3,0,1,1,1,0,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50.52034058656575,1.6853932584269662,98.31460674157303
05113,05,113,1056,752,304,0,562,2,7,555,151,115,50,51,107,1,40,14,0,5,0,0,1,0,1,2,1,3,2,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53.21969696969697,1.2455516014234875,98.75444839857651
05114,05,114,919,689,230,0,474,3,3,471,109,107,68,43,70,1,28,16,2,3,0,0,0,0,4,0,0,2,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5778019586507,0.6329113924050633,99.36708860759494
05115,05,115,1073,937,136,0,595,1,13,582,130,147,83,32,97,6,35,12,3,1,0,0,0,0,1,3,0,3,3,1,1,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.452003727865794,2.1848739495798317,97.81512605042016
05116,05,116,823,696,127,0,421,0,11,410,89,106,51,28,69,6,32,11,2,2,0,0,0,0,0,0,0,1,5,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1543134872418,2.6128266033254155,97.38717339667458
05117,05,117,985,836,149,0,513,1,12,501,121,111,59,21,115,15,31,2,2,2,1,0,0,0,5,0,0,4,1,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.08121827411168,2.3391812865497075,97.6608187134503
05118,05,118,1236,968,268,0,578,2,18,560,145,118,53,32,110,0,47,19,0,0,2,1,0,0,2,1,0,3,5,0,1,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.763754045307444,3.1141868512110724,96.88581314878893
05119,05,119,1289,887,402,0,599,3,14,585,143,147,67,23,102,7,49,16,2,3,1,1,0,0,2,1,0,0,7,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.47013188518231,2.337228714524207,97.66277128547578
05120,05,120,1206,1010,196,0,668,2,22,646,182,164,76,38,110,8,50,4,0,1,1,0,0,0,0,0,0,2,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.38971807628524,3.293413173652695,96.7065868263473
05121,05,121,1093,904,189,0,624,4,15,609,157,137,67,39,110,4,61,8,3,2,0,1,0,0,5,3,0,2,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.09057639524245,2.403846153846154,97.59615384615384
05122,05,122,996,770,226,0,432,0,10,422,110,109,50,14,78,3,36,7,1,1,0,0,0,0,1,0,1,0,3,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.373493975903614,2.314814814814815,97.68518518518519
05123,05,123,866,656,209,1,433,1,12,421,112,103,46,28,63,4,34,4,3,2,0,0,0,0,1,0,0,3,7,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,2.771362586605081,97.22863741339492
05124,05,124,1368,1078,290,0,702,0,5,697,185,176,62,48,128,11,41,14,0,3,0,1,0,0,1,0,0,3,3,0,1,2,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51.31578947368421,0.7122507122507122,99.28774928774928
05125,05,125,1002,845,157,0,493,0,12,481,130,137,59,15,90,2,21,7,3,1,0,0,0,0,1,1,0,0,2,1,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.20159680638723,2.434077079107505,97.56592292089249
