id,district_id,electoral_district_id,eligible_voters,voters,invalid_votes,valid_votes,vote_yes,vote_no,voter_turnout,invalid_votes_percentage,valid_votes_percentage,vote_yes_percentage,vote_no_percentage
02149,02,149,2048,597,0,597,546,51,0.29150390625,0.0,1.0,0.914572864321608,0.08542713567839195
02150,02,150,2153,566,0,566,503,63,0.2628889921040409,0.0,1.0,0.8886925795053003,0.11130742049469965
02151,02,151,2217,530,0,530,463,67,0.23906179521876408,0.0,1.0,0.8735849056603774,0.12641509433962264
02152,02,152,2234,453,1,452,391,61,0.20277529095792302,0.002207505518763797,0.9977924944812362,0.8631346578366446,0.1346578366445916
02153,02,153,2034,398,2,396,346,50,0.19567354965585054,0.005025125628140704,0.9949748743718593,0.8693467336683417,0.12562814070351758
02154,02,154,3299,700,0,700,596,104,0.2121855107608366,0.0,1.0,0.8514285714285714,0.14857142857142858
02155,02,155,1728,509,2,507,468,39,0.2945601851851852,0.003929273084479371,0.9960707269155207,0.9194499017681729,0.07662082514734773
02156,02,156,1851,500,2,498,461,37,0.2701242571582928,0.004,0.996,0.922,0.074
02157,02,157,3302,1027,0,1027,974,53,0.3110236220472441,0.0,1.0,0.9483933787731256,0.05160662122687439
02158,02,158,1822,520,1,519,477,42,0.2854006586169045,0.0019230769230769232,0.9980769230769231,0.9173076923076923,0.08076923076923077
02159,02,159,3480,1003,0,1003,946,57,0.2882183908045977,0.0,1.0,0.9431704885343968,0.05682951146560319
02160,02,160,3242,944,1,943,888,55,0.2911782850092535,0.001059322033898305,0.9989406779661016,0.940677966101695,0.05826271186440678
02161,02,161,1733,464,0,464,418,46,0.26774379688401617,0.0,1.0,0.9008620689655172,0.09913793103448276
02162,02,162,2184,694,1,693,657,36,0.31776556776556775,0.001440922190201729,0.9985590778097982,0.946685878962536,0.05187319884726225
02163,02,163,1913,546,2,544,524,20,0.2854155776267642,0.003663003663003663,0.9963369963369964,0.9597069597069597,0.03663003663003663
02164,02,164,1919,541,0,541,503,38,0.2819176654507556,0.0,1.0,0.9297597042513863,0.07024029574861368
02165,02,165,1787,533,2,531,509,22,0.2982652490207051,0.00375234521575985,0.9962476547842402,0.9549718574108818,0.04127579737335835
02166,02,166,2054,644,1,643,598,45,0.31353456669912366,0.0015527950310559005,0.9984472049689441,0.9285714285714286,0.06987577639751552
02167,02,167,1854,486,1,485,462,23,0.2621359223300971,0.00205761316872428,0.9979423868312757,0.9506172839506173,0.047325102880658436
02168,02,168,1996,620,0,620,545,75,0.3106212424849699,0.0,1.0,0.8790322580645161,0.12096774193548387
02169,02,169,1983,542,1,541,500,41,0.27332324760463944,0.0018450184501845018,0.9981549815498155,0.922509225092251,0.07564575645756458
02170,02,170,2161,620,0,620,569,51,0.28690421101341973,0.0,1.0,0.917741935483871,0.08225806451612903
02171,02,171,3109,780,0,780,725,55,0.2508845287873914,0.0,1.0,0.9294871794871795,0.07051282051282051
02172,02,172,2166,547,1,546,517,29,0.25253924284395196,0.0018281535648994515,0.9981718464351006,0.9451553930530164,0.05301645338208409
02173,02,173,1897,549,1,548,528,20,0.2894043226146547,0.0018214936247723133,0.9981785063752276,0.9617486338797814,0.03642987249544627
02174,02,174,2043,681,0,681,646,35,0.3333333333333333,0.0,1.0,0.9486049926578561,0.0513950073421439
02175,02,175,2014,654,1,653,608,45,0.3247269116186693,0.0015290519877675841,0.9984709480122325,0.9296636085626911,0.06880733944954129
02176,02,176,1735,504,1,503,482,21,0.2904899135446686,0.001984126984126984,0.998015873015873,0.9563492063492064,0.041666666666666664
02177,02,177,2080,689,0,689,659,30,0.33125,0.0,1.0,0.9564586357039188,0.04354136429608128
02178,02,178,2193,726,0,726,673,53,0.33105335157318744,0.0,1.0,0.9269972451790633,0.07300275482093664
02179,02,179,3344,796,0,796,752,44,0.23803827751196172,0.0,1.0,0.9447236180904522,0.05527638190954774
02180,02,180,1419,370,0,370,345,25,0.2607470049330514,0.0,1.0,0.9324324324324325,0.06756756756756757
02181,02,181,2305,630,0,630,522,108,0.27331887201735355,0.0,1.0,0.8285714285714286,0.17142857142857143
03101,03,101,1798,332,1,331,284,47,0.1846496106785317,0.0030120481927710845,0.9969879518072289,0.8554216867469879,0.14156626506024098
03102,03,102,1891,316,0,316,272,44,0.16710735060814383,0.0,1.0,0.8607594936708861,0.13924050632911392
03103,03,103,1892,322,1,321,273,48,0.17019027484143764,0.003105590062111801,0.9968944099378882,0.8478260869565217,0.14906832298136646
03104,03,104,1614,431,0,431,368,63,0.2670384138785626,0.0,1.0,0.8538283062645011,0.14617169373549885
03105,03,105,1931,274,0,274,245,29,0.1418953909891248,0.0,1.0,0.8941605839416058,0.10583941605839416
03106,03,106,1810,359,1,358,313,45,0.1983425414364641,0.002785515320334262,0.9972144846796658,0.871866295264624,0.12534818941504178
03107,03,107,1540,225,0,225,198,27,0.1461038961038961,0.0,1.0,0.88,0.12
03108,03,108,3201,536,1,535,450,85,0.16744767260231178,0.0018656716417910447,0.9981343283582089,0.8395522388059702,0.15858208955223882
03109,03,109,1214,251,0,251,194,57,0.20675453047775946,0.0,1.0,0.7729083665338645,0.22709163346613545
03110,03,110,2776,541,0,541,419,122,0.19488472622478387,0.0,1.0,0.7744916820702403,0.2255083179297597
03111,03,111,3200,768,3,765,616,149,0.24,0.00390625,0.99609375,0.8020833333333334,0.19401041666666666
03112,03,112,1773,439,0,439,366,73,0.2476029328821207,0.0,1.0,0.8337129840546698,0.1662870159453303
03113,03,113,1756,332,1,331,234,97,0.18906605922551253,0.0030120481927710845,0.9969879518072289,0.7048192771084337,0.2921686746987952
03114,03,114,3160,628,1,627,534,93,0.19873417721518988,0.0015923566878980893,0.9984076433121019,0.8503184713375797,0.1480891719745223
03115,03,115,1438,318,0,318,240,78,0.2211404728789986,0.0,1.0,0.7547169811320755,0.24528301886792453
03116,03,116,1082,214,0,214,163,51,0.1977818853974122,0.0,1.0,0.7616822429906542,0.2383177570093458
03201,03,201,655,157,2,155,124,31,0.23969465648854962,0.012738853503184714,0.9872611464968153,0.7898089171974523,0.19745222929936307
03202,03,202,830,153,0,153,133,20,0.18433734939759036,0.0,1.0,0.869281045751634,0.13071895424836602
03203,03,203,3659,701,0,701,581,120,0.19158239956272205,0.0,1.0,0.8288159771754636,0.17118402282453637
03204,03,204,3647,612,0,612,520,92,0.16780915821222922,0.0,1.0,0.8496732026143791,0.1503267973856209
03205,03,205,1758,383,0,383,313,70,0.21786120591581343,0.0,1.0,0.8172323759791122,0.18276762402088773
03206,03,206,3543,805,0,805,679,126,0.22720858029918148,0.0,1.0,0.8434782608695652,0.1565217391304348
03207,03,207,2976,700,0,700,572,128,0.23521505376344087,0.0,1.0,0.8171428571428572,0.18285714285714286
03208,03,208,1703,405,1,404,342,62,0.23781561949500882,0.0024691358024691358,0.9975308641975309,0.8444444444444444,0.15308641975308643
03209,03,209,1868,421,2,419,355,64,0.22537473233404712,0.004750593824228029,0.995249406175772,0.8432304038004751,0.15201900237529692
03210,03,210,2805,672,1,671,595,76,0.23957219251336898,0.001488095238095238,0.9985119047619048,0.8854166666666666,0.1130952380952381
03211,03,211,4896,1079,2,1077,904,173,0.22038398692810457,0.0018535681186283596,0.9981464318813716,0.8378127896200185,0.1603336422613531
03212,03,212,1928,470,1,469,403,66,0.2437759336099585,0.002127659574468085,0.997872340425532,0.8574468085106383,0.14042553191489363
03213,03,213,1887,450,0,450,359,91,0.2384737678855326,0.0,1.0,0.7977777777777778,0.20222222222222222
03214,03,214,1790,378,0,378,305,73,0.2111731843575419,0.0,1.0,0.8068783068783069,0.1931216931216931
03215,03,215,1872,342,0,342,284,58,0.18269230769230768,0.0,1.0,0.8304093567251462,0.1695906432748538
03301,03,301,3390,659,3,656,542,114,0.1943952802359882,0.004552352048558422,0.9954476479514416,0.8224582701062215,0.17298937784522003
03302,03,302,3862,849,1,848,740,108,0.2198342827550492,0.001177856301531213,0.9988221436984688,0.8716136631330977,0.127208480565371
03303,03,303,3173,730,0,730,622,108,0.23006618342262844,0.0,1.0,0.852054794520548,0.14794520547945206
03304,03,304,1785,415,1,414,354,60,0.23249299719887956,0.0024096385542168677,0.9975903614457832,0.8530120481927711,0.14457831325301204
03305,03,305,5212,1393,1,1392,1246,146,0.2672678434382195,0.0007178750897343862,0.9992821249102656,0.8944723618090452,0.1048097631012204
03306,03,306,2819,689,0,689,616,73,0.24441291238027668,0.0,1.0,0.8940493468795355,0.10595065312046444
03307,03,307,1717,504,1,503,454,49,0.29353523587652885,0.001984126984126984,0.998015873015873,0.9007936507936508,0.09722222222222222
03308,03,308,1821,519,2,517,438,79,0.28500823723228996,0.0038535645472061657,0.9961464354527938,0.8439306358381503,0.15221579961464354
03309,03,309,1806,462,0,462,409,53,0.2558139534883721,0.0,1.0,0.8852813852813853,0.11471861471861472
03310,03,310,5261,1500,6,1494,1377,117,0.28511689792815054,0.004,0.996,0.918,0.078
03401,03,401,1921,380,0,380,321,59,0.1978136387298282,0.0,1.0,0.8447368421052631,0.15526315789473685
03402,03,402,3569,711,1,710,608,102,0.1992154665172317,0.0014064697609001407,0.9985935302390999,0.8551336146272855,0.14345991561181434
03403,03,403,1815,411,0,411,347,64,0.22644628099173553,0.0,1.0,0.8442822384428224,0.15571776155717762
03404,03,404,1326,283,0,283,260,23,0.21342383107088989,0.0,1.0,0.9187279151943463,0.0812720848056537
03405,03,405,3103,491,0,491,427,64,0.15823396712858523,0.0,1.0,0.869653767820774,0.13034623217922606
03406,03,406,5334,924,1,923,786,137,0.1732283464566929,0.0010822510822510823,0.9989177489177489,0.8506493506493507,0.14826839826839827
03407,03,407,3140,501,0,501,414,87,0.15955414012738853,0.0,1.0,0.8263473053892215,0.17365269461077845
03408,03,408,1717,309,0,309,263,46,0.17996505532906232,0.0,1.0,0.8511326860841424,0.1488673139158576
03409,03,409,1661,303,0,303,255,48,0.18242022877784467,0.0,1.0,0.8415841584158416,0.15841584158415842
03410,03,410,2047,441,1,440,381,59,0.2154372252076209,0.0022675736961451248,0.9977324263038548,0.8639455782312925,0.13378684807256236
03411,03,411,1892,388,2,386,315,71,0.20507399577167018,0.005154639175257732,0.9948453608247423,0.8118556701030928,0.18298969072164947
03412,03,412,1914,371,3,368,301,67,0.19383490073145246,0.008086253369272238,0.9919137466307277,0.8113207547169812,0.18059299191374664
03501,03,501,3374,922,2,920,811,109,0.2732661529342027,0.0021691973969631237,0.9978308026030369,0.8796095444685467,0.11822125813449023
03502,03,502,1308,333,0,333,299,34,0.2545871559633027,0.0,1.0,0.8978978978978979,0.1021021021021021
03503,03,503,2936,772,1,771,711,60,0.26294277929155313,0.0012953367875647669,0.9987046632124352,0.9209844559585493,0.07772020725388601
03504,03,504,2751,581,1,580,521,59,0.21119592875318066,0.0017211703958691911,0.9982788296041308,0.8967297762478486,0.10154905335628227
03505,03,505,3105,804,1,803,719,84,0.2589371980676328,0.0012437810945273632,0.9987562189054726,0.8942786069651741,0.1044776119402985
03506,03,506,2930,665,2,663,588,75,0.22696245733788395,0.0030075187969924814,0.9969924812030075,0.8842105263157894,0.11278195488721804
03507,03,507,3085,788,0,788,694,94,0.25542949756888167,0.0,1.0,0.8807106598984772,0.11928934010152284
03508,03,508,1628,313,0,313,278,35,0.19226044226044225,0.0,1.0,0.8881789137380192,0.11182108626198083
03509,03,509,3390,655,2,653,587,66,0.19321533923303835,0.0030534351145038168,0.9969465648854962,0.8961832061068702,0.10076335877862595
03510,03,510,1138,237,1,236,206,30,0.20826010544815465,0.004219409282700422,0.9957805907172996,0.869198312236287,0.12658227848101267
03511,03,511,3071,716,3,713,555,158,0.23314881146206448,0.004189944134078212,0.9958100558659218,0.7751396648044693,0.2206703910614525
03512,03,512,1460,339,0,339,300,39,0.2321917808219178,0.0,1.0,0.8849557522123894,0.11504424778761062
03601,03,601,1907,472,3,469,430,39,0.24750917671735712,0.006355932203389831,0.9936440677966102,0.9110169491525424,0.0826271186440678
03602,03,602,1813,454,1,453,433,20,0.2504136789851076,0.0022026431718061676,0.9977973568281938,0.9537444933920705,0.04405286343612335
03603,03,603,3502,1066,2,1064,976,88,0.3043974871501999,0.001876172607879925,0.99812382739212,0.9155722326454033,0.0825515947467167
03604,03,604,1853,544,1,543,511,32,0.29357798165137616,0.001838235294117647,0.9981617647058824,0.9393382352941176,0.058823529411764705
03605,03,605,1625,502,0,502,460,42,0.3089230769230769,0.0,1.0,0.9163346613545816,0.08366533864541832
03606,03,606,3218,901,2,899,834,65,0.2799875699192045,0.0022197558268590455,0.9977802441731409,0.925638179800222,0.07214206437291898
03607,03,607,1649,491,1,490,451,39,0.2977562158884172,0.002036659877800407,0.9979633401221996,0.9185336048879837,0.07942973523421588
03608,03,608,3172,848,2,846,793,53,0.2673392181588903,0.0023584905660377358,0.9976415094339622,0.9351415094339622,0.0625
03609,03,609,3319,948,0,948,891,57,0.2856282012654414,0.0,1.0,0.939873417721519,0.060126582278481014
03610,03,610,2474,644,1,643,594,49,0.2603071948261924,0.0015527950310559005,0.9984472049689441,0.922360248447205,0.07608695652173914
03611,03,611,2428,721,2,719,666,53,0.29695222405271826,0.0027739251040221915,0.9972260748959778,0.9237170596393898,0.07350901525658807
