address,vote_type,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,electoral_district_berlin_election_id,electoral_district_federal_election_id,berlin_east_west,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,valid_votes,invalid_votes,party_cdu,party_die_linke,party_spd,party_grüne,party_afd,party_fdp,party_die_partei,party_tierschutzpartei,party_piraten,party_die_grauen,party_freie_wähler,party_verjüngungsforschung,party_ödp,party_du,party_v_partei3,party_dkp,party_mlpd,party_büso,party_sgp,party_wir_bürger,party_heimat,party_die_humanisten,party_team_todenhöfer,party_volt,party_die_basis,party_b,others,party_bündnis_21,other_applicant_1,other_applicant_2,other_applicant_3,other_applicant_meschliche_welt,other_applicant_4,other_applicant_5,other_applicant_6,other_applicant_7,other_applicant_8,other_applicant_9,aufn,partial_election_repetition
05B5M,Erststimme,05,Spandau,5M,B,055M,5,78,W,0,0,0,0,406,406,403,3,159,13,106,69,15,23,5,6,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
05B5N,Erststimme,05,Spandau,5N,B,055N,5,78,W,0,0,0,0,315,315,312,3,82,19,79,46,26,35,10,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
05B5P,Erststimme,05,Spandau,5P,B,055P,5,78,W,0,0,0,0,328,328,328,0,127,6,76,53,14,34,6,6,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
05B5Q,Erststimme,05,Spandau,5Q,B,055Q,5,78,W,0,0,0,0,414,414,409,5,123,6,147,67,18,32,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,,
05B5R,Erststimme,05,Spandau,5R,B,055R,5,78,W,0,0,0,0,713,713,700,13,245,19,193,95,38,77,8,19,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
05B5S,Erststimme,05,Spandau,5S,B,055S,5,78,W,0,0,0,0,462,462,458,4,147,12,174,42,23,46,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
05B5T,Erststimme,05,Spandau,5T,B,055T,5,78,W,0,0,0,0,329,329,326,3,148,6,84,23,27,10,9,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,,Teilwiederholungswahl 2024
05B5U,Erststimme,05,Spandau,5U,B,055U,5,78,W,0,0,0,0,425,425,423,2,175,14,101,57,17,47,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
05B5V,Erststimme,05,Spandau,5V,B,055V,5,78,W,0,0,0,0,428,428,427,1,176,8,114,62,13,40,4,6,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
05B5W,Erststimme,05,Spandau,5W,B,055W,5,78,W,0,0,0,0,450,450,445,5,178,15,109,59,17,48,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
05B5X,Erststimme,05,Spandau,5X,B,055X,5,78,W,0,0,0,0,358,358,352,6,110,5,108,52,13,48,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
05B5Y,Erststimme,05,Spandau,5Y,B,055Y,5,78,W,0,0,0,0,351,351,350,1,116,12,97,49,17,47,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
05B5Z,Erststimme,05,Spandau,5Z,B,055Z,5,78,W,0,0,0,0,480,480,478,2,202,10,115,47,15,65,1,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W101,Erststimme,06,Steglitz-Zehlendorf,101,W,061A,1,79,W,1300,585,715,0,461,3,456,5,135,20,89,100,23,62,8,9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W102,Erststimme,06,Steglitz-Zehlendorf,102,W,061B,1,79,W,1310,613,697,0,468,8,462,6,86,34,148,128,16,30,3,4,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W103,Erststimme,06,Steglitz-Zehlendorf,103,W,061C,1,79,W,1255,920,335,0,352,8,349,3,66,24,69,137,27,3,9,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teilwiederholungswahl 2024
06W104,Erststimme,06,Steglitz-Zehlendorf,104,W,061D,1,79,W,1303,646,657,0,499,3,497,2,91,30,122,174,21,29,8,6,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W105,Erststimme,06,Steglitz-Zehlendorf,105,W,061E,1,79,W,1155,819,336,0,291,2,289,2,55,21,71,90,27,9,4,8,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teilwiederholungswahl 2024
06W106,Erststimme,06,Steglitz-Zehlendorf,106,W,061F,1,79,W,1167,672,495,0,430,5,425,5,90,27,119,89,32,32,6,15,1,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W107,Erststimme,06,Steglitz-Zehlendorf,107,W,061G,1,79,W,1208,674,534,0,500,0,482,18,83,21,140,85,43,50,14,24,4,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W108,Erststimme,06,Steglitz-Zehlendorf,108,W,061H,1,79,W,1279,583,696,0,451,5,447,4,87,17,117,142,27,35,3,9,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W109,Erststimme,06,Steglitz-Zehlendorf,109,W,061J,1,79,W,1332,703,629,0,491,6,479,12,88,32,115,140,29,37,11,13,1,0,3,2,1,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W110,Erststimme,06,Steglitz-Zehlendorf,110,W,061K,1,79,W,1183,612,571,0,462,27,456,6,85,27,125,133,23,30,9,12,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W111,Erststimme,06,Steglitz-Zehlendorf,111,W,061L,1,79,W,1135,597,538,0,468,8,447,21,78,28,115,111,40,32,4,17,5,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W112,Erststimme,06,Steglitz-Zehlendorf,112,W,061M,1,79,W,1252,749,503,0,498,6,485,13,106,27,117,115,34,40,8,20,5,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W113,Erststimme,06,Steglitz-Zehlendorf,113,W,061N,1,79,W,1166,683,483,0,402,8,393,9,73,26,103,80,35,38,7,18,6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W114,Erststimme,06,Steglitz-Zehlendorf,114,W,061P,1,79,W,1259,622,637,0,432,3,425,7,130,21,86,105,19,39,4,9,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W115,Erststimme,06,Steglitz-Zehlendorf,115,W,061Q,1,79,W,1218,715,503,0,467,9,457,10,81,22,139,119,27,38,11,6,2,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W116,Erststimme,06,Steglitz-Zehlendorf,116,W,061R,1,79,W,1245,640,605,0,516,1,505,11,81,27,138,158,34,33,8,8,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W117,Erststimme,06,Steglitz-Zehlendorf,117,W,061S,1,79,W,1188,582,606,0,433,4,430,3,107,13,103,113,31,27,5,14,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W118,Erststimme,06,Steglitz-Zehlendorf,118,W,061T,1,79,W,1240,610,630,0,480,5,476,4,124,16,120,116,25,46,7,5,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W119,Erststimme,06,Steglitz-Zehlendorf,119,W,061U,1,79,W,1235,657,578,0,468,7,464,4,81,29,127,125,38,33,7,6,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W120,Erststimme,06,Steglitz-Zehlendorf,120,W,061V,1,79,W,1153,612,541,0,479,7,474,5,87,31,112,145,18,41,9,13,2,0,5,2,2,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W121,Erststimme,06,Steglitz-Zehlendorf,121,W,061W,1,79,W,1220,642,578,0,471,7,465,6,92,28,138,108,25,46,6,8,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W122,Erststimme,06,Steglitz-Zehlendorf,122,W,061X,1,79,W,1326,712,614,0,538,3,522,16,85,29,148,162,28,37,9,9,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W123,Erststimme,06,Steglitz-Zehlendorf,123,W,061Y,1,79,W,1198,625,573,0,448,5,439,9,79,28,109,140,23,32,4,13,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W124,Erststimme,06,Steglitz-Zehlendorf,124,W,061Z,1,79,W,1294,912,382,0,328,3,324,4,80,25,63,100,23,10,8,10,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teilwiederholungswahl 2024
06W125,Erststimme,06,Steglitz-Zehlendorf,125,W,061AA,1,79,W,1279,670,609,0,479,2,472,7,68,38,114,145,37,39,5,10,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W126,Erststimme,06,Steglitz-Zehlendorf,126,W,061AB,1,79,W,1122,813,309,0,292,6,286,6,61,22,59,93,26,7,6,5,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teilwiederholungswahl 2024
06W201,Erststimme,06,Steglitz-Zehlendorf,201,W,062A,2,79,W,1241,702,539,0,521,10,509,12,87,26,154,128,27,40,12,10,3,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W202,Erststimme,06,Steglitz-Zehlendorf,202,W,062B,2,79,W,1366,770,596,0,538,10,527,11,87,43,148,130,34,48,11,14,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W203,Erststimme,06,Steglitz-Zehlendorf,203,W,062C,2,79,W,1219,710,509,0,469,3,458,11,94,25,145,81,41,31,9,16,2,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W204,Erststimme,06,Steglitz-Zehlendorf,204,W,062D,2,79,W,1272,768,504,0,563,11,550,13,123,32,147,123,31,50,3,17,3,0,10,5,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W205,Erststimme,06,Steglitz-Zehlendorf,205,W,062E,2,79,W,1144,653,491,0,449,5,440,9,115,15,132,57,34,37,4,29,1,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W206,Erststimme,06,Steglitz-Zehlendorf,206,W,062F,2,79,W,1279,703,576,0,563,12,555,8,163,33,127,111,29,45,10,13,2,0,6,6,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W207,Erststimme,06,Steglitz-Zehlendorf,207,W,062G,2,79,W,1169,627,542,0,387,7,375,12,68,34,88,90,27,29,11,17,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W208,Erststimme,06,Steglitz-Zehlendorf,208,W,062H,2,79,W,1274,763,511,0,518,8,506,12,113,34,147,85,44,43,5,14,4,0,7,4,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W209,Erststimme,06,Steglitz-Zehlendorf,209,W,062J,2,79,W,1327,696,631,0,475,9,465,10,84,27,122,109,32,54,5,12,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W210,Erststimme,06,Steglitz-Zehlendorf,210,W,062K,2,79,W,1308,699,609,0,533,11,530,3,113,27,150,137,23,46,7,11,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W211,Erststimme,06,Steglitz-Zehlendorf,211,W,062L,2,79,W,1361,728,633,0,524,11,516,8,101,26,149,121,36,41,11,11,3,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W212,Erststimme,06,Steglitz-Zehlendorf,212,W,062M,2,79,W,1304,649,655,0,460,7,453,7,76,29,140,110,28,29,9,16,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W213,Erststimme,06,Steglitz-Zehlendorf,213,W,062N,2,79,W,1341,769,572,0,453,8,448,5,100,36,101,87,49,35,6,17,3,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W214,Erststimme,06,Steglitz-Zehlendorf,214,W,062P,2,79,W,1155,614,541,0,487,7,481,6,78,42,101,147,26,49,14,13,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W215,Erststimme,06,Steglitz-Zehlendorf,215,W,062Q,2,79,W,1292,722,570,0,482,6,472,10,93,33,121,113,37,39,6,14,5,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W216,Erststimme,06,Steglitz-Zehlendorf,216,W,062R,2,79,W,1256,690,566,0,490,5,483,7,79,33,128,128,34,43,8,10,4,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W217,Erststimme,06,Steglitz-Zehlendorf,217,W,062S,2,79,W,1317,730,587,0,538,3,529,9,101,46,134,117,30,51,12,17,7,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W218,Erststimme,06,Steglitz-Zehlendorf,218,W,062T,2,79,W,1205,694,511,0,390,13,384,6,75,27,90,95,35,38,4,7,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W219,Erststimme,06,Steglitz-Zehlendorf,219,W,062U,2,79,W,1203,650,553,0,460,5,453,7,67,39,114,130,23,40,10,8,4,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W220,Erststimme,06,Steglitz-Zehlendorf,220,W,062V,2,79,W,1246,679,567,0,486,1,481,5,97,34,127,112,30,44,6,13,3,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W221,Erststimme,06,Steglitz-Zehlendorf,221,W,062W,2,79,W,1326,793,533,0,562,4,546,16,116,28,155,102,49,59,5,11,3,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W222,Erststimme,06,Steglitz-Zehlendorf,222,W,062X,2,79,W,1110,651,459,0,429,8,415,14,97,16,103,92,26,41,12,14,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W223,Erststimme,06,Steglitz-Zehlendorf,223,W,062Y,2,79,W,1108,624,484,0,441,6,433,8,68,19,125,123,23,30,8,22,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W224,Erststimme,06,Steglitz-Zehlendorf,224,W,062Z,2,79,W,1278,759,519,0,530,11,514,16,114,34,150,104,28,49,4,11,2,0,8,2,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W225,Erststimme,06,Steglitz-Zehlendorf,225,W,062AA,2,79,W,1191,602,589,0,423,10,416,7,86,27,103,103,38,36,6,6,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W301,Erststimme,06,Steglitz-Zehlendorf,301,W,063A,3,79,W,1353,661,692,0,480,10,474,6,118,14,120,137,20,35,7,10,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W302,Erststimme,06,Steglitz-Zehlendorf,302,W,063B,3,79,W,1307,623,684,0,485,4,477,8,104,22,126,140,22,35,4,9,1,0,4,1,2,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W303,Erststimme,06,Steglitz-Zehlendorf,303,W,063C,3,79,W,1146,690,456,0,536,5,525,11,111,36,141,112,29,57,8,15,2,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W304,Erststimme,06,Steglitz-Zehlendorf,304,W,063D,3,79,W,1304,589,715,0,484,4,478,6,139,13,115,116,18,58,1,8,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W305,Erststimme,06,Steglitz-Zehlendorf,305,W,063E,3,79,W,1176,702,474,0,509,5,502,7,99,29,129,126,27,55,12,9,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W306,Erststimme,06,Steglitz-Zehlendorf,306,W,063F,3,79,W,1337,719,618,0,470,3,457,13,119,16,115,96,30,49,5,10,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W307,Erststimme,06,Steglitz-Zehlendorf,307,W,063G,3,79,W,1217,555,662,0,448,8,440,8,119,20,108,111,18,40,3,6,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W308,Erststimme,06,Steglitz-Zehlendorf,308,W,063H,3,79,W,1189,589,600,0,478,1,470,8,137,12,122,118,17,48,3,3,1,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W309,Erststimme,06,Steglitz-Zehlendorf,309,W,063J,3,79,W,1334,641,693,0,474,7,468,6,152,19,92,112,16,58,5,4,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W310,Erststimme,06,Steglitz-Zehlendorf,310,W,063K,3,79,W,1283,609,674,0,504,6,495,9,111,14,122,148,17,48,4,13,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W311,Erststimme,06,Steglitz-Zehlendorf,311,W,063L,3,79,W,1107,529,578,0,398,6,393,5,117,10,116,67,19,48,2,2,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W312,Erststimme,06,Steglitz-Zehlendorf,312,W,063M,3,79,W,1175,522,653,0,438,8,435,3,134,9,102,102,14,50,6,6,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W313,Erststimme,06,Steglitz-Zehlendorf,313,W,063N,3,79,W,1197,609,588,0,473,11,464,9,137,20,118,83,36,47,2,10,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W314,Erststimme,06,Steglitz-Zehlendorf,314,W,063P,3,79,W,1279,684,595,0,454,3,451,3,125,6,118,99,24,54,8,6,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W315,Erststimme,06,Steglitz-Zehlendorf,315,W,063Q,3,79,W,1228,589,639,0,445,4,438,7,134,15,104,99,22,37,5,7,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W316,Erststimme,06,Steglitz-Zehlendorf,316,W,063R,3,79,W,1284,737,547,0,463,4,454,9,124,28,101,68,49,42,3,19,1,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W317,Erststimme,06,Steglitz-Zehlendorf,317,W,063S,3,79,W,1348,972,376,0,337,0,335,2,86,27,56,72,61,10,6,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teilwiederholungswahl 2024
06W318,Erststimme,06,Steglitz-Zehlendorf,318,W,063T,3,79,W,1302,752,550,0,502,5,490,12,122,18,122,77,57,44,11,17,2,0,6,4,2,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W319,Erststimme,06,Steglitz-Zehlendorf,319,W,063U,3,79,W,1149,588,561,0,463,8,455,8,117,15,106,128,32,36,4,9,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W320,Erststimme,06,Steglitz-Zehlendorf,320,W,063V,3,79,W,1255,631,624,0,520,4,518,2,151,20,120,113,20,75,3,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W321,Erststimme,06,Steglitz-Zehlendorf,321,W,063W,3,79,W,1242,923,319,0,330,1,325,5,120,17,63,65,41,3,9,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teilwiederholungswahl 2024
06W322,Erststimme,06,Steglitz-Zehlendorf,322,W,063X,3,79,W,1310,646,664,0,477,8,467,10,119,14,127,81,49,48,6,8,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W323,Erststimme,06,Steglitz-Zehlendorf,323,W,063Y,3,79,W,1215,740,475,0,346,0,340,6,139,6,70,75,19,19,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teilwiederholungswahl 2024
06W324,Erststimme,06,Steglitz-Zehlendorf,324,W,063Z,3,79,W,1190,655,535,0,515,6,513,2,144,16,129,97,36,79,3,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W325,Erststimme,06,Steglitz-Zehlendorf,325,W,063AA,3,79,W,1311,839,472,0,336,3,335,1,114,14,63,78,36,14,4,8,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teilwiederholungswahl 2024
06W326,Erststimme,06,Steglitz-Zehlendorf,326,W,063AB,3,79,W,1219,792,427,0,414,6,405,9,122,11,94,122,20,20,5,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teilwiederholungswahl 2024
06W327,Erststimme,06,Steglitz-Zehlendorf,327,W,063AC,3,79,W,1203,599,604,0,485,4,473,12,119,25,117,142,18,25,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W401,Erststimme,06,Steglitz-Zehlendorf,401,W,064A,4,79,W,1213,691,522,0,540,10,529,11,152,15,116,148,28,44,6,5,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W402,Erststimme,06,Steglitz-Zehlendorf,402,W,064B,4,79,W,1318,769,549,0,564,3,548,16,134,22,155,115,35,56,5,8,2,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W403,Erststimme,06,Steglitz-Zehlendorf,403,W,064C,4,79,W,1327,689,638,0,464,7,461,3,112,21,123,84,34,54,9,10,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W404,Erststimme,06,Steglitz-Zehlendorf,404,W,064D,4,79,W,1169,617,552,0,466,7,456,10,145,11,105,110,23,38,5,9,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W405,Erststimme,06,Steglitz-Zehlendorf,405,W,064E,4,79,W,1285,708,577,0,568,5,561,7,185,13,124,107,35,67,1,9,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W406,Erststimme,06,Steglitz-Zehlendorf,406,W,064F,4,79,W,1275,646,629,0,436,2,430,6,110,24,123,73,33,37,8,6,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W407,Erststimme,06,Steglitz-Zehlendorf,407,W,064G,4,79,W,1338,1000,338,0,347,4,347,0,112,15,73,53,62,13,3,12,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teilwiederholungswahl 2024
06W408,Erststimme,06,Steglitz-Zehlendorf,408,W,064H,4,79,W,1348,630,718,0,417,2,415,2,117,14,123,86,16,41,2,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06W409,Erststimme,06,Steglitz-Zehlendorf,409,W,064J,4,79,W,1209,595,614,0,453,3,444,9,129,10,122,93,22,39,1,10,3,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
