id,district_id,electoral_district_id,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,invalid_votes,valid_votes,voter_turnout,invalid_votes_percentage,valid_votes_percentage,party_cdu,party_spd,party_die_linke,party_grüne,party_afd,party_piraten,party_fdp,party_die_partei,party_freie_wähler,party_ödp,party_büso,party_mlpd,party_sgp,party_b,party_bge,party_dib,party_dkp,party_dm,party_die_grauen,party_du,party_menschliche_welt,party_gesundheitsforschung,party_tierschutzpartei,party_v_partei3,party_die_frauen,individual_applicant_für_dich_im_bundestag,individual_applicant_grog,individual_applicant_grundeinkommen_für_alle.org_1,individual_applicant_grundeinkommen_für_alle.org_2,individual_applicant_ideengeber_mensch_natur_technik,individual_applicant_liberal_nachhaltig_sozial_weltoffen,individual_applicant_den_menschen_verpflichtet_keiner_partei,party_mieterpartei,party_npd,individual_applicant,individual_applicant_parteifrei_für_die_menschen,individual_applicant_parteifrei_und_bürgerbestimmt,party_cdu_percentage,party_spd_percentage,party_die_linke_percentage,party_grüne_percentage,party_afd_percentage,party_piraten_percentage,party_fdp_percentage,party_die_partei_percentage,party_freie_wähler_percentage,party_ödp_percentage,party_büso_percentage,party_mlpd_percentage,party_sgp_percentage,party_b_percentage,party_bge_percentage,party_dib_percentage,party_dkp_percentage,party_dm_percentage,party_die_grauen_percentage,party_du_percentage,party_menschliche_welt_percentage,party_gesundheitsforschung_percentage,party_tierschutzpartei_percentage,party_v_partei3_percentage,party_die_frauen_percentage,individual_applicant_für_dich_im_bundestag_percentage,individual_applicant_grog_percentage,individual_applicant_grundeinkommen_für_alle.org_1_percentage,individual_applicant_grundeinkommen_für_alle.org_2_percentage,individual_applicant_ideengeber_mensch_natur_technik_percentage,individual_applicant_liberal_nachhaltig_sozial_weltoffen_percentage,individual_applicant_den_menschen_verpflichtet_keiner_partei_percentage,party_mieterpartei_percentage,party_npd_percentage,individual_applicant_percentage,individual_applicant_parteifrei_für_die_menschen_percentage,individual_applicant_parteifrei_und_bürgerbestimmt_percentage
01110,01,110,1583,1006,577,0,855,14,8,847,54.011370814908396,0.9356725146198831,99.06432748538012,142,185,146,238,37,0,56,30,1,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16.76505312868949,21.841794569067297,17.237308146399055,28.09917355371901,4.368358913813459,0.0,6.6115702479338845,3.541912632821724,0.11806375442739078,0.7083825265643447,0.11806375442739078,0.3541912632821724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23612750885478156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01111,01,111,1030,669,361,0,559,14,1,558,54.271844660194176,0.17889087656529518,99.82110912343471,98,131,105,137,22,0,38,21,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17.562724014336915,23.476702508960575,18.817204301075268,24.551971326164875,3.942652329749104,0.0,6.810035842293908,3.763440860215054,0.17921146953405018,0.35842293906810035,0.0,0.17921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35842293906810035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01112,01,112,1215,796,419,0,607,15,3,604,49.958847736625515,0.4942339373970346,99.50576606260296,89,106,145,160,32,0,43,20,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14.735099337748345,17.549668874172188,24.00662251655629,26.490066225165563,5.298013245033113,0.0,7.119205298013245,3.3112582781456954,0.16556291390728478,0.6622516556291391,0.16556291390728478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49668874172185434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01113,01,113,1191,790,401,0,677,20,5,672,56.84298908480269,0.7385524372230428,99.26144756277697,85,154,135,208,28,0,39,15,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12.648809523809524,22.916666666666664,20.089285714285715,30.952380952380953,4.166666666666666,0.0,5.803571428571429,2.232142857142857,0.2976190476190476,0.4464285714285714,0.0,0.1488095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01114,01,114,1471,956,515,0,746,21,5,741,50.713800135961925,0.6702412868632708,99.32975871313673,116,161,126,209,34,0,51,33,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15.654520917678813,21.727395411605936,17.00404858299595,28.205128205128204,4.588394062078273,0.0,6.882591093117409,4.4534412955465585,0.1349527665317139,0.5398110661268556,0.1349527665317139,0.4048582995951417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699055330634278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01115,01,115,888,644,244,0,485,7,3,482,54.61711711711712,0.6185567010309279,99.38144329896907,112,89,83,91,55,0,29,19,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.236514522821576,18.464730290456433,17.219917012448132,18.87966804979253,11.410788381742739,0.0,6.016597510373444,3.941908713692946,0.2074688796680498,0.0,0.4149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2074688796680498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01116,01,116,710,456,254,0,381,9,4,377,53.66197183098591,1.0498687664041995,98.9501312335958,72,81,64,89,26,0,32,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19.098143236074268,21.485411140583555,16.976127320954905,23.607427055702917,6.896551724137931,0.0,8.488063660477453,2.122015915119363,0.7957559681697612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5305039787798408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01117,01,117,1519,1043,476,0,865,12,5,860,56.94535878867676,0.5780346820809248,99.42196531791907,144,210,132,272,37,0,36,18,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16.74418604651163,24.418604651162788,15.348837209302326,31.627906976744185,4.302325581395349,0.0,4.186046511627907,2.0930232558139537,0.23255813953488372,0.0,0.11627906976744186,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01118,01,118,1172,801,371,0,669,0,6,663,57.081911262798634,0.8968609865470852,99.10313901345292,102,137,142,202,23,0,40,10,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.384615384615385,20.66365007541478,21.417797888386122,30.46757164404223,3.469079939668175,0.0,6.033182503770739,1.5082956259426847,0.1508295625942685,0.603318250377074,0.0,0.1508295625942685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1508295625942685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01119,01,119,896,603,293,0,509,12,7,502,56.80803571428571,1.37524557956778,98.62475442043221,76,105,107,153,16,0,27,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15.139442231075698,20.916334661354583,21.314741035856574,30.47808764940239,3.187250996015936,0.0,5.378486055776892,2.589641434262948,0.199203187250996,0.398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01120,01,120,1091,680,411,0,544,17,6,538,49.86251145737855,1.1029411764705883,98.89705882352942,82,92,112,141,41,0,45,14,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15.241635687732341,17.100371747211895,20.817843866171003,26.20817843866171,7.6208178438661704,0.0,8.364312267657994,2.6022304832713754,0.18587360594795538,0.929368029739777,0.0,0.18587360594795538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7434944237918215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01121,01,121,1124,691,433,0,562,0,3,559,50.0,0.5338078291814947,99.4661921708185,101,119,98,151,27,0,39,14,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18.067978533094813,21.288014311270125,17.531305903398927,27.01252236135957,4.83005366726297,0.0,6.976744186046512,2.5044722719141324,0.35778175313059035,0.8944543828264758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5366726296958855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01122,01,122,1234,788,446,0,643,25,4,639,52.10696920583469,0.6220839813374806,99.37791601866252,102,134,120,190,21,0,48,21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.96244131455399,20.970266040688575,18.779342723004692,29.7339593114241,3.286384976525822,0.0,7.511737089201878,3.286384976525822,0.0,0.1564945226917058,0.0,0.1564945226917058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1564945226917058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01123,01,123,1035,699,336,0,524,14,0,524,50.6280193236715,0.0,100.0,100,99,89,153,18,0,50,9,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.083969465648856,18.893129770992367,16.984732824427482,29.198473282442748,3.435114503816794,0.0,9.541984732824428,1.717557251908397,0.38167938931297707,0.38167938931297707,0.0,0.0,0.19083969465648853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19083969465648853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011A,01,1A,0,0,0,0,2258,2258,10,2248,inf,0.44286979627989376,99.5571302037201,640,461,281,417,97,0,258,55,9,17,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,28.46975088967972,20.507117437722417,12.5,18.54982206405694,4.314946619217082,0.0,11.476868327402135,2.446619217081851,0.400355871886121,0.7562277580071174,0.0889679715302491,0.0889679715302491,0.13345195729537368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26690391459074736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011B,01,1B,0,0,0,0,1595,1595,13,1582,inf,0.8150470219435737,99.18495297805643,423,302,233,280,97,0,200,29,2,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,26.738305941845763,19.089759797724398,14.72819216182048,17.699115044247787,6.131479140328698,0.0,12.64222503160556,1.8331226295828067,0.12642225031605564,0.31605562579013907,0.06321112515802782,0.06321112515802782,0.12642225031605564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011C,01,1C,0,0,0,0,1437,1437,6,1431,inf,0.41753653444676403,99.58246346555325,349,288,209,335,70,0,123,28,8,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,24.388539482879107,20.125786163522015,14.605171208944794,23.410202655485673,4.8916841369671555,0.0,8.59538784067086,1.9566736547868624,0.5590496156533892,0.4891684136967156,0.06988120195667365,0.06988120195667365,0.1397624039133473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6988120195667366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011D,01,1D,0,0,0,0,1704,1704,7,1697,inf,0.41079812206572774,99.58920187793427,379,298,269,452,66,0,160,45,3,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,22.333529758397173,17.56040070713023,15.851502651738361,26.635238656452564,3.8892162639952854,0.0,9.428403064230997,2.6517383618149677,0.1767825574543312,0.5892751915144373,0.05892751915144372,0.1767825574543312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648202710665881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011E,01,1E,0,0,0,0,2052,2052,13,2039,inf,0.6335282651072125,99.3664717348928,454,418,274,523,60,0,212,62,7,5,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,22.265816576753313,20.50024521824424,13.437959784207946,25.649828347229032,2.942618930848455,0.0,10.397253555664541,3.0407062285434034,0.34330554193231977,0.24521824423737126,0.14713094654242276,0.196174595389897,0.14713094654242276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6866110838646395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01200,01,200,902,643,259,0,454,3,4,450,50.332594235033255,0.881057268722467,99.11894273127754,99,74,124,34,71,0,34,8,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.0,16.444444444444446,27.555555555555557,7.555555555555555,15.777777777777777,0.0,7.555555555555555,1.7777777777777777,0.4444444444444444,0.2222222222222222,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01201,01,201,1142,752,390,0,547,12,8,539,47.8984238178634,1.4625228519195612,98.53747714808044,151,119,98,46,64,0,43,9,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,28.014842300556587,22.07792207792208,18.181818181818183,8.534322820037106,11.873840445269018,0.0,7.977736549165121,1.6697588126159555,0.3710575139146568,0.1855287569573284,0.0,0.3710575139146568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421150278293136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01202,01,202,1159,697,462,0,474,8,10,464,40.89732528041415,2.109704641350211,97.8902953586498,114,81,108,32,64,0,45,8,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,24.568965517241377,17.45689655172414,23.275862068965516,6.896551724137931,13.793103448275861,0.0,9.698275862068966,1.7241379310344827,0.8620689655172413,0.21551724137931033,0.0,0.43103448275862066,0.43103448275862066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01203,01,203,1081,636,445,0,397,5,5,392,36.725254394079556,1.2594458438287155,98.74055415617129,73,83,123,37,47,0,18,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.622448979591837,21.1734693877551,31.377551020408163,9.438775510204081,11.989795918367346,0.0,4.591836734693878,2.0408163265306123,0.25510204081632654,0.25510204081632654,0.0,0.0,0.25510204081632654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01204,01,204,1971,1193,778,0,849,12,11,838,43.07458143074581,1.2956419316843346,98.70435806831567,221,171,162,74,87,0,92,20,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.37231503579952,20.405727923627683,19.331742243436754,8.83054892601432,10.381861575178998,0.0,10.978520286396181,2.386634844868735,0.47732696897374705,0.35799522673031026,0.11933174224343676,0.23866348448687352,0.11933174224343676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01205,01,205,1244,862,382,0,568,5,9,559,45.659163987138264,1.584507042253521,98.41549295774648,103,112,163,48,76,0,30,19,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18.425760286225405,20.03577817531306,29.159212880143116,8.586762075134168,13.595706618962433,0.0,5.366726296958855,3.3989266547406083,0.17889087656529518,0.5366726296958855,0.0,0.0,0.17889087656529518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5366726296958855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01206,01,206,1365,889,476,0,572,6,5,567,41.904761904761905,0.8741258741258742,99.12587412587412,114,95,168,54,76,0,30,21,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,20.105820105820104,16.75485008818342,29.629629629629626,9.523809523809524,13.403880070546737,0.0,5.291005291005291,3.7037037037037033,0.1763668430335097,0.3527336860670194,0.1763668430335097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8818342151675485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01207,01,207,1149,730,419,0,535,5,9,526,46.56222802436902,1.6822429906542056,98.3177570093458,88,121,173,41,61,0,23,11,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.730038022813687,23.00380228136882,32.88973384030418,7.79467680608365,11.596958174904943,0.0,4.3726235741444865,2.091254752851711,0.5703422053231939,0.38022813688212925,0.0,0.19011406844106463,0.19011406844106463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19011406844106463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
